Wavelength,Absorbance,Wavelength,Absorbance,Wavelength,Absorbance
374.4746,0.3458,374.4746,0.3609,374.4746,0.1857
374.6862,0.3851,374.6862,0.3635,374.6862,0.1757
374.8977,0.3604,374.8977,0.3351,374.8977,0.2093
375.1092,0.3689,375.1092,0.3557,375.1092,0.184
375.3207,0.3686,375.3207,0.3739,375.3207,0.1901
375.5323,0.3427,375.5323,0.3741,375.5323,0.1729
375.7438,0.3616,375.7438,0.3607,375.7438,0.1791
375.9552,0.3899,375.9552,0.3633,375.9552,0.1923
376.1667,0.3577,376.1667,0.357,376.1667,0.2774
376.3782,0.3718,376.3782,0.3646,376.3782,0.1872
376.5896,0.3677,376.5896,0.3466,376.5896,0.1822
376.8011,0.3529,376.8011,0.3693,376.8011,0.1716
377.0125,0.3745,377.0125,0.3773,377.0125,0.1852
377.224,0.3739,377.224,0.3639,377.224,0.1634
377.4354,0.3802,377.4354,0.392,377.4354,0.1929
377.6468,0.3907,377.6468,0.3271,377.6468,0.1748
377.8582,0.38,377.8582,0.3555,377.8582,0.1874
378.0696,0.3941,378.0696,0.3685,378.0696,0.1804
378.2809,0.3949,378.2809,0.3541,378.2809,0.1769
378.4923,0.3549,378.4923,0.3703,378.4923,0.1798
378.7037,0.3802,378.7037,0.3886,378.7037,0.1812
378.915,0.3929,378.915,0.3861,378.915,0.1792
379.1263,0.3831,379.1263,0.3649,379.1263,0.1688
379.3377,0.3528,379.3377,0.3745,379.3377,0.1622
379.549,0.3788,379.549,0.3796,379.549,0.1669
379.7603,0.3974,379.7603,0.3415,379.7603,0.1742
379.9716,0.3758,379.9716,0.3466,379.9716,0.1811
380.1829,0.3716,380.1829,0.3725,380.1829,0.189
380.3941,0.3656,380.3941,0.347,380.3941,0.1759
380.6054,0.3946,380.6054,0.3637,380.6054,0.1722
380.8166,0.3791,380.8166,0.3647,380.8166,0.1829
381.0279,0.4263,381.0279,0.4133,381.0279,0.1757
381.2391,0.3545,381.2391,0.3856,381.2391,0.1976
381.4503,0.3726,381.4503,0.3757,381.4503,0.177
381.6615,0.3947,381.6615,0.3519,381.6615,0.189
381.8727,0.3749,381.8727,0.3682,381.8727,0.1695
382.0839,0.3697,382.0839,0.369,382.0839,0.1708
382.2951,0.38,382.2951,0.3654,382.2951,0.1768
382.5063,0.3771,382.5063,0.3617,382.5063,0.1904
382.7174,0.3783,382.7174,0.3622,382.7174,0.1951
382.9286,0.3873,382.9286,0.3689,382.9286,0.174
383.1397,0.3968,383.1397,0.3625,383.1397,0.1835
383.3509,0.3916,383.3509,0.3731,383.3509,0.1784
383.562,0.3856,383.562,0.3715,383.562,0.1803
383.7731,0.3959,383.7731,0.3932,383.7731,0.1738
383.9842,0.374,383.9842,0.3692,383.9842,0.187
384.1953,0.3801,384.1953,0.3784,384.1953,0.1839
384.4063,0.3915,384.4063,0.3662,384.4063,0.178
384.6174,0.3874,384.6174,0.3745,384.6174,0.1826
384.8285,0.3788,384.8285,0.3597,384.8285,0.1816
385.0395,0.3821,385.0395,0.3651,385.0395,0.1844
385.2505,0.3833,385.2505,0.372,385.2505,0.1931
385.4616,0.3943,385.4616,0.3671,385.4616,0.1743
385.6726,0.3854,385.6726,0.3787,385.6726,0.1788
385.8836,0.3878,385.8836,0.3635,385.8836,0.172
386.0946,0.3833,386.0946,0.3634,386.0946,0.1784
386.3056,0.3772,386.3056,0.381,386.3056,0.1864
386.5165,0.3804,386.5165,0.373,386.5165,0.1827
386.7275,0.3854,386.7275,0.3821,386.7275,0.1857
386.9384,0.3868,386.9384,0.3845,386.9384,0.1774
387.1494,0.3871,387.1494,0.3795,387.1494,0.1818
387.3603,0.3834,387.3603,0.3767,387.3603,0.18
387.5712,0.3777,387.5712,0.3771,387.5712,0.1863
387.7822,0.3897,387.7822,0.3638,387.7822,0.1853
387.9931,0.3774,387.9931,0.3667,387.9931,0.1792
388.2039,0.3844,388.2039,0.3698,388.2039,0.1762
388.4148,0.3907,388.4148,0.3772,388.4148,0.1807
388.6257,0.3958,388.6257,0.3747,388.6257,0.1792
388.8365,0.3851,388.8365,0.375,388.8365,0.1675
389.0474,0.3989,389.0474,0.3729,389.0474,0.1823
389.2582,0.3869,389.2582,0.3746,389.2582,0.1846
389.4691,0.3896,389.4691,0.3703,389.4691,0.1895
389.6799,0.3776,389.6799,0.3718,389.6799,0.1862
389.8907,0.3806,389.8907,0.3742,389.8907,0.183
390.1015,0.3929,390.1015,0.3727,390.1015,0.1848
390.3123,0.4006,390.3123,0.3738,390.3123,0.1807
390.523,0.3935,390.523,0.376,390.523,0.184
390.7338,0.3899,390.7338,0.3695,390.7338,0.1785
390.9446,0.3907,390.9446,0.3747,390.9446,0.1897
391.1553,0.3908,391.1553,0.384,391.1553,0.1805
391.366,0.3939,391.366,0.3695,391.366,0.1798
391.5768,0.3932,391.5768,0.3655,391.5768,0.1863
391.7875,0.3935,391.7875,0.3769,391.7875,0.1772
391.9982,0.3893,391.9982,0.3753,391.9982,0.1844
392.2089,0.3961,392.2089,0.3744,392.2089,0.1837
392.4195,0.3941,392.4195,0.3758,392.4195,0.1819
392.6302,0.3955,392.6302,0.3705,392.6302,0.1782
392.8409,0.3962,392.8409,0.3786,392.8409,0.1833
393.0515,0.3943,393.0515,0.3657,393.0515,0.1786
393.2622,0.3848,393.2622,0.376,393.2622,0.1835
393.4728,0.3961,393.4728,0.3658,393.4728,0.1844
393.6834,0.3938,393.6834,0.3723,393.6834,0.1861
393.894,0.3904,393.894,0.374,393.894,0.1803
394.1046,0.3933,394.1046,0.3725,394.1046,0.1761
394.3152,0.3898,394.3152,0.3749,394.3152,0.1789
394.5258,0.398,394.5258,0.3698,394.5258,0.1789
394.7363,0.3937,394.7363,0.3758,394.7363,0.181
394.9469,0.3913,394.9469,0.3788,394.9469,0.1835
395.1574,0.3935,395.1574,0.3732,395.1574,0.1812
395.368,0.3913,395.368,0.3747,395.368,0.1818
395.5785,0.3959,395.5785,0.3727,395.5785,0.1826
395.789,0.3941,395.789,0.3771,395.789,0.1867
395.9995,0.3977,395.9995,0.373,395.9995,0.1828
396.21,0.3993,396.21,0.3697,396.21,0.1845
396.4205,0.3931,396.4205,0.3748,396.4205,0.1809
396.631,0.3945,396.631,0.3788,396.631,0.1823
396.8414,0.3964,396.8414,0.374,396.8414,0.1831
397.0519,0.3974,397.0519,0.3802,397.0519,0.1811
397.2623,0.3925,397.2623,0.3783,397.2623,0.1827
397.4727,0.3971,397.4727,0.3767,397.4727,0.1798
397.6832,0.3968,397.6832,0.3728,397.6832,0.1776
397.8936,0.3948,397.8936,0.3705,397.8936,0.1846
398.104,0.3944,398.104,0.3726,398.104,0.181
398.3143,0.3946,398.3143,0.3782,398.3143,0.1858
398.5247,0.3924,398.5247,0.3739,398.5247,0.1823
398.7351,0.3973,398.7351,0.3793,398.7351,0.1805
398.9454,0.3945,398.9454,0.3755,398.9454,0.1846
399.1558,0.3949,399.1558,0.3737,399.1558,0.1832
399.3661,0.3948,399.3661,0.3739,399.3661,0.1792
399.5764,0.3981,399.5764,0.3749,399.5764,0.1821
399.7868,0.3957,399.7868,0.3768,399.7868,0.1811
399.9971,0.3961,399.9971,0.3745,399.9971,0.1866
400.2074,0.3935,400.2074,0.3779,400.2074,0.1813
400.4176,0.3966,400.4176,0.3761,400.4176,0.1845
400.6279,0.3984,400.6279,0.3752,400.6279,0.183
400.8382,0.3977,400.8382,0.3747,400.8382,0.1831
401.0484,0.3957,401.0484,0.3735,401.0484,0.1819
401.2587,0.3947,401.2587,0.3734,401.2587,0.1798
401.4689,0.3952,401.4689,0.3757,401.4689,0.1817
401.6791,0.3952,401.6791,0.378,401.6791,0.1832
401.8893,0.3965,401.8893,0.3757,401.8893,0.1801
402.0995,0.4019,402.0995,0.3747,402.0995,0.184
402.3097,0.3937,402.3097,0.3752,402.3097,0.1829
402.5199,0.3959,402.5199,0.3772,402.5199,0.1802
402.73,0.3955,402.73,0.3718,402.73,0.1825
402.9402,0.3994,402.9402,0.3744,402.9402,0.1798
403.1503,0.3947,403.1503,0.3769,403.1503,0.1831
403.3605,0.3944,403.3605,0.3737,403.3605,0.1849
403.5706,0.3952,403.5706,0.3779,403.5706,0.1868
403.7807,0.399,403.7807,0.3765,403.7807,0.1809
403.9908,0.3982,403.9908,0.3766,403.9908,0.184
404.2009,0.3967,404.2009,0.3735,404.2009,0.183
404.411,0.3968,404.411,0.3763,404.411,0.1837
404.6211,0.398,404.6211,0.3775,404.6211,0.1847
404.8311,0.3975,404.8311,0.3769,404.8311,0.184
405.0412,0.3989,405.0412,0.3734,405.0412,0.183
405.2512,0.3972,405.2512,0.3712,405.2512,0.1813
405.4612,0.3995,405.4612,0.3753,405.4612,0.1825
405.6712,0.3943,405.6712,0.3764,405.6712,0.1826
405.8813,0.397,405.8813,0.3752,405.8813,0.1823
406.0912,0.395,406.0912,0.3702,406.0912,0.1844
406.3012,0.397,406.3012,0.3745,406.3012,0.1824
406.5112,0.3954,406.5112,0.3714,406.5112,0.1827
406.7212,0.3959,406.7212,0.374,406.7212,0.1829
406.9311,0.3936,406.9311,0.3735,406.9311,0.1851
407.1411,0.3953,407.1411,0.3731,407.1411,0.1844
407.351,0.3958,407.351,0.3716,407.351,0.1846
407.5609,0.3949,407.5609,0.3718,407.5609,0.1832
407.7708,0.3951,407.7708,0.3745,407.7708,0.1803
407.9807,0.3973,407.9807,0.3742,407.9807,0.1825
408.1906,0.3944,408.1906,0.3739,408.1906,0.1815
408.4005,0.3957,408.4005,0.3699,408.4005,0.1824
408.6104,0.3955,408.6104,0.3716,408.6104,0.1816
408.8202,0.3955,408.8202,0.3709,408.8202,0.1822
409.0301,0.3953,409.0301,0.3726,409.0301,0.1831
409.2399,0.3949,409.2399,0.3694,409.2399,0.1793
409.4497,0.3937,409.4497,0.3699,409.4497,0.1813
409.6596,0.3959,409.6596,0.3705,409.6596,0.1819
409.8694,0.3956,409.8694,0.3705,409.8694,0.1807
410.0791,0.393,410.0791,0.3705,410.0791,0.1812
410.2889,0.3952,410.2889,0.372,410.2889,0.1803
410.4987,0.3934,410.4987,0.3696,410.4987,0.1814
410.7085,0.3935,410.7085,0.3704,410.7085,0.1818
410.9182,0.3921,410.9182,0.3693,410.9182,0.1802
411.128,0.3934,411.128,0.3667,411.128,0.1802
411.3377,0.393,411.3377,0.3685,411.3377,0.1813
411.5474,0.3927,411.5474,0.3691,411.5474,0.1806
411.7571,0.3921,411.7571,0.3692,411.7571,0.181
411.9668,0.3925,411.9668,0.3684,411.9668,0.1796
412.1765,0.3932,412.1765,0.3677,412.1765,0.1803
412.3862,0.3926,412.3862,0.3686,412.3862,0.1797
412.5958,0.3912,412.5958,0.3678,412.5958,0.1806
412.8055,0.3907,412.8055,0.3672,412.8055,0.1782
413.0151,0.3914,413.0151,0.3677,413.0151,0.1793
413.2248,0.3904,413.2248,0.3681,413.2248,0.1795
413.4344,0.3915,413.4344,0.3686,413.4344,0.1781
413.644,0.3906,413.644,0.3651,413.644,0.18
413.8536,0.3901,413.8536,0.3685,413.8536,0.1788
414.0632,0.3911,414.0632,0.3663,414.0632,0.1782
414.2728,0.3896,414.2728,0.3667,414.2728,0.1785
414.4823,0.3894,414.4823,0.3666,414.4823,0.1774
414.6919,0.3899,414.6919,0.3646,414.6919,0.1792
414.9015,0.3894,414.9015,0.3651,414.9015,0.1786
415.111,0.3891,415.111,0.3651,415.111,0.1762
415.3205,0.391,415.3205,0.3632,415.3205,0.1766
415.53,0.3866,415.53,0.3666,415.53,0.178
415.7395,0.3891,415.7395,0.3656,415.7395,0.179
415.949,0.3876,415.949,0.3655,415.949,0.1768
416.1585,0.3883,416.1585,0.3653,416.1585,0.1768
416.368,0.3882,416.368,0.3635,416.368,0.1776
416.5775,0.3875,416.5775,0.3641,416.5775,0.1765
416.7869,0.386,416.7869,0.3618,416.7869,0.1757
416.9963,0.3872,416.9963,0.3627,416.9963,0.1754
417.2058,0.3866,417.2058,0.3639,417.2058,0.1762
417.4152,0.3861,417.4152,0.3621,417.4152,0.1755
417.6246,0.3865,417.6246,0.3621,417.6246,0.176
417.834,0.3871,417.834,0.3613,417.834,0.1762
418.0434,0.3844,418.0434,0.3615,418.0434,0.1755
418.2528,0.3851,418.2528,0.3615,418.2528,0.1747
418.4621,0.3858,418.4621,0.3617,418.4621,0.1762
418.6715,0.3844,418.6715,0.3602,418.6715,0.1757
418.8808,0.3848,418.8808,0.3631,418.8808,0.1733
419.0902,0.3849,419.0902,0.36,419.0902,0.1749
419.2995,0.3844,419.2995,0.3611,419.2995,0.1744
419.5088,0.3839,419.5088,0.3595,419.5088,0.1733
419.7181,0.383,419.7181,0.3602,419.7181,0.1733
419.9274,0.383,419.9274,0.3593,419.9274,0.1737
420.1367,0.385,420.1367,0.3596,420.1367,0.1733
420.3459,0.3818,420.3459,0.359,420.3459,0.1738
420.5552,0.3821,420.5552,0.3571,420.5552,0.1737
420.7644,0.3822,420.7644,0.3585,420.7644,0.1739
420.9737,0.3822,420.9737,0.3582,420.9737,0.1722
421.1829,0.3824,421.1829,0.3578,421.1829,0.174
421.3921,0.3812,421.3921,0.3588,421.3921,0.1729
421.6013,0.3818,421.6013,0.3593,421.6013,0.1733
421.8105,0.3794,421.8105,0.3573,421.8105,0.1731
422.0197,0.3817,422.0197,0.3578,422.0197,0.1715
422.2289,0.3799,422.2289,0.3562,422.2289,0.1718
422.438,0.3805,422.438,0.3569,422.438,0.172
422.6472,0.3788,422.6472,0.3548,422.6472,0.1699
422.8563,0.3817,422.8563,0.3568,422.8563,0.1713
423.0654,0.381,423.0654,0.3553,423.0654,0.1716
423.2745,0.3788,423.2745,0.3553,423.2745,0.1698
423.4837,0.3797,423.4837,0.3554,423.4837,0.1698
423.6927,0.3783,423.6927,0.3552,423.6927,0.1708
423.9018,0.3771,423.9018,0.354,423.9018,0.1697
424.1109,0.3773,424.1109,0.3557,424.1109,0.1711
424.32,0.3771,424.32,0.3548,424.32,0.1706
424.529,0.3777,424.529,0.3535,424.529,0.1689
424.7381,0.3789,424.7381,0.3535,424.7381,0.1699
424.9471,0.377,424.9471,0.3536,424.9471,0.1689
425.1561,0.3772,425.1561,0.3537,425.1561,0.1688
425.3651,0.3779,425.3651,0.3537,425.3651,0.1698
425.5741,0.3752,425.5741,0.3528,425.5741,0.1685
425.7831,0.3757,425.7831,0.3528,425.7831,0.1685
425.9921,0.376,425.9921,0.3522,425.9921,0.1675
426.201,0.3762,426.201,0.3517,426.201,0.1679
426.41,0.3766,426.41,0.3526,426.41,0.1663
426.6189,0.3748,426.6189,0.351,426.6189,0.1683
426.8279,0.3751,426.8279,0.3504,426.8279,0.1666
427.0368,0.3741,427.0368,0.3505,427.0368,0.1667
427.2457,0.3738,427.2457,0.3518,427.2457,0.1671
427.4546,0.3749,427.4546,0.352,427.4546,0.1673
427.6635,0.3748,427.6635,0.3501,427.6635,0.1668
427.8724,0.3731,427.8724,0.351,427.8724,0.167
428.0812,0.3735,428.0812,0.3499,428.0812,0.1659
428.2901,0.3725,428.2901,0.3509,428.2901,0.1661
428.4989,0.3721,428.4989,0.35,428.4989,0.1653
428.7078,0.3714,428.7078,0.3496,428.7078,0.1658
428.9166,0.372,428.9166,0.3486,428.9166,0.1646
429.1254,0.3707,429.1254,0.3484,429.1254,0.166
429.3342,0.372,429.3342,0.3487,429.3342,0.165
429.543,0.37,429.543,0.3493,429.543,0.1651
429.7518,0.3713,429.7518,0.3485,429.7518,0.1651
429.9606,0.371,429.9606,0.3491,429.9606,0.1642
430.1693,0.3698,430.1693,0.3472,430.1693,0.1642
430.3781,0.3709,430.3781,0.3473,430.3781,0.1644
430.5868,0.3687,430.5868,0.3474,430.5868,0.1635
430.7955,0.3696,430.7955,0.3478,430.7955,0.1639
431.0042,0.3699,431.0042,0.347,431.0042,0.1631
431.2129,0.3692,431.2129,0.3461,431.2129,0.1632
431.4216,0.3686,431.4216,0.3464,431.4216,0.1637
431.6303,0.368,431.6303,0.347,431.6303,0.1626
431.839,0.3682,431.839,0.3466,431.839,0.163
432.0476,0.3687,432.0476,0.3466,432.0476,0.1628
432.2563,0.3679,432.2563,0.3457,432.2563,0.1642
432.4649,0.3673,432.4649,0.3458,432.4649,0.1627
432.6736,0.3667,432.6736,0.3454,432.6736,0.1623
432.8822,0.3681,432.8822,0.3451,432.8822,0.1624
433.0908,0.3663,433.0908,0.3433,433.0908,0.1623
433.2994,0.3682,433.2994,0.3436,433.2994,0.1619
433.508,0.3667,433.508,0.3444,433.508,0.1623
433.7165,0.3674,433.7165,0.3444,433.7165,0.162
433.9251,0.3646,433.9251,0.3433,433.9251,0.1602
434.1336,0.3669,434.1336,0.3444,434.1336,0.1614
434.3422,0.3659,434.3422,0.343,434.3422,0.1611
434.5507,0.3643,434.5507,0.3429,434.5507,0.1628
434.7592,0.3658,434.7592,0.3427,434.7592,0.1611
434.9677,0.3661,434.9677,0.3417,434.9677,0.1609
435.1762,0.3643,435.1762,0.3423,435.1762,0.1605
435.3847,0.3663,435.3847,0.3431,435.3847,0.1614
435.5932,0.3652,435.5932,0.341,435.5932,0.1612
435.8017,0.3635,435.8017,0.3411,435.8017,0.1613
436.0101,0.364,436.0101,0.3412,436.0101,0.1592
436.2185,0.364,436.2185,0.3411,436.2185,0.1601
436.427,0.3638,436.427,0.3404,436.427,0.1591
436.6354,0.3627,436.6354,0.3401,436.6354,0.1588
436.8438,0.3624,436.8438,0.3415,436.8438,0.1612
437.0522,0.3629,437.0522,0.3406,437.0522,0.161
437.2606,0.364,437.2606,0.3405,437.2606,0.1598
437.469,0.3617,437.469,0.3398,437.469,0.1604
437.6773,0.3614,437.6773,0.3399,437.6773,0.1604
437.8857,0.362,437.8857,0.3399,437.8857,0.1587
438.094,0.3606,438.094,0.3401,438.094,0.159
438.3024,0.3628,438.3024,0.3413,438.3024,0.158
438.5107,0.3628,438.5107,0.3406,438.5107,0.1588
438.719,0.3605,438.719,0.3394,438.719,0.1589
438.9273,0.3606,438.9273,0.3398,438.9273,0.1581
439.1356,0.3593,439.1356,0.3377,439.1356,0.1581
439.3438,0.361,439.3438,0.3389,439.3438,0.1594
439.5521,0.3615,439.5521,0.3392,439.5521,0.1578
439.7604,0.3616,439.7604,0.3393,439.7604,0.1586
439.9686,0.3595,439.9686,0.3384,439.9686,0.1584
440.1768,0.3596,440.1768,0.3375,440.1768,0.1576
440.3851,0.3601,440.3851,0.3388,440.3851,0.1582
440.5933,0.3597,440.5933,0.3363,440.5933,0.1581
440.8015,0.359,440.8015,0.338,440.8015,0.1583
441.0097,0.361,441.0097,0.3376,441.0097,0.1581
441.2178,0.3591,441.2178,0.3367,441.2178,0.1588
441.426,0.3582,441.426,0.3366,441.426,0.158
441.6341,0.3594,441.6341,0.3357,441.6341,0.158
441.8423,0.3592,441.8423,0.3369,441.8423,0.158
442.0504,0.359,442.0504,0.3345,442.0504,0.1584
442.2585,0.3586,442.2585,0.3375,442.2585,0.1568
442.4667,0.3573,442.4667,0.3362,442.4667,0.1578
442.6748,0.3574,442.6748,0.3361,442.6748,0.1583
442.8828,0.3595,442.8828,0.3357,442.8828,0.1577
443.0909,0.3584,443.0909,0.3364,443.0909,0.1579
443.299,0.3576,443.299,0.3365,443.299,0.1591
443.507,0.3578,443.507,0.3358,443.507,0.1575
443.7151,0.3593,443.7151,0.3364,443.7151,0.1583
443.9231,0.3585,443.9231,0.3361,443.9231,0.1578
444.1311,0.3573,444.1311,0.3353,444.1311,0.1567
444.3392,0.3579,444.3392,0.3361,444.3392,0.1578
444.5472,0.3578,444.5472,0.3355,444.5472,0.158
444.7551,0.3573,444.7551,0.3353,444.7551,0.1588
444.9631,0.3575,444.9631,0.3348,444.9631,0.1568
445.1711,0.3569,445.1711,0.3337,445.1711,0.157
445.379,0.3569,445.379,0.3347,445.379,0.1579
445.587,0.3573,445.587,0.3338,445.587,0.1585
