Wavelength,Absorbance,Wavelength,Absorbance,Wavelength,Absorbance
374.263,0.3657,374.263,0.449,374.263,0.1231
374.4746,0.3606,374.4746,0.4458,374.4746,0.1189
374.6862,0.3666,374.6862,0.4391,374.6862,0.115
374.8977,0.3295,374.8977,0.457,374.8977,0.1358
375.1092,0.3477,375.1092,0.464,375.1092,0.1294
375.3207,0.3537,375.3207,0.4977,375.3207,0.1406
375.5323,0.3833,375.5323,0.4291,375.5323,0.1254
375.7438,0.3526,375.7438,0.4786,375.7438,0.1336
375.9552,0.3509,375.9552,0.4537,375.9552,0.1305
376.1667,0.3632,376.1667,0.4248,376.1667,0.1373
376.3782,0.3796,376.3782,0.4456,376.3782,0.1439
376.5896,0.3326,376.5896,0.447,376.5896,0.1324
376.8011,0.3625,376.8011,0.4663,376.8011,0.1344
377.0125,0.3663,377.0125,0.4928,377.0125,0.1133
377.224,0.3505,377.224,0.4404,377.224,0.1347
377.4354,0.3555,377.4354,0.474,377.4354,0.1347
377.6468,0.3444,377.6468,0.4332,377.6468,0.1255
377.8582,0.3737,377.8582,0.5028,377.8582,0.1258
378.0696,0.3672,378.0696,0.4293,378.0696,0.1363
378.2809,0.3686,378.2809,0.4871,378.2809,0.1326
378.4923,0.3491,378.4923,0.4738,378.4923,0.1252
378.7037,0.3611,378.7037,0.4684,378.7037,0.118
378.915,0.3634,378.915,0.4706,378.915,0.1114
379.1263,0.3551,379.1263,0.4599,379.1263,0.1335
379.3377,0.3425,379.3377,0.4651,379.3377,0.1301
379.549,0.3589,379.549,0.4425,379.549,0.1284
379.7603,0.3528,379.7603,0.4538,379.7603,0.1209
379.9716,0.3664,379.9716,0.4463,379.9716,0.1404
380.1829,0.3608,380.1829,0.4729,380.1829,0.129
380.3941,0.3793,380.3941,0.4793,380.3941,0.1297
380.6054,0.3597,380.6054,0.4674,380.6054,0.1343
380.8166,0.3428,380.8166,0.4679,380.8166,0.1371
381.0279,0.3421,381.0279,0.4938,381.0279,0.1232
381.2391,0.3485,381.2391,0.4583,381.2391,0.1326
381.4503,0.3493,381.4503,0.4729,381.4503,0.1275
381.6615,0.3564,381.6615,0.4732,381.6615,0.1222
381.8727,0.3703,381.8727,0.4619,381.8727,0.1195
382.0839,0.3787,382.0839,0.4633,382.0839,0.1232
382.2951,0.3765,382.2951,0.492,382.2951,0.1244
382.5063,0.381,382.5063,0.4559,382.5063,0.1244
382.7174,0.3766,382.7174,0.4852,382.7174,0.1343
382.9286,0.3667,382.9286,0.473,382.9286,0.123
383.1397,0.3648,383.1397,0.4699,383.1397,0.1246
383.3509,0.3595,383.3509,0.4697,383.3509,0.1274
383.562,0.3687,383.562,0.4866,383.562,0.1273
383.7731,0.3488,383.7731,0.4729,383.7731,0.1386
383.9842,0.3656,383.9842,0.4787,383.9842,0.131
384.1953,0.3648,384.1953,0.4644,384.1953,0.1339
384.4063,0.3777,384.4063,0.4872,384.4063,0.1286
384.6174,0.3832,384.6174,0.4719,384.6174,0.1263
384.8285,0.3622,384.8285,0.4775,384.8285,0.1264
385.0395,0.3768,385.0395,0.4865,385.0395,0.1262
385.2505,0.3721,385.2505,0.4504,385.2505,0.1275
385.4616,0.3673,385.4616,0.4705,385.4616,0.1214
385.6726,0.3796,385.6726,0.4717,385.6726,0.119
385.8836,0.3691,385.8836,0.4938,385.8836,0.1189
386.0946,0.3668,386.0946,0.4851,386.0946,0.1155
386.3056,0.3681,386.3056,0.4741,386.3056,0.1279
386.5165,0.373,386.5165,0.4695,386.5165,0.1209
386.7275,0.3773,386.7275,0.4722,386.7275,0.1265
386.9384,0.3561,386.9384,0.4907,386.9384,0.1431
387.1494,0.3768,387.1494,0.4834,387.1494,0.1353
387.3603,0.3615,387.3603,0.4857,387.3603,0.1243
387.5712,0.3634,387.5712,0.4898,387.5712,0.1274
387.7822,0.3765,387.7822,0.4853,387.7822,0.1162
387.9931,0.3683,387.9931,0.4967,387.9931,0.1185
388.2039,0.3796,388.2039,0.4794,388.2039,0.1278
388.4148,0.3738,388.4148,0.4967,388.4148,0.1275
388.6257,0.3708,388.6257,0.4892,388.6257,0.122
388.8365,0.3662,388.8365,0.4779,388.8365,0.1207
389.0474,0.3713,389.0474,0.4857,389.0474,0.1204
389.2582,0.377,389.2582,0.4955,389.2582,0.127
389.4691,0.3813,389.4691,0.4929,389.4691,0.1264
389.6799,0.3673,389.6799,0.4841,389.6799,0.129
389.8907,0.3819,389.8907,0.4903,389.8907,0.1219
390.1015,0.3674,390.1015,0.4724,390.1015,0.1302
390.3123,0.366,390.3123,0.4832,390.3123,0.1241
390.523,0.3754,390.523,0.4963,390.523,0.1252
390.7338,0.3769,390.7338,0.4858,390.7338,0.1208
390.9446,0.3645,390.9446,0.491,390.9446,0.1285
391.1553,0.3806,391.1553,0.4899,391.1553,0.1209
391.366,0.3776,391.366,0.4841,391.366,0.1218
391.5768,0.3725,391.5768,0.4812,391.5768,0.126
391.7875,0.3787,391.7875,0.497,391.7875,0.1252
391.9982,0.378,391.9982,0.4833,391.9982,0.1266
392.2089,0.3756,392.2089,0.4874,392.2089,0.1282
392.4195,0.3726,392.4195,0.485,392.4195,0.1239
392.6302,0.3776,392.6302,0.4893,392.6302,0.1269
392.8409,0.375,392.8409,0.4967,392.8409,0.1234
393.0515,0.3783,393.0515,0.4956,393.0515,0.127
393.2622,0.3748,393.2622,0.4929,393.2622,0.1276
393.4728,0.3804,393.4728,0.4917,393.4728,0.1267
393.6834,0.3776,393.6834,0.4857,393.6834,0.1269
393.894,0.3761,393.894,0.4908,393.894,0.127
394.1046,0.3748,394.1046,0.4934,394.1046,0.1271
394.3152,0.3719,394.3152,0.4984,394.3152,0.1239
394.5258,0.3758,394.5258,0.4915,394.5258,0.1224
394.7363,0.382,394.7363,0.4878,394.7363,0.1267
394.9469,0.3721,394.9469,0.4827,394.9469,0.1272
395.1574,0.3765,395.1574,0.4948,395.1574,0.1272
395.368,0.3773,395.368,0.4893,395.368,0.127
395.5785,0.3768,395.5785,0.4877,395.5785,0.1267
395.789,0.3772,395.789,0.4907,395.789,0.1208
395.9995,0.3782,395.9995,0.4898,395.9995,0.1249
396.21,0.3763,396.21,0.4936,396.21,0.1262
396.4205,0.3765,396.4205,0.4922,396.4205,0.1253
396.631,0.377,396.631,0.4904,396.631,0.1219
396.8414,0.3764,396.8414,0.489,396.8414,0.1251
397.0519,0.3725,397.0519,0.4864,397.0519,0.128
397.2623,0.3764,397.2623,0.4912,397.2623,0.126
397.4727,0.3764,397.4727,0.4907,397.4727,0.1262
397.6832,0.3746,397.6832,0.4844,397.6832,0.1294
397.8936,0.3783,397.8936,0.4906,397.8936,0.125
398.104,0.3788,398.104,0.4865,398.104,0.1285
398.3143,0.3792,398.3143,0.4932,398.3143,0.1254
398.5247,0.3768,398.5247,0.4914,398.5247,0.1305
398.7351,0.3741,398.7351,0.4944,398.7351,0.1307
398.9454,0.3768,398.9454,0.4941,398.9454,0.1271
399.1558,0.3761,399.1558,0.4897,399.1558,0.1268
399.3661,0.3738,399.3661,0.4903,399.3661,0.1305
399.5764,0.3789,399.5764,0.4882,399.5764,0.1283
399.7868,0.3736,399.7868,0.493,399.7868,0.1282
399.9971,0.3774,399.9971,0.4902,399.9971,0.1309
400.2074,0.3798,400.2074,0.4899,400.2074,0.1263
400.4176,0.3804,400.4176,0.4892,400.4176,0.1276
400.6279,0.3762,400.6279,0.4939,400.6279,0.1281
400.8382,0.3746,400.8382,0.4895,400.8382,0.1273
401.0484,0.3768,401.0484,0.4906,401.0484,0.127
401.2587,0.3752,401.2587,0.4916,401.2587,0.1264
401.4689,0.3796,401.4689,0.4914,401.4689,0.1277
401.6791,0.374,401.6791,0.4919,401.6791,0.1274
401.8893,0.3785,401.8893,0.4939,401.8893,0.1259
402.0995,0.376,402.0995,0.4875,402.0995,0.1283
402.3097,0.3758,402.3097,0.4868,402.3097,0.1262
402.5199,0.3747,402.5199,0.4912,402.5199,0.1294
402.73,0.3775,402.73,0.4875,402.73,0.1285
402.9402,0.3757,402.9402,0.494,402.9402,0.1277
403.1503,0.3744,403.1503,0.4917,403.1503,0.129
403.3605,0.3786,403.3605,0.4911,403.3605,0.1284
403.5706,0.378,403.5706,0.486,403.5706,0.1307
403.7807,0.3756,403.7807,0.4908,403.7807,0.1271
403.9908,0.3764,403.9908,0.4896,403.9908,0.1276
404.2009,0.3751,404.2009,0.4932,404.2009,0.1285
404.411,0.3768,404.411,0.4863,404.411,0.1286
404.6211,0.3768,404.6211,0.4872,404.6211,0.1261
404.8311,0.3757,404.8311,0.489,404.8311,0.1267
405.0412,0.3727,405.0412,0.4884,405.0412,0.1284
405.2512,0.377,405.2512,0.4891,405.2512,0.1272
405.4612,0.3756,405.4612,0.4863,405.4612,0.1265
405.6712,0.376,405.6712,0.4911,405.6712,0.1276
405.8813,0.3757,405.8813,0.4894,405.8813,0.1278
406.0912,0.3769,406.0912,0.4864,406.0912,0.1299
406.3012,0.3765,406.3012,0.4892,406.3012,0.1239
406.5112,0.3759,406.5112,0.4899,406.5112,0.1295
406.7212,0.375,406.7212,0.4896,406.7212,0.1286
406.9311,0.3745,406.9311,0.4882,406.9311,0.1269
407.1411,0.3756,407.1411,0.4896,407.1411,0.1264
407.351,0.3747,407.351,0.4892,407.351,0.1259
407.5609,0.3737,407.5609,0.4862,407.5609,0.127
407.7708,0.3757,407.7708,0.4898,407.7708,0.1257
407.9807,0.3754,407.9807,0.4897,407.9807,0.1279
408.1906,0.3733,408.1906,0.488,408.1906,0.1265
408.4005,0.3732,408.4005,0.4876,408.4005,0.1272
408.6104,0.3747,408.6104,0.4888,408.6104,0.1263
408.8202,0.376,408.8202,0.485,408.8202,0.1276
409.0301,0.3729,409.0301,0.4867,409.0301,0.1267
409.2399,0.3725,409.2399,0.4861,409.2399,0.1264
409.4497,0.3712,409.4497,0.4865,409.4497,0.1264
409.6596,0.371,409.6596,0.4855,409.6596,0.1261
409.8694,0.3724,409.8694,0.4859,409.8694,0.1245
410.0791,0.3718,410.0791,0.4839,410.0791,0.1285
410.2889,0.3717,410.2889,0.487,410.2889,0.1256
410.4987,0.3698,410.4987,0.4882,410.4987,0.1258
410.7085,0.3689,410.7085,0.4836,410.7085,0.127
410.9182,0.3726,410.9182,0.4859,410.9182,0.1254
411.128,0.3722,411.128,0.4862,411.128,0.1243
411.3377,0.3703,411.3377,0.4856,411.3377,0.1255
411.5474,0.372,411.5474,0.4871,411.5474,0.1254
411.7571,0.371,411.7571,0.4846,411.7571,0.1265
411.9668,0.3721,411.9668,0.4844,411.9668,0.1244
412.1765,0.3707,412.1765,0.4831,412.1765,0.1254
412.3862,0.3723,412.3862,0.4855,412.3862,0.1249
412.5958,0.3698,412.5958,0.4821,412.5958,0.1263
412.8055,0.3688,412.8055,0.4831,412.8055,0.127
413.0151,0.3691,413.0151,0.4847,413.0151,0.1256
413.2248,0.3679,413.2248,0.4855,413.2248,0.1243
413.4344,0.3689,413.4344,0.4831,413.4344,0.1248
413.644,0.3679,413.644,0.4831,413.644,0.1235
413.8536,0.369,413.8536,0.4828,413.8536,0.1238
414.0632,0.3677,414.0632,0.4806,414.0632,0.124
414.2728,0.3676,414.2728,0.4819,414.2728,0.1249
414.4823,0.366,414.4823,0.4827,414.4823,0.1254
414.6919,0.3675,414.6919,0.4809,414.6919,0.1257
414.9015,0.3675,414.9015,0.4819,414.9015,0.1245
415.111,0.3675,415.111,0.4813,415.111,0.126
415.3205,0.3663,415.3205,0.4807,415.3205,0.1237
415.53,0.3669,415.53,0.4807,415.53,0.1253
415.7395,0.3669,415.7395,0.4823,415.7395,0.1242
415.949,0.3668,415.949,0.4795,415.949,0.1254
416.1585,0.3672,416.1585,0.4797,416.1585,0.1242
416.368,0.3658,416.368,0.4794,416.368,0.1237
416.5775,0.3647,416.5775,0.4802,416.5775,0.1232
416.7869,0.3654,416.7869,0.4781,416.7869,0.1237
416.9963,0.3634,416.9963,0.4801,416.9963,0.1229
417.2058,0.3638,417.2058,0.4793,417.2058,0.123
417.4152,0.3644,417.4152,0.4799,417.4152,0.1243
417.6246,0.3642,417.6246,0.4781,417.6246,0.1233
417.834,0.3657,417.834,0.4776,417.834,0.1235
418.0434,0.363,418.0434,0.4777,418.0434,0.1229
418.2528,0.3616,418.2528,0.4791,418.2528,0.1243
418.4621,0.3635,418.4621,0.4763,418.4621,0.124
418.6715,0.3613,418.6715,0.4775,418.6715,0.1226
418.8808,0.3615,418.8808,0.4779,418.8808,0.122
419.0902,0.3605,419.0902,0.4772,419.0902,0.122
419.2995,0.3609,419.2995,0.4755,419.2995,0.1231
419.5088,0.3613,419.5088,0.4751,419.5088,0.1232
419.7181,0.3614,419.7181,0.4754,419.7181,0.1224
419.9274,0.3616,419.9274,0.4761,419.9274,0.1225
420.1367,0.3609,420.1367,0.4754,420.1367,0.1221
420.3459,0.3591,420.3459,0.4752,420.3459,0.1216
420.5552,0.3593,420.5552,0.4743,420.5552,0.1226
420.7644,0.3587,420.7644,0.4731,420.7644,0.122
420.9737,0.3596,420.9737,0.4737,420.9737,0.1214
421.1829,0.3593,421.1829,0.4738,421.1829,0.1215
421.3921,0.3584,421.3921,0.4729,421.3921,0.1201
421.6013,0.3583,421.6013,0.4728,421.6013,0.1212
421.8105,0.3575,421.8105,0.4709,421.8105,0.1214
422.0197,0.3588,422.0197,0.4738,422.0197,0.1218
422.2289,0.3571,422.2289,0.4715,422.2289,0.1198
422.438,0.3573,422.438,0.4731,422.438,0.1206
422.6472,0.3562,422.6472,0.4714,422.6472,0.1202
422.8563,0.3571,422.8563,0.4707,422.8563,0.1213
423.0654,0.3547,423.0654,0.473,423.0654,0.1214
423.2745,0.3572,423.2745,0.4717,423.2745,0.1202
423.4837,0.3559,423.4837,0.4711,423.4837,0.1203
423.6927,0.3549,423.6927,0.4702,423.6927,0.1204
423.9018,0.3548,423.9018,0.4701,423.9018,0.1199
424.1109,0.3545,424.1109,0.4695,424.1109,0.1195
424.32,0.3547,424.32,0.4692,424.32,0.1201
424.529,0.3527,424.529,0.4695,424.529,0.1206
424.7381,0.3558,424.7381,0.4684,424.7381,0.1192
424.9471,0.354,424.9471,0.4683,424.9471,0.12
425.1561,0.3531,425.1561,0.4685,425.1561,0.119
425.3651,0.3531,425.3651,0.4677,425.3651,0.119
425.5741,0.3526,425.5741,0.4678,425.5741,0.1195
425.7831,0.3521,425.7831,0.4667,425.7831,0.1191
425.9921,0.3533,425.9921,0.4663,425.9921,0.1189
426.201,0.3527,426.201,0.4672,426.201,0.1186
426.41,0.3521,426.41,0.4672,426.41,0.1181
426.6189,0.3512,426.6189,0.466,426.6189,0.1174
426.8279,0.3525,426.8279,0.466,426.8279,0.1191
427.0368,0.3521,427.0368,0.4654,427.0368,0.1188
427.2457,0.3515,427.2457,0.4671,427.2457,0.1162
427.4546,0.3521,427.4546,0.4667,427.4546,0.1178
427.6635,0.3505,427.6635,0.4633,427.6635,0.1184
427.8724,0.3507,427.8724,0.4658,427.8724,0.1183
428.0812,0.3497,428.0812,0.4633,428.0812,0.1175
428.2901,0.3494,428.2901,0.4651,428.2901,0.1162
428.4989,0.3496,428.4989,0.463,428.4989,0.1162
428.7078,0.3506,428.7078,0.4618,428.7078,0.117
428.9166,0.349,428.9166,0.4615,428.9166,0.1174
429.1254,0.3483,429.1254,0.4614,429.1254,0.1161
429.3342,0.3476,429.3342,0.4629,429.3342,0.118
429.543,0.3476,429.543,0.4627,429.543,0.1179
429.7518,0.3479,429.7518,0.4623,429.7518,0.1169
429.9606,0.349,429.9606,0.4624,429.9606,0.1169
430.1693,0.348,430.1693,0.4611,430.1693,0.1173
430.3781,0.3479,430.3781,0.4618,430.3781,0.1166
430.5868,0.3472,430.5868,0.4604,430.5868,0.1159
430.7955,0.345,430.7955,0.4602,430.7955,0.1158
431.0042,0.346,431.0042,0.4613,431.0042,0.1162
431.2129,0.3452,431.2129,0.4597,431.2129,0.1157
431.4216,0.3467,431.4216,0.4604,431.4216,0.115
431.6303,0.3437,431.6303,0.4601,431.6303,0.1162
431.839,0.3444,431.839,0.4591,431.839,0.1152
432.0476,0.3463,432.0476,0.4601,432.0476,0.1154
432.2563,0.3446,432.2563,0.4594,432.2563,0.1148
432.4649,0.3443,432.4649,0.4593,432.4649,0.115
432.6736,0.3445,432.6736,0.4594,432.6736,0.1156
432.8822,0.345,432.8822,0.4599,432.8822,0.1154
433.0908,0.3428,433.0908,0.4599,433.0908,0.1145
433.2994,0.3431,433.2994,0.4579,433.2994,0.115
433.508,0.3436,433.508,0.4587,433.508,0.1159
433.7165,0.3421,433.7165,0.4573,433.7165,0.1146
433.9251,0.3414,433.9251,0.4573,433.9251,0.1147
434.1336,0.3423,434.1336,0.4582,434.1336,0.1146
434.3422,0.342,434.3422,0.4562,434.3422,0.1146
434.5507,0.3429,434.5507,0.4569,434.5507,0.1145
434.7592,0.3422,434.7592,0.4565,434.7592,0.1132
434.9677,0.3411,434.9677,0.4571,434.9677,0.113
435.1762,0.3409,435.1762,0.4567,435.1762,0.113
435.3847,0.3411,435.3847,0.4561,435.3847,0.1146
435.5932,0.3408,435.5932,0.456,435.5932,0.1137
435.8017,0.34,435.8017,0.4565,435.8017,0.114
436.0101,0.3391,436.0101,0.4542,436.0101,0.113
436.2185,0.3403,436.2185,0.4554,436.2185,0.114
436.427,0.3409,436.427,0.4564,436.427,0.1129
436.6354,0.3394,436.6354,0.4546,436.6354,0.1116
436.8438,0.3406,436.8438,0.4545,436.8438,0.1141
437.0522,0.339,437.0522,0.4549,437.0522,0.1136
437.2606,0.3409,437.2606,0.4547,437.2606,0.1131
437.469,0.3395,437.469,0.455,437.469,0.1118
437.6773,0.338,437.6773,0.454,437.6773,0.1137
437.8857,0.3385,437.8857,0.4537,437.8857,0.1129
438.094,0.3385,438.094,0.4542,438.094,0.1123
438.3024,0.3374,438.3024,0.4545,438.3024,0.1136
438.5107,0.338,438.5107,0.4533,438.5107,0.1131
438.719,0.3362,438.719,0.4527,438.719,0.1135
438.9273,0.3369,438.9273,0.4539,438.9273,0.1133
439.1356,0.3375,439.1356,0.4525,439.1356,0.112
439.3438,0.3374,439.3438,0.4534,439.3438,0.1132
439.5521,0.3377,439.5521,0.4536,439.5521,0.1127
439.7604,0.3363,439.7604,0.4536,439.7604,0.1135
439.9686,0.3375,439.9686,0.455,439.9686,0.1131
440.1768,0.3369,440.1768,0.4527,440.1768,0.1123
440.3851,0.3378,440.3851,0.4534,440.3851,0.1128
440.5933,0.3358,440.5933,0.4529,440.5933,0.113
440.8015,0.3359,440.8015,0.4526,440.8015,0.1132
441.0097,0.3359,441.0097,0.452,441.0097,0.113
441.2178,0.3362,441.2178,0.4521,441.2178,0.1132
441.426,0.3368,441.426,0.453,441.426,0.1136
441.6341,0.3339,441.6341,0.4536,441.6341,0.1124
441.8423,0.3364,441.8423,0.4502,441.8423,0.1142
442.0504,0.3354,442.0504,0.4511,442.0504,0.1133
442.2585,0.3357,442.2585,0.4502,442.2585,0.1128
442.4667,0.3343,442.4667,0.4523,442.4667,0.1127
442.6748,0.3343,442.6748,0.4521,442.6748,0.1127
442.8828,0.3365,442.8828,0.4519,442.8828,0.113
443.0909,0.3353,443.0909,0.4522,443.0909,0.1127
443.299,0.3362,443.299,0.4502,443.299,0.113
443.507,0.3341,443.507,0.451,443.507,0.1127
443.7151,0.3353,443.7151,0.4509,443.7151,0.1129
443.9231,0.3339,443.9231,0.4504,443.9231,0.1139
444.1311,0.3333,444.1311,0.4507,444.1311,0.1127
444.3392,0.3338,444.3392,0.4512,444.3392,0.1111
444.5472,0.3348,444.5472,0.4515,444.5472,0.1122
444.7551,0.3341,444.7551,0.4497,444.7551,0.1121
444.9631,0.3324,444.9631,0.4488,444.9631,0.1127
445.1711,0.3331,445.1711,0.4493,445.1711,0.1125
445.379,0.3337,445.379,0.4494,445.379,0.1131
445.587,0.3349,445.587,0.4489,445.587,0.1128
