Wavelength,Absorbance,Wavelength,Absorbance,Wavelength,Absorbance
354.756,0.3807,354.756,0.429,354.756,0.2476
354.9685,0.4552,354.9685,0.4336,354.9685,0.2313
355.181,0.3816,355.181,0.4005,355.181,0.2743
355.3935,0.3685,355.3935,0.5212,355.3935,0.2807
355.6059,0.4169,355.6059,0.3998,355.6059,0.2459
355.8184,0.3625,355.8184,0.3939,355.8184,0.2409
356.0308,0.3616,356.0308,0.4418,356.0308,0.2621
356.2433,0.3232,356.2433,0.3974,356.2433,0.216
356.4557,0.3963,356.4557,0.388,356.4557,0.2154
356.6681,0.3542,356.6681,0.3752,356.6681,0.1976
356.8805,0.4243,356.8805,0.3927,356.8805,0.2219
357.0929,0.3952,357.0929,0.4159,357.0929,0.1992
357.3053,0.3835,357.3053,0.417,357.3053,0.2043
357.5176,0.4146,357.5176,0.442,357.5176,0.1991
357.73,0.3755,357.73,0.4492,357.73,0.2506
357.9424,0.4286,357.9424,0.4373,357.9424,0.2141
358.1547,0.3653,358.1547,0.3929,358.1547,0.2298
358.367,0.368,358.367,0.4234,358.367,0.2638
358.5793,0.4198,358.5793,0.3395,358.5793,0.2487
358.7917,0.3572,358.7917,0.4533,358.7917,0.283
359.004,0.3751,359.004,0.4047,359.004,0.215
359.2162,0.3671,359.2162,0.4165,359.2162,0.2505
359.4285,0.405,359.4285,0.4676,359.4285,0.2187
359.6408,0.3863,359.6408,0.3812,359.6408,0.2231
359.8531,0.3557,359.8531,0.4086,359.8531,0.1987
360.0653,0.4238,360.0653,0.3974,360.0653,0.2455
360.2776,0.3799,360.2776,0.4104,360.2776,0.2446
360.4898,0.4689,360.4898,0.3709,360.4898,0.1906
360.702,0.3222,360.702,0.442,360.702,0.2615
360.9142,0.3955,360.9142,0.381,360.9142,0.2456
361.1264,0.3782,361.1264,0.4342,361.1264,0.2323
361.3386,0.3687,361.3386,0.3783,361.3386,0.2359
361.5508,0.3397,361.5508,0.4084,361.5508,0.2482
361.763,0.4084,361.763,0.389,361.763,0.2351
361.9751,0.3567,361.9751,0.442,361.9751,0.2235
362.1873,0.3844,362.1873,0.434,362.1873,0.202
362.3994,0.3994,362.3994,0.4523,362.3994,0.2294
362.6115,0.4248,362.6115,0.4279,362.6115,0.2586
362.8237,0.3419,362.8237,0.398,362.8237,0.2333
363.0358,0.3994,363.0358,0.4448,363.0358,0.2281
363.2479,0.3833,363.2479,0.3859,363.2479,0.2354
363.46,0.3968,363.46,0.3748,363.46,0.2383
363.672,0.3561,363.672,0.4535,363.672,0.2467
363.8841,0.3905,363.8841,0.4074,363.8841,0.2479
364.0962,0.4124,364.0962,0.4088,364.0962,0.2147
364.3082,0.4475,364.3082,0.4114,364.3082,0.226
364.5202,0.4194,364.5202,0.3927,364.5202,0.2066
364.7323,0.3965,364.7323,0.4422,364.7323,0.2459
364.9443,0.3826,364.9443,0.424,364.9443,0.2438
365.1563,0.4141,365.1563,0.4564,365.1563,0.2449
365.3683,0.4148,365.3683,0.4128,365.3683,0.1986
365.5803,0.4278,365.5803,0.3621,365.5803,0.2125
365.7923,0.4112,365.7923,0.407,365.7923,0.2157
366.0042,0.3664,366.0042,0.4164,366.0042,0.2119
366.2162,0.384,366.2162,0.3908,366.2162,0.2331
366.4281,0.3939,366.4281,0.4215,366.4281,0.2434
366.6401,0.4233,366.6401,0.3678,366.6401,0.2306
366.852,0.3471,366.852,0.3985,366.852,0.2565
367.0639,0.381,367.0639,0.3964,367.0639,0.2185
367.2758,0.3699,367.2758,0.3714,367.2758,0.2368
367.4877,0.402,367.4877,0.4133,367.4877,0.2539
367.6996,0.3821,367.6996,0.423,367.6996,0.2537
367.9115,0.3781,367.9115,0.3717,367.9115,0.2553
368.1234,0.3924,368.1234,0.3821,368.1234,0.2146
368.3352,0.3904,368.3352,0.3818,368.3352,0.2048
368.5471,0.3685,368.5471,0.4305,368.5471,0.2382
368.7589,0.3976,368.7589,0.384,368.7589,0.2506
368.9707,0.4301,368.9707,0.418,368.9707,0.217
369.1825,0.3745,369.1825,0.3933,369.1825,0.2217
369.3943,0.3952,369.3943,0.4067,369.3943,0.2148
369.6061,0.3965,369.6061,0.3728,369.6061,0.2396
369.8179,0.3934,369.8179,0.4015,369.8179,0.2222
370.0297,0.3955,370.0297,0.3986,370.0297,0.2143
370.2415,0.3955,370.2415,0.3854,370.2415,0.235
370.4532,0.3685,370.4532,0.4048,370.4532,0.2125
370.665,0.3789,370.665,0.4106,370.665,0.2166
370.8767,0.4024,370.8767,0.3901,370.8767,0.2228
371.0884,0.3917,371.0884,0.3933,371.0884,0.214
371.3001,0.3948,371.3001,0.3699,371.3001,0.2266
371.5118,0.3917,371.5118,0.38,371.5118,0.224
371.7235,0.3709,371.7235,0.3904,371.7235,0.2472
371.9352,0.3974,371.9352,0.4097,371.9352,0.2307
372.1469,0.36,372.1469,0.382,372.1469,0.24
372.3585,0.3945,372.3585,0.4136,372.3585,0.2283
372.5702,0.405,372.5702,0.4177,372.5702,0.2224
372.7818,0.3682,372.7818,0.3955,372.7818,0.2263
372.9935,0.3916,372.9935,0.3725,372.9935,0.2391
373.2051,0.404,373.2051,0.3915,373.2051,0.2099
373.4167,0.4289,373.4167,0.357,373.4167,0.2352
373.6283,0.4154,373.6283,0.4087,373.6283,0.2426
373.8399,0.3856,373.8399,0.3885,373.8399,0.2294
374.0515,0.389,374.0515,0.3932,374.0515,0.2168
374.263,0.3834,374.263,0.3944,374.263,0.2154
374.4746,0.3931,374.4746,0.3978,374.4746,0.2387
374.6862,0.3748,374.6862,0.3872,374.6862,0.2149
374.8977,0.4188,374.8977,0.4006,374.8977,0.2202
375.1092,0.3859,375.1092,0.3839,375.1092,0.2272
375.3207,0.3904,375.3207,0.4176,375.3207,0.2224
375.5323,0.3992,375.5323,0.3965,375.5323,0.231
375.7438,0.402,375.7438,0.4103,375.7438,0.2004
375.9552,0.3887,375.9552,0.403,375.9552,0.2057
376.1667,0.3809,376.1667,0.3027,376.1667,0.2224
376.3782,0.3868,376.3782,0.4119,376.3782,0.2228
376.5896,0.4216,376.5896,0.3766,376.5896,0.212
376.8011,0.3804,376.8011,0.386,376.8011,0.2194
377.0125,0.4167,377.0125,0.3683,377.0125,0.2265
377.224,0.3636,377.224,0.3755,377.224,0.2196
377.4354,0.4256,377.4354,0.3892,377.4354,0.2116
377.6468,0.3909,377.6468,0.3822,377.6468,0.2082
377.8582,0.3723,377.8582,0.3653,377.8582,0.1995
378.0696,0.3806,378.0696,0.4012,378.0696,0.2335
378.2809,0.4134,378.2809,0.3985,378.2809,0.2184
378.4923,0.4134,378.4923,0.428,378.4923,0.2352
378.7037,0.3862,378.7037,0.3787,378.7037,0.2021
378.915,0.4053,378.915,0.4082,378.915,0.2154
379.1263,0.4319,379.1263,0.4007,379.1263,0.2244
379.3377,0.4084,379.3377,0.3644,379.3377,0.2215
379.549,0.4047,379.549,0.3822,379.549,0.2127
379.7603,0.4174,379.7603,0.3983,379.7603,0.2215
379.9716,0.3929,379.9716,0.3662,379.9716,0.2265
380.1829,0.4222,380.1829,0.3876,380.1829,0.226
380.3941,0.4046,380.3941,0.3933,380.3941,0.231
380.6054,0.411,380.6054,0.3973,380.6054,0.2383
380.8166,0.386,380.8166,0.3752,380.8166,0.2155
381.0279,0.4014,381.0279,0.4011,381.0279,0.2191
381.2391,0.4013,381.2391,0.3838,381.2391,0.2328
381.4503,0.3964,381.4503,0.3886,381.4503,0.2161
381.6615,0.4163,381.6615,0.353,381.6615,0.2329
381.8727,0.389,381.8727,0.3993,381.8727,0.1972
382.0839,0.3985,382.0839,0.3863,382.0839,0.2236
382.2951,0.4125,382.2951,0.4009,382.2951,0.2193
382.5063,0.3806,382.5063,0.3795,382.5063,0.2244
382.7174,0.3809,382.7174,0.3792,382.7174,0.2248
382.9286,0.3887,382.9286,0.3873,382.9286,0.2128
383.1397,0.407,383.1397,0.4034,383.1397,0.2317
383.3509,0.4055,383.3509,0.3891,383.3509,0.2173
383.562,0.4073,383.562,0.4048,383.562,0.229
383.7731,0.4077,383.7731,0.3939,383.7731,0.2148
383.9842,0.396,383.9842,0.3786,383.9842,0.2209
384.1953,0.3972,384.1953,0.3854,384.1953,0.2162
384.4063,0.4089,384.4063,0.3811,384.4063,0.2201
384.6174,0.4139,384.6174,0.3729,384.6174,0.2074
384.8285,0.4056,384.8285,0.3954,384.8285,0.2165
385.0395,0.4081,385.0395,0.397,385.0395,0.2243
385.2505,0.3951,385.2505,0.3716,385.2505,0.2138
385.4616,0.404,385.4616,0.3879,385.4616,0.2106
385.6726,0.4149,385.6726,0.3867,385.6726,0.2235
385.8836,0.4124,385.8836,0.3917,385.8836,0.2172
386.0946,0.4202,386.0946,0.3901,386.0946,0.2097
386.3056,0.4151,386.3056,0.3884,386.3056,0.2101
386.5165,0.4034,386.5165,0.3835,386.5165,0.2107
386.7275,0.4064,386.7275,0.3806,386.7275,0.2164
386.9384,0.4069,386.9384,0.3792,386.9384,0.2198
387.1494,0.4014,387.1494,0.3815,387.1494,0.2179
387.3603,0.4137,387.3603,0.388,387.3603,0.2134
387.5712,0.403,387.5712,0.3843,387.5712,0.2208
387.7822,0.4114,387.7822,0.3972,387.7822,0.2197
387.9931,0.4015,387.9931,0.3835,387.9931,0.2162
388.2039,0.414,388.2039,0.4033,388.2039,0.2143
388.4148,0.4174,388.4148,0.3934,388.4148,0.2098
388.6257,0.4126,388.6257,0.3968,388.6257,0.2173
388.8365,0.4187,388.8365,0.3983,388.8365,0.2188
389.0474,0.4155,389.0474,0.387,389.0474,0.2158
389.2582,0.4139,389.2582,0.3747,389.2582,0.2137
389.4691,0.4099,389.4691,0.3963,389.4691,0.213
389.6799,0.4088,389.6799,0.3903,389.6799,0.2091
389.8907,0.4099,389.8907,0.3958,389.8907,0.2139
390.1015,0.4161,390.1015,0.3877,390.1015,0.2193
390.3123,0.4041,390.3123,0.3993,390.3123,0.2149
390.523,0.4113,390.523,0.389,390.523,0.2132
390.7338,0.4166,390.7338,0.3939,390.7338,0.2228
390.9446,0.4077,390.9446,0.3837,390.9446,0.2159
391.1553,0.4209,391.1553,0.3922,391.1553,0.2159
391.366,0.4178,391.366,0.3982,391.366,0.2115
391.5768,0.4188,391.5768,0.396,391.5768,0.2152
391.7875,0.4136,391.7875,0.3942,391.7875,0.212
391.9982,0.4142,391.9982,0.386,391.9982,0.2163
392.2089,0.4135,392.2089,0.3993,392.2089,0.2113
392.4195,0.4161,392.4195,0.384,392.4195,0.222
392.6302,0.417,392.6302,0.3875,392.6302,0.2147
392.8409,0.4079,392.8409,0.3849,392.8409,0.2145
393.0515,0.4192,393.0515,0.3844,393.0515,0.2135
393.2622,0.416,393.2622,0.3871,393.2622,0.2175
393.4728,0.4184,393.4728,0.3909,393.4728,0.2117
393.6834,0.4198,393.6834,0.3908,393.6834,0.2122
393.894,0.411,393.894,0.3872,393.894,0.2167
394.1046,0.4177,394.1046,0.394,394.1046,0.2181
394.3152,0.4226,394.3152,0.3887,394.3152,0.2163
394.5258,0.4215,394.5258,0.3848,394.5258,0.2109
394.7363,0.4187,394.7363,0.391,394.7363,0.2117
394.9469,0.4176,394.9469,0.3932,394.9469,0.2149
395.1574,0.4224,395.1574,0.3968,395.1574,0.208
395.368,0.4161,395.368,0.3926,395.368,0.2117
395.5785,0.4121,395.5785,0.396,395.5785,0.216
395.789,0.4145,395.789,0.3877,395.789,0.211
395.9995,0.4187,395.9995,0.393,395.9995,0.2137
396.21,0.419,396.21,0.3952,396.21,0.2131
396.4205,0.4179,396.4205,0.3859,396.4205,0.2148
396.631,0.4167,396.631,0.3982,396.631,0.2102
396.8414,0.4217,396.8414,0.3984,396.8414,0.2154
397.0519,0.4188,397.0519,0.3963,397.0519,0.213
397.2623,0.4189,397.2623,0.3932,397.2623,0.2168
397.4727,0.414,397.4727,0.396,397.4727,0.2103
397.6832,0.4226,397.6832,0.3942,397.6832,0.2142
397.8936,0.4187,397.8936,0.3975,397.8936,0.2142
398.104,0.4167,398.104,0.3966,398.104,0.2117
398.3143,0.418,398.3143,0.398,398.3143,0.2124
398.5247,0.4265,398.5247,0.3929,398.5247,0.2136
398.7351,0.4186,398.7351,0.393,398.7351,0.2156
398.9454,0.4172,398.9454,0.3965,398.9454,0.2155
399.1558,0.4177,399.1558,0.3914,399.1558,0.2131
399.3661,0.417,399.3661,0.394,399.3661,0.2128
399.5764,0.4221,399.5764,0.3966,399.5764,0.2151
399.7868,0.417,399.7868,0.398,399.7868,0.2147
399.9971,0.4226,399.9971,0.3983,399.9971,0.214
400.2074,0.4161,400.2074,0.3935,400.2074,0.2166
400.4176,0.4198,400.4176,0.3946,400.4176,0.219
400.6279,0.4181,400.6279,0.3983,400.6279,0.2155
400.8382,0.4189,400.8382,0.3953,400.8382,0.2134
401.0484,0.4195,401.0484,0.3986,401.0484,0.214
401.2587,0.42,401.2587,0.398,401.2587,0.2169
401.4689,0.4197,401.4689,0.3936,401.4689,0.2145
401.6791,0.4215,401.6791,0.3985,401.6791,0.2146
401.8893,0.421,401.8893,0.3977,401.8893,0.2135
402.0995,0.4204,402.0995,0.3968,402.0995,0.2153
402.3097,0.4187,402.3097,0.3984,402.3097,0.2146
402.5199,0.4192,402.5199,0.3967,402.5199,0.2145
402.73,0.4215,402.73,0.3954,402.73,0.2127
402.9402,0.4191,402.9402,0.3934,402.9402,0.2162
403.1503,0.422,403.1503,0.3971,403.1503,0.2154
403.3605,0.4205,403.3605,0.3988,403.3605,0.2154
403.5706,0.4185,403.5706,0.3971,403.5706,0.214
403.7807,0.4206,403.7807,0.3957,403.7807,0.2158
403.9908,0.4202,403.9908,0.3988,403.9908,0.2153
404.2009,0.4185,404.2009,0.399,404.2009,0.2147
404.411,0.4199,404.411,0.3959,404.411,0.2157
404.6211,0.4201,404.6211,0.3995,404.6211,0.2128
404.8311,0.4197,404.8311,0.3967,404.8311,0.2167
405.0412,0.4184,405.0412,0.3997,405.0412,0.2133
405.2512,0.4193,405.2512,0.398,405.2512,0.2124
405.4612,0.418,405.4612,0.3959,405.4612,0.2162
405.6712,0.4178,405.6712,0.3984,405.6712,0.2131
405.8813,0.42,405.8813,0.3961,405.8813,0.217
406.0912,0.4188,406.0912,0.3967,406.0912,0.215
406.3012,0.4168,406.3012,0.3955,406.3012,0.2162
406.5112,0.4177,406.5112,0.3967,406.5112,0.2143
406.7212,0.4188,406.7212,0.3968,406.7212,0.2147
406.9311,0.4174,406.9311,0.3979,406.9311,0.2129
407.1411,0.4174,407.1411,0.3963,407.1411,0.2148
407.351,0.4159,407.351,0.3977,407.351,0.2141
407.5609,0.4174,407.5609,0.3996,407.5609,0.2147
407.7708,0.4185,407.7708,0.3942,407.7708,0.2154
407.9807,0.4201,407.9807,0.3965,407.9807,0.214
408.1906,0.4182,408.1906,0.3992,408.1906,0.2151
408.4005,0.4166,408.4005,0.3978,408.4005,0.2134
408.6104,0.4181,408.6104,0.3974,408.6104,0.2133
408.8202,0.4184,408.8202,0.397,408.8202,0.2134
409.0301,0.4158,409.0301,0.3951,409.0301,0.2118
409.2399,0.4184,409.2399,0.3952,409.2399,0.2125
409.4497,0.4193,409.4497,0.3961,409.4497,0.2111
409.6596,0.4157,409.6596,0.3979,409.6596,0.2144
409.8694,0.4169,409.8694,0.3938,409.8694,0.2127
410.0791,0.4153,410.0791,0.3948,410.0791,0.2147
410.2889,0.4163,410.2889,0.3945,410.2889,0.2114
410.4987,0.4166,410.4987,0.396,410.4987,0.2122
410.7085,0.4133,410.7085,0.394,410.7085,0.2128
410.9182,0.4166,410.9182,0.395,410.9182,0.212
411.128,0.4154,411.128,0.3951,411.128,0.2117
411.3377,0.4175,411.3377,0.3931,411.3377,0.2119
411.5474,0.4143,411.5474,0.3945,411.5474,0.2117
411.7571,0.4168,411.7571,0.3957,411.7571,0.2112
411.9668,0.4154,411.9668,0.3928,411.9668,0.2104
412.1765,0.4167,412.1765,0.395,412.1765,0.2113
412.3862,0.4142,412.3862,0.3919,412.3862,0.2109
412.5958,0.4139,412.5958,0.3933,412.5958,0.2119
412.8055,0.4129,412.8055,0.3939,412.8055,0.2121
413.0151,0.4137,413.0151,0.3934,413.0151,0.2111
413.2248,0.4124,413.2248,0.3934,413.2248,0.21
413.4344,0.4145,413.4344,0.3939,413.4344,0.2107
413.644,0.4144,413.644,0.3951,413.644,0.2095
413.8536,0.4111,413.8536,0.3933,413.8536,0.211
414.0632,0.4132,414.0632,0.392,414.0632,0.2104
414.2728,0.413,414.2728,0.3935,414.2728,0.2092
414.4823,0.4118,414.4823,0.3946,414.4823,0.2096
414.6919,0.4118,414.6919,0.3921,414.6919,0.2087
414.9015,0.4138,414.9015,0.3922,414.9015,0.2096
415.111,0.4122,415.111,0.392,415.111,0.2082
415.3205,0.4094,415.3205,0.3926,415.3205,0.21
415.53,0.4116,415.53,0.3928,415.53,0.2107
415.7395,0.4119,415.7395,0.3923,415.7395,0.2095
415.949,0.411,415.949,0.3912,415.949,0.2095
416.1585,0.4089,416.1585,0.3924,416.1585,0.2075
416.368,0.4091,416.368,0.3926,416.368,0.2086
416.5775,0.4108,416.5775,0.3908,416.5775,0.208
416.7869,0.4096,416.7869,0.3892,416.7869,0.2076
416.9963,0.4107,416.9963,0.39,416.9963,0.2084
417.2058,0.4088,417.2058,0.3921,417.2058,0.2096
417.4152,0.4078,417.4152,0.3906,417.4152,0.208
417.6246,0.4088,417.6246,0.3905,417.6246,0.2068
417.834,0.4077,417.834,0.3907,417.834,0.2084
418.0434,0.4086,418.0434,0.3897,418.0434,0.2062
418.2528,0.4072,418.2528,0.3897,418.2528,0.2097
418.4621,0.4082,418.4621,0.3913,418.4621,0.2079
418.6715,0.4066,418.6715,0.3898,418.6715,0.2061
418.8808,0.4069,418.8808,0.3915,418.8808,0.2067
419.0902,0.4084,419.0902,0.3891,419.0902,0.2061
419.2995,0.4086,419.2995,0.3901,419.2995,0.2065
419.5088,0.4066,419.5088,0.3899,419.5088,0.2071
419.7181,0.4056,419.7181,0.3892,419.7181,0.2062
419.9274,0.4055,419.9274,0.3873,419.9274,0.2052
420.1367,0.406,420.1367,0.3878,420.1367,0.2059
420.3459,0.4069,420.3459,0.3883,420.3459,0.2048
420.5552,0.4051,420.5552,0.3891,420.5552,0.2052
420.7644,0.4056,420.7644,0.3877,420.7644,0.2038
420.9737,0.4058,420.9737,0.3876,420.9737,0.2046
421.1829,0.4041,421.1829,0.3886,421.1829,0.2046
421.3921,0.4051,421.3921,0.3879,421.3921,0.2059
421.6013,0.4035,421.6013,0.3858,421.6013,0.2037
421.8105,0.402,421.8105,0.3877,421.8105,0.2038
422.0197,0.4045,422.0197,0.3877,422.0197,0.2052
422.2289,0.4031,422.2289,0.3875,422.2289,0.2044
422.438,0.404,422.438,0.3868,422.438,0.2039
422.6472,0.4025,422.6472,0.3863,422.6472,0.2036
422.8563,0.4033,422.8563,0.3872,422.8563,0.2035
423.0654,0.4036,423.0654,0.3867,423.0654,0.2026
423.2745,0.4013,423.2745,0.3867,423.2745,0.2034
423.4837,0.4003,423.4837,0.3863,423.4837,0.2031
423.6927,0.4015,423.6927,0.3856,423.6927,0.2034
423.9018,0.4002,423.9018,0.3854,423.9018,0.2016
424.1109,0.4005,424.1109,0.3856,424.1109,0.2039
424.32,0.4016,424.32,0.3845,424.32,0.2023
424.529,0.4004,424.529,0.3862,424.529,0.2028
424.7381,0.4002,424.7381,0.3864,424.7381,0.2017
424.9471,0.3995,424.9471,0.3851,424.9471,0.201
425.1561,0.3993,425.1561,0.3834,425.1561,0.2022
425.3651,0.3989,425.3651,0.3838,425.3651,0.201
425.5741,0.3986,425.5741,0.3829,425.5741,0.2007
425.7831,0.3978,425.7831,0.3844,425.7831,0.201
425.9921,0.3974,425.9921,0.3854,425.9921,0.2013
426.201,0.3989,426.201,0.3838,426.201,0.2009
426.41,0.3981,426.41,0.3823,426.41,0.2022
426.6189,0.3977,426.6189,0.383,426.6189,0.2011
426.8279,0.3973,426.8279,0.3834,426.8279,0.2002
427.0368,0.3977,427.0368,0.3828,427.0368,0.2003
427.2457,0.3964,427.2457,0.3827,427.2457,0.2
427.4546,0.3972,427.4546,0.3837,427.4546,0.1992
427.6635,0.3962,427.6635,0.3812,427.6635,0.1997
427.8724,0.3949,427.8724,0.3818,427.8724,0.2005
428.0812,0.3956,428.0812,0.3819,428.0812,0.1996
428.2901,0.396,428.2901,0.3817,428.2901,0.2003
428.4989,0.3963,428.4989,0.3804,428.4989,0.1993
428.7078,0.3954,428.7078,0.3809,428.7078,0.1999
428.9166,0.3951,428.9166,0.3806,428.9166,0.1982
429.1254,0.3958,429.1254,0.3827,429.1254,0.1968
429.3342,0.3943,429.3342,0.3809,429.3342,0.1989
429.543,0.3942,429.543,0.3823,429.543,0.199
429.7518,0.3951,429.7518,0.3805,429.7518,0.1978
429.9606,0.3934,429.9606,0.3813,429.9606,0.1983
430.1693,0.394,430.1693,0.3809,430.1693,0.1985
430.3781,0.3929,430.3781,0.3807,430.3781,0.1983
430.5868,0.3922,430.5868,0.3822,430.5868,0.1975
430.7955,0.3924,430.7955,0.3804,430.7955,0.198
431.0042,0.3909,431.0042,0.3792,431.0042,0.1987
431.2129,0.391,431.2129,0.3784,431.2129,0.1978
431.4216,0.3917,431.4216,0.3791,431.4216,0.1976
431.6303,0.3914,431.6303,0.3796,431.6303,0.1965
431.839,0.3907,431.839,0.379,431.839,0.1966
432.0476,0.3917,432.0476,0.3796,432.0476,0.1975
432.2563,0.3926,432.2563,0.3787,432.2563,0.1974
432.4649,0.3906,432.4649,0.3802,432.4649,0.1966
432.6736,0.3907,432.6736,0.3785,432.6736,0.1969
432.8822,0.3903,432.8822,0.3788,432.8822,0.197
433.0908,0.3887,433.0908,0.3779,433.0908,0.1954
433.2994,0.3889,433.2994,0.377,433.2994,0.1964
433.508,0.3891,433.508,0.3774,433.508,0.1963
433.7165,0.3893,433.7165,0.3782,433.7165,0.1955
433.9251,0.3881,433.9251,0.3781,433.9251,0.195
434.1336,0.3896,434.1336,0.3792,434.1336,0.1959
434.3422,0.3876,434.3422,0.3769,434.3422,0.1942
434.5507,0.3878,434.5507,0.378,434.5507,0.1948
434.7592,0.3884,434.7592,0.3791,434.7592,0.1951
434.9677,0.387,434.9677,0.3774,434.9677,0.1949
435.1762,0.388,435.1762,0.3788,435.1762,0.1949
435.3847,0.3874,435.3847,0.3763,435.3847,0.1957
435.5932,0.3862,435.5932,0.3782,435.5932,0.1949
435.8017,0.3881,435.8017,0.3783,435.8017,0.1943
436.0101,0.387,436.0101,0.3774,436.0101,0.1954
436.2185,0.3865,436.2185,0.3778,436.2185,0.195
436.427,0.3871,436.427,0.377,436.427,0.1929
436.6354,0.387,436.6354,0.3754,436.6354,0.1941
436.8438,0.3865,436.8438,0.377,436.8438,0.1931
437.0522,0.3855,437.0522,0.3766,437.0522,0.1941
437.2606,0.386,437.2606,0.3764,437.2606,0.1945
437.469,0.3846,437.469,0.3773,437.469,0.1937
437.6773,0.3856,437.6773,0.3751,437.6773,0.1948
437.8857,0.3857,437.8857,0.3755,437.8857,0.1945
438.094,0.3843,438.094,0.3752,438.094,0.1935
438.3024,0.3846,438.3024,0.3759,438.3024,0.1939
438.5107,0.3858,438.5107,0.3762,438.5107,0.1948
438.719,0.3846,438.719,0.3765,438.719,0.1931
438.9273,0.3852,438.9273,0.3753,438.9273,0.1922
439.1356,0.3831,439.1356,0.376,439.1356,0.1919
439.3438,0.3838,439.3438,0.3763,439.3438,0.1929
439.5521,0.3848,439.5521,0.3744,439.5521,0.1927
439.7604,0.3835,439.7604,0.3757,439.7604,0.193
439.9686,0.3824,439.9686,0.3757,439.9686,0.1924
440.1768,0.3828,440.1768,0.3741,440.1768,0.1923
440.3851,0.3831,440.3851,0.3742,440.3851,0.192
440.5933,0.3819,440.5933,0.3743,440.5933,0.1929
440.8015,0.3836,440.8015,0.3747,440.8015,0.1925
441.0097,0.3833,441.0097,0.374,441.0097,0.1927
441.2178,0.3823,441.2178,0.3738,441.2178,0.1919
441.426,0.3823,441.426,0.3731,441.426,0.192
441.6341,0.3835,441.6341,0.3742,441.6341,0.1921
441.8423,0.3812,441.8423,0.3734,441.8423,0.1921
442.0504,0.3803,442.0504,0.374,442.0504,0.1926
442.2585,0.3822,442.2585,0.3745,442.2585,0.1923
442.4667,0.3811,442.4667,0.3728,442.4667,0.1916
442.6748,0.3803,442.6748,0.3739,442.6748,0.1922
442.8828,0.3808,442.8828,0.3737,442.8828,0.1921
443.0909,0.3805,443.0909,0.3742,443.0909,0.191
443.299,0.3795,443.299,0.3723,443.299,0.1917
443.507,0.381,443.507,0.3742,443.507,0.192
443.7151,0.3806,443.7151,0.3744,443.7151,0.1913
443.9231,0.3802,443.9231,0.3731,443.9231,0.192
444.1311,0.3811,444.1311,0.3741,444.1311,0.191
444.3392,0.3793,444.3392,0.372,444.3392,0.1915
444.5472,0.3802,444.5472,0.3723,444.5472,0.1916
444.7551,0.3799,444.7551,0.3737,444.7551,0.1913
444.9631,0.3789,444.9631,0.374,444.9631,0.1916
445.1711,0.3784,445.1711,0.3727,445.1711,0.1907
445.379,0.3791,445.379,0.3726,445.379,0.1919
445.587,0.3789,445.587,0.374,445.587,0.1916
445.7949,0.3792,445.7949,0.3718,445.7949,0.1906
