Wavelength,Absorbance,Wavelength,Absorbance,Wavelength,Absorbance
[nm],[-],[nm],[-],[nm],[-]
Before Reaction,Before Reaction,After Reaction,After Reaction,4x Purification,4x Purification
377.4354,0.2798,377.4354,0.3672,377.4354,0.1498
377.6468,0.3004,377.6468,0.3577,377.6468,0.1519
377.8582,0.2989,377.8582,0.3661,377.8582,0.1572
378.0696,0.3147,378.0696,0.3617,378.0696,0.1529
378.2809,0.281,378.2809,0.3511,378.2809,0.1373
378.4923,0.2776,378.4923,0.3648,378.4923,0.1608
378.7037,0.2918,378.7037,0.3537,378.7037,0.1521
378.915,0.2897,378.915,0.3553,378.915,0.147
379.1263,0.2939,379.1263,0.3682,379.1263,0.1571
379.3377,0.2751,379.3377,0.3519,379.3377,0.1489
379.549,0.2892,379.549,0.35,379.549,0.1547
379.7603,0.2889,379.7603,0.3421,379.7603,0.1631
379.9716,0.283,379.9716,0.3583,379.9716,0.1441
380.1829,0.2845,380.1829,0.3518,380.1829,0.1596
380.3941,0.2937,380.3941,0.3424,380.3941,0.1556
380.6054,0.2918,380.6054,0.3413,380.6054,0.1472
380.8166,0.3059,380.8166,0.3494,380.8166,0.1531
381.0279,0.2888,381.0279,0.3633,381.0279,0.1567
381.2391,0.2971,381.2391,0.3746,381.2391,0.1575
381.4503,0.3011,381.4503,0.3718,381.4503,0.1484
381.6615,0.2981,381.6615,0.371,381.6615,0.1653
381.8727,0.2927,381.8727,0.3555,381.8727,0.1497
382.0839,0.287,382.0839,0.3804,382.0839,0.157
382.2951,0.2802,382.2951,0.3671,382.2951,0.1565
382.5063,0.2987,382.5063,0.349,382.5063,0.1464
382.7174,0.2888,382.7174,0.3701,382.7174,0.1599
382.9286,0.2973,382.9286,0.3805,382.9286,0.1619
383.1397,0.3009,383.1397,0.3656,383.1397,0.1574
383.3509,0.2981,383.3509,0.3619,383.3509,0.1627
383.562,0.3049,383.562,0.372,383.562,0.158
383.7731,0.2888,383.7731,0.3709,383.7731,0.1571
383.9842,0.2921,383.9842,0.3645,383.9842,0.1476
384.1953,0.2934,384.1953,0.3651,384.1953,0.1601
384.4063,0.3044,384.4063,0.3526,384.4063,0.1615
384.6174,0.3069,384.6174,0.3677,384.6174,0.1495
384.8285,0.2903,384.8285,0.3573,384.8285,0.1618
385.0395,0.3007,385.0395,0.3651,385.0395,0.1515
385.2505,0.3056,385.2505,0.3694,385.2505,0.1564
385.4616,0.2992,385.4616,0.3786,385.4616,0.1438
385.6726,0.3019,385.6726,0.3594,385.6726,0.1535
385.8836,0.3048,385.8836,0.3554,385.8836,0.1661
386.0946,0.2933,386.0946,0.3582,386.0946,0.1571
386.3056,0.2845,386.3056,0.3677,386.3056,0.1534
386.5165,0.2972,386.5165,0.362,386.5165,0.1559
386.7275,0.3022,386.7275,0.3731,386.7275,0.1519
386.9384,0.2928,386.9384,0.3695,386.9384,0.1535
387.1494,0.2927,387.1494,0.3654,387.1494,0.1626
387.3603,0.3023,387.3603,0.3703,387.3603,0.1555
387.5712,0.2895,387.5712,0.3747,387.5712,0.1559
387.7822,0.3011,387.7822,0.3553,387.7822,0.1546
387.9931,0.2948,387.9931,0.3666,387.9931,0.1535
388.2039,0.3063,388.2039,0.3738,388.2039,0.1513
388.4148,0.2999,388.4148,0.3701,388.4148,0.1535
388.6257,0.3054,388.6257,0.3696,388.6257,0.1565
388.8365,0.2977,388.8365,0.3695,388.8365,0.1512
389.0474,0.3039,389.0474,0.376,389.0474,0.1556
389.2582,0.3038,389.2582,0.3576,389.2582,0.1578
389.4691,0.3114,389.4691,0.3605,389.4691,0.1555
389.6799,0.3026,389.6799,0.3754,389.6799,0.1583
389.8907,0.2992,389.8907,0.3778,389.8907,0.153
390.1015,0.31,390.1015,0.3743,390.1015,0.1515
390.3123,0.3046,390.3123,0.3613,390.3123,0.1602
390.523,0.3008,390.523,0.3682,390.523,0.1462
390.7338,0.2945,390.7338,0.3726,390.7338,0.1603
390.9446,0.3002,390.9446,0.3754,390.9446,0.1533
391.1553,0.305,391.1553,0.3681,391.1553,0.1504
391.366,0.3082,391.366,0.3756,391.366,0.1519
391.5768,0.3008,391.5768,0.3695,391.5768,0.1509
391.7875,0.3075,391.7875,0.3773,391.7875,0.1584
391.9982,0.3089,391.9982,0.3736,391.9982,0.1561
392.2089,0.3098,392.2089,0.3762,392.2089,0.1544
392.4195,0.3175,392.4195,0.3708,392.4195,0.1527
392.6302,0.3035,392.6302,0.3732,392.6302,0.1545
392.8409,0.3088,392.8409,0.3726,392.8409,0.1588
393.0515,0.3051,393.0515,0.3747,393.0515,0.1517
393.2622,0.3071,393.2622,0.3716,393.2622,0.157
393.4728,0.3066,393.4728,0.3657,393.4728,0.1568
393.6834,0.3069,393.6834,0.3667,393.6834,0.1567
393.894,0.3096,393.894,0.3686,393.894,0.1605
394.1046,0.3089,394.1046,0.3683,394.1046,0.1551
394.3152,0.3151,394.3152,0.3744,394.3152,0.1541
394.5258,0.3131,394.5258,0.3728,394.5258,0.1544
394.7363,0.307,394.7363,0.3747,394.7363,0.1564
394.9469,0.3084,394.9469,0.3762,394.9469,0.1535
395.1574,0.3142,395.1574,0.3777,395.1574,0.1503
395.368,0.3094,395.368,0.3657,395.368,0.1557
395.5785,0.3109,395.5785,0.3796,395.5785,0.1595
395.789,0.3128,395.789,0.3729,395.789,0.1569
395.9995,0.3086,395.9995,0.3705,395.9995,0.1567
396.21,0.3073,396.21,0.3719,396.21,0.1542
396.4205,0.3141,396.4205,0.3738,396.4205,0.1536
396.631,0.3151,396.631,0.3701,396.631,0.1563
396.8414,0.311,396.8414,0.3715,396.8414,0.1546
397.0519,0.3119,397.0519,0.373,397.0519,0.156
397.2623,0.3153,397.2623,0.3693,397.2623,0.1566
397.4727,0.3107,397.4727,0.3778,397.4727,0.152
397.6832,0.3158,397.6832,0.371,397.6832,0.1565
397.8936,0.3159,397.8936,0.3717,397.8936,0.1537
398.104,0.3168,398.104,0.3735,398.104,0.1562
398.3143,0.3156,398.3143,0.3739,398.3143,0.1545
398.5247,0.3124,398.5247,0.3757,398.5247,0.1557
398.7351,0.316,398.7351,0.3702,398.7351,0.1571
398.9454,0.3152,398.9454,0.3741,398.9454,0.155
399.1558,0.3144,399.1558,0.3706,399.1558,0.1559
399.3661,0.3151,399.3661,0.3755,399.3661,0.1561
399.5764,0.318,399.5764,0.3744,399.5764,0.1572
399.7868,0.3134,399.7868,0.3727,399.7868,0.1595
399.9971,0.3158,399.9971,0.3724,399.9971,0.1565
400.2074,0.3116,400.2074,0.3742,400.2074,0.1594
400.4176,0.316,400.4176,0.3708,400.4176,0.1563
400.6279,0.3177,400.6279,0.373,400.6279,0.155
400.8382,0.3171,400.8382,0.3763,400.8382,0.1536
401.0484,0.3179,401.0484,0.3713,401.0484,0.1553
401.2587,0.3157,401.2587,0.3736,401.2587,0.1556
401.4689,0.3163,401.4689,0.3743,401.4689,0.1533
401.6791,0.3157,401.6791,0.3711,401.6791,0.1562
401.8893,0.3172,401.8893,0.3718,401.8893,0.1586
