Wavelength,Absorbance,Wavelength,Absorbance,Wavelength,Absorbance
374.0515,0.3629,374.0515,0.4178,374.0515,0.1907
374.263,0.347,374.263,0.4014,374.263,0.1945
374.4746,0.3659,374.4746,0.4164,374.4746,0.2012
374.6862,0.3249,374.6862,0.415,374.6862,0.2226
374.8977,0.3283,374.8977,0.4027,374.8977,0.2022
375.1092,0.3417,375.1092,0.4095,375.1092,0.2275
375.3207,0.3559,375.3207,0.3986,375.3207,0.2135
375.5323,0.3329,375.5323,0.3987,375.5323,0.2226
375.7438,0.3349,375.7438,0.4133,375.7438,0.2303
375.9552,0.3417,375.9552,0.42,375.9552,0.2135
376.1667,0.5557,376.1667,0.4104,376.1667,0.2195
376.3782,0.3426,376.3782,0.4131,376.3782,0.2231
376.5896,0.3302,376.5896,0.4041,376.5896,0.2288
376.8011,0.3484,376.8011,0.398,376.8011,0.2146
377.0125,0.3261,377.0125,0.4036,377.0125,0.2244
377.224,0.3447,377.224,0.4106,377.224,0.2083
377.4354,0.3424,377.4354,0.4094,377.4354,0.2204
377.6468,0.3434,377.6468,0.4213,377.6468,0.2171
377.8582,0.3456,377.8582,0.4077,377.8582,0.1981
378.0696,0.3497,378.0696,0.4198,378.0696,0.2208
378.2809,0.3618,378.2809,0.4071,378.2809,0.2162
378.4923,0.3416,378.4923,0.4228,378.4923,0.202
378.7037,0.3749,378.7037,0.398,378.7037,0.2042
378.915,0.358,378.915,0.4035,378.915,0.2103
379.1263,0.3526,379.1263,0.416,379.1263,0.2017
379.3377,0.331,379.3377,0.4092,379.3377,0.2106
379.549,0.3423,379.549,0.4264,379.549,0.2091
379.7603,0.3672,379.7603,0.4057,379.7603,0.2051
379.9716,0.3692,379.9716,0.4066,379.9716,0.2336
380.1829,0.3408,380.1829,0.4187,380.1829,0.2131
380.3941,0.327,380.3941,0.4118,380.3941,0.2074
380.6054,0.3619,380.6054,0.4246,380.6054,0.2189
380.8166,0.3686,380.8166,0.417,380.8166,0.2231
381.0279,0.3522,381.0279,0.4106,381.0279,0.2325
381.2391,0.3678,381.2391,0.4117,381.2391,0.2181
381.4503,0.3622,381.4503,0.4155,381.4503,0.2034
381.6615,0.3336,381.6615,0.4088,381.6615,0.2293
381.8727,0.3368,381.8727,0.4216,381.8727,0.2153
382.0839,0.3627,382.0839,0.4111,382.0839,0.2103
382.2951,0.3705,382.2951,0.4159,382.2951,0.2049
382.5063,0.3509,382.5063,0.4109,382.5063,0.2107
382.7174,0.3541,382.7174,0.4146,382.7174,0.2157
382.9286,0.3506,382.9286,0.4204,382.9286,0.212
383.1397,0.3478,383.1397,0.4169,383.1397,0.2097
383.3509,0.3576,383.3509,0.4143,383.3509,0.2088
383.562,0.3553,383.562,0.4164,383.562,0.2148
383.7731,0.3544,383.7731,0.4188,383.7731,0.2229
383.9842,0.3417,383.9842,0.411,383.9842,0.2158
384.1953,0.3496,384.1953,0.42,384.1953,0.2082
384.4063,0.359,384.4063,0.4168,384.4063,0.2054
384.6174,0.3397,384.6174,0.4173,384.6174,0.2061
384.8285,0.3517,384.8285,0.4194,384.8285,0.2089
385.0395,0.367,385.0395,0.423,385.0395,0.2127
385.2505,0.3459,385.2505,0.4176,385.2505,0.2222
385.4616,0.3645,385.4616,0.4213,385.4616,0.2213
385.6726,0.3466,385.6726,0.4162,385.6726,0.2127
385.8836,0.364,385.8836,0.4165,385.8836,0.2091
386.0946,0.3552,386.0946,0.4222,386.0946,0.2188
386.3056,0.3467,386.3056,0.4189,386.3056,0.2108
386.5165,0.3635,386.5165,0.4212,386.5165,0.2037
386.7275,0.3566,386.7275,0.4146,386.7275,0.2109
386.9384,0.3661,386.9384,0.4154,386.9384,0.2107
387.1494,0.3478,387.1494,0.4165,387.1494,0.207
387.3603,0.3639,387.3603,0.4187,387.3603,0.2083
387.5712,0.3391,387.5712,0.423,387.5712,0.2172
387.7822,0.3494,387.7822,0.4193,387.7822,0.2109
387.9931,0.3657,387.9931,0.4214,387.9931,0.2152
388.2039,0.3524,388.2039,0.4189,388.2039,0.2281
388.4148,0.3588,388.4148,0.4197,388.4148,0.2136
388.6257,0.3423,388.6257,0.4229,388.6257,0.2099
388.8365,0.3533,388.8365,0.421,388.8365,0.2161
389.0474,0.3576,389.0474,0.4233,389.0474,0.2162
389.2582,0.3673,389.2582,0.4206,389.2582,0.2169
389.4691,0.3515,389.4691,0.4201,389.4691,0.2178
389.6799,0.3528,389.6799,0.4177,389.6799,0.2179
389.8907,0.3511,389.8907,0.4191,389.8907,0.2192
390.1015,0.3533,390.1015,0.4202,390.1015,0.216
390.3123,0.351,390.3123,0.4206,390.3123,0.2194
390.523,0.3532,390.523,0.4162,390.523,0.2198
390.7338,0.3594,390.7338,0.4196,390.7338,0.2145
390.9446,0.3618,390.9446,0.4151,390.9446,0.2185
391.1553,0.3653,391.1553,0.4185,391.1553,0.2176
391.366,0.3645,391.366,0.4156,391.366,0.2202
391.5768,0.35,391.5768,0.4171,391.5768,0.2183
391.7875,0.3544,391.7875,0.4224,391.7875,0.2199
391.9982,0.3563,391.9982,0.4209,391.9982,0.221
392.2089,0.3567,392.2089,0.4218,392.2089,0.2184
392.4195,0.3577,392.4195,0.4182,392.4195,0.2162
392.6302,0.3565,392.6302,0.421,392.6302,0.2145
392.8409,0.3551,392.8409,0.421,392.8409,0.2154
393.0515,0.358,393.0515,0.4197,393.0515,0.2118
393.2622,0.3531,393.2622,0.4219,393.2622,0.2229
393.4728,0.353,393.4728,0.4227,393.4728,0.2193
393.6834,0.3578,393.6834,0.4237,393.6834,0.2205
393.894,0.3546,393.894,0.4219,393.894,0.218
394.1046,0.3524,394.1046,0.4194,394.1046,0.2194
394.3152,0.3577,394.3152,0.4203,394.3152,0.2158
394.5258,0.3606,394.5258,0.42,394.5258,0.2199
394.7363,0.35,394.7363,0.4207,394.7363,0.2198
394.9469,0.3539,394.9469,0.4222,394.9469,0.2191
395.1574,0.3572,395.1574,0.4206,395.1574,0.2282
395.368,0.3572,395.368,0.4174,395.368,0.2184
395.5785,0.3574,395.5785,0.4172,395.5785,0.2175
395.789,0.3541,395.789,0.4186,395.789,0.224
395.9995,0.362,395.9995,0.4187,395.9995,0.218
396.21,0.3539,396.21,0.4207,396.21,0.2254
396.4205,0.3553,396.4205,0.4207,396.4205,0.2188
396.631,0.3642,396.631,0.4205,396.631,0.2298
396.8414,0.3564,396.8414,0.4208,396.8414,0.224
397.0519,0.3534,397.0519,0.4236,397.0519,0.2162
397.2623,0.3539,397.2623,0.4188,397.2623,0.2201
397.4727,0.3573,397.4727,0.4209,397.4727,0.2225
397.6832,0.3588,397.6832,0.4215,397.6832,0.2239
397.8936,0.3563,397.8936,0.4223,397.8936,0.2216
398.104,0.3543,398.104,0.4189,398.104,0.2228
398.3143,0.3564,398.3143,0.4223,398.3143,0.2212
398.5247,0.3531,398.5247,0.4187,398.5247,0.2211
398.7351,0.3591,398.7351,0.4199,398.7351,0.2223
398.9454,0.3533,398.9454,0.422,398.9454,0.2241
399.1558,0.3538,399.1558,0.419,399.1558,0.221
399.3661,0.3566,399.3661,0.4211,399.3661,0.2241
399.5764,0.356,399.5764,0.4221,399.5764,0.2255
399.7868,0.3553,399.7868,0.4232,399.7868,0.2209
399.9971,0.3582,399.9971,0.4199,399.9971,0.2235
400.2074,0.3529,400.2074,0.4203,400.2074,0.2227
400.4176,0.3558,400.4176,0.4214,400.4176,0.2256
400.6279,0.3585,400.6279,0.4195,400.6279,0.2259
400.8382,0.3593,400.8382,0.419,400.8382,0.2224
401.0484,0.3539,401.0484,0.4207,401.0484,0.2282
401.2587,0.3573,401.2587,0.42,401.2587,0.2229
401.4689,0.3593,401.4689,0.4184,401.4689,0.2278
401.6791,0.3556,401.6791,0.4211,401.6791,0.2242
401.8893,0.3608,401.8893,0.4185,401.8893,0.2259
402.0995,0.3531,402.0995,0.4195,402.0995,0.2249
402.3097,0.3555,402.3097,0.4197,402.3097,0.2257
402.5199,0.3574,402.5199,0.4184,402.5199,0.2263
402.73,0.3564,402.73,0.4199,402.73,0.2242
402.9402,0.3587,402.9402,0.4197,402.9402,0.227
403.1503,0.3573,403.1503,0.4192,403.1503,0.2256
403.3605,0.3567,403.3605,0.4197,403.3605,0.2272
403.5706,0.3575,403.5706,0.4181,403.5706,0.2276
403.7807,0.3586,403.7807,0.4201,403.7807,0.2258
403.9908,0.3579,403.9908,0.4196,403.9908,0.2256
404.2009,0.3565,404.2009,0.4183,404.2009,0.226
404.411,0.3567,404.411,0.4209,404.411,0.2261
404.6211,0.356,404.6211,0.4193,404.6211,0.2251
404.8311,0.3553,404.8311,0.4205,404.8311,0.2289
405.0412,0.3555,405.0412,0.4206,405.0412,0.2272
405.2512,0.3565,405.2512,0.4187,405.2512,0.2262
405.4612,0.3585,405.4612,0.4187,405.4612,0.2272
405.6712,0.3542,405.6712,0.4192,405.6712,0.2257
405.8813,0.3546,405.8813,0.4186,405.8813,0.2294
406.0912,0.352,406.0912,0.4188,406.0912,0.2258
406.3012,0.3563,406.3012,0.4194,406.3012,0.2276
406.5112,0.3547,406.5112,0.4189,406.5112,0.225
406.7212,0.3541,406.7212,0.4177,406.7212,0.2297
406.9311,0.3547,406.9311,0.4172,406.9311,0.2284
407.1411,0.3553,407.1411,0.4175,407.1411,0.2268
407.351,0.3558,407.351,0.4189,407.351,0.2263
407.5609,0.357,407.5609,0.4196,407.5609,0.2269
407.7708,0.3559,407.7708,0.4179,407.7708,0.225
407.9807,0.3561,407.9807,0.4177,407.9807,0.2288
408.1906,0.3557,408.1906,0.4173,408.1906,0.2288
408.4005,0.3531,408.4005,0.4172,408.4005,0.2266
408.6104,0.3559,408.6104,0.418,408.6104,0.227
408.8202,0.3536,408.8202,0.4176,408.8202,0.2259
409.0301,0.3542,409.0301,0.4172,409.0301,0.2273
409.2399,0.3544,409.2399,0.4176,409.2399,0.2269
409.4497,0.3547,409.4497,0.4165,409.4497,0.2257
409.6596,0.3506,409.6596,0.4161,409.6596,0.2252
409.8694,0.3544,409.8694,0.4163,409.8694,0.2255
410.0791,0.3547,410.0791,0.417,410.0791,0.2274
410.2889,0.3518,410.2889,0.417,410.2889,0.2263
410.4987,0.354,410.4987,0.416,410.4987,0.2246
410.7085,0.3528,410.7085,0.4154,410.7085,0.2265
410.9182,0.3526,410.9182,0.4171,410.9182,0.2255
411.128,0.3516,411.128,0.4164,411.128,0.2257
411.3377,0.3508,411.3377,0.4162,411.3377,0.2249
411.5474,0.3535,411.5474,0.4159,411.5474,0.2247
411.7571,0.3535,411.7571,0.4158,411.7571,0.2251
411.9668,0.3516,411.9668,0.416,411.9668,0.225
412.1765,0.3522,412.1765,0.4153,412.1765,0.2226
412.3862,0.3538,412.3862,0.4155,412.3862,0.2239
412.5958,0.3542,412.5958,0.4156,412.5958,0.2241
412.8055,0.3539,412.8055,0.4143,412.8055,0.224
413.0151,0.3524,413.0151,0.4153,413.0151,0.2228
413.2248,0.3515,413.2248,0.4154,413.2248,0.223
413.4344,0.3519,413.4344,0.4143,413.4344,0.2242
413.644,0.3514,413.644,0.415,413.644,0.2227
413.8536,0.3516,413.8536,0.4141,413.8536,0.2235
414.0632,0.3505,414.0632,0.4134,414.0632,0.2229
414.2728,0.3504,414.2728,0.4144,414.2728,0.2229
414.4823,0.3521,414.4823,0.4135,414.4823,0.2236
414.6919,0.3516,414.6919,0.4131,414.6919,0.2218
414.9015,0.3505,414.9015,0.4141,414.9015,0.2237
415.111,0.3498,415.111,0.4143,415.111,0.2237
415.3205,0.3507,415.3205,0.4142,415.3205,0.2222
415.53,0.3502,415.53,0.4134,415.53,0.222
415.7395,0.3497,415.7395,0.4124,415.7395,0.2227
415.949,0.35,415.949,0.4129,415.949,0.2213
416.1585,0.3495,416.1585,0.4128,416.1585,0.2211
416.368,0.3488,416.368,0.4123,416.368,0.2198
416.5775,0.3471,416.5775,0.4118,416.5775,0.2223
416.7869,0.3485,416.7869,0.4124,416.7869,0.2219
416.9963,0.3488,416.9963,0.4122,416.9963,0.2214
417.2058,0.3494,417.2058,0.4118,417.2058,0.2201
417.4152,0.3479,417.4152,0.411,417.4152,0.2217
417.6246,0.3494,417.6246,0.4112,417.6246,0.2218
417.834,0.3481,417.834,0.4116,417.834,0.2201
418.0434,0.3478,418.0434,0.4111,418.0434,0.2195
418.2528,0.3476,418.2528,0.4101,418.2528,0.2197
418.4621,0.3476,418.4621,0.4106,418.4621,0.218
418.6715,0.3485,418.6715,0.41,418.6715,0.2195
418.8808,0.3458,418.8808,0.4115,418.8808,0.2202
419.0902,0.3471,419.0902,0.4103,419.0902,0.2188
419.2995,0.3488,419.2995,0.4098,419.2995,0.2185
419.5088,0.3477,419.5088,0.4096,419.5088,0.2189
419.7181,0.3467,419.7181,0.4102,419.7181,0.2192
419.9274,0.3458,419.9274,0.4092,419.9274,0.2185
420.1367,0.3468,420.1367,0.41,420.1367,0.2184
420.3459,0.3436,420.3459,0.41,420.3459,0.2177
420.5552,0.3467,420.5552,0.4089,420.5552,0.2173
420.7644,0.3455,420.7644,0.409,420.7644,0.2186
420.9737,0.3463,420.9737,0.4094,420.9737,0.2189
421.1829,0.3447,421.1829,0.4086,421.1829,0.2169
421.3921,0.3454,421.3921,0.4081,421.3921,0.2169
421.6013,0.3443,421.6013,0.4078,421.6013,0.2169
421.8105,0.3448,421.8105,0.4071,421.8105,0.2168
422.0197,0.3439,422.0197,0.4072,422.0197,0.2162
422.2289,0.3439,422.2289,0.4074,422.2289,0.2172
422.438,0.344,422.438,0.4067,422.438,0.215
422.6472,0.3424,422.6472,0.4069,422.6472,0.2165
422.8563,0.3437,422.8563,0.4071,422.8563,0.2161
423.0654,0.3439,423.0654,0.4071,423.0654,0.216
423.2745,0.3452,423.2745,0.4064,423.2745,0.2153
423.4837,0.3438,423.4837,0.4059,423.4837,0.2131
423.6927,0.3424,423.6927,0.4065,423.6927,0.2159
423.9018,0.3437,423.9018,0.4061,423.9018,0.2139
424.1109,0.3415,424.1109,0.4054,424.1109,0.2145
424.32,0.3432,424.32,0.4056,424.32,0.2142
424.529,0.3426,424.529,0.4048,424.529,0.2137
424.7381,0.3417,424.7381,0.4057,424.7381,0.2144
424.9471,0.3413,424.9471,0.404,424.9471,0.2136
425.1561,0.3407,425.1561,0.4037,425.1561,0.2136
425.3651,0.342,425.3651,0.4037,425.3651,0.2122
425.5741,0.3413,425.5741,0.4035,425.5741,0.2115
425.7831,0.3396,425.7831,0.4036,425.7831,0.2129
425.9921,0.3407,425.9921,0.4034,425.9921,0.2119
426.201,0.3422,426.201,0.4035,426.201,0.2119
426.41,0.3401,426.41,0.4034,426.41,0.2127
426.6189,0.3407,426.6189,0.4029,426.6189,0.2109
426.8279,0.339,426.8279,0.4021,426.8279,0.2107
427.0368,0.3397,427.0368,0.4017,427.0368,0.2102
427.2457,0.3403,427.2457,0.4026,427.2457,0.2104
427.4546,0.3399,427.4546,0.4013,427.4546,0.2117
427.6635,0.3387,427.6635,0.4018,427.6635,0.2103
427.8724,0.3391,427.8724,0.4013,427.8724,0.2096
428.0812,0.3387,428.0812,0.4009,428.0812,0.2106
428.2901,0.3395,428.2901,0.4008,428.2901,0.2095
428.4989,0.3381,428.4989,0.4008,428.4989,0.2092
428.7078,0.3385,428.7078,0.3997,428.7078,0.2084
428.9166,0.3398,428.9166,0.4004,428.9166,0.2087
429.1254,0.3392,429.1254,0.4004,429.1254,0.2096
429.3342,0.3385,429.3342,0.3999,429.3342,0.2099
429.543,0.3378,429.543,0.399,429.543,0.2085
429.7518,0.3375,429.7518,0.3994,429.7518,0.2083
429.9606,0.3369,429.9606,0.3986,429.9606,0.2069
430.1693,0.337,430.1693,0.3985,430.1693,0.2089
430.3781,0.3372,430.3781,0.3986,430.3781,0.2085
430.5868,0.3364,430.5868,0.3989,430.5868,0.2074
430.7955,0.3363,430.7955,0.3977,430.7955,0.2073
431.0042,0.337,431.0042,0.3973,431.0042,0.208
431.2129,0.3353,431.2129,0.3984,431.2129,0.2076
431.4216,0.3351,431.4216,0.3976,431.4216,0.207
431.6303,0.3357,431.6303,0.3976,431.6303,0.2057
431.839,0.3356,431.839,0.3969,431.839,0.2064
432.0476,0.3355,432.0476,0.3972,432.0476,0.2073
432.2563,0.3363,432.2563,0.3959,432.2563,0.2064
432.4649,0.3342,432.4649,0.3964,432.4649,0.2066
432.6736,0.3362,432.6736,0.3966,432.6736,0.207
432.8822,0.3347,432.8822,0.3967,432.8822,0.2058
433.0908,0.335,433.0908,0.3961,433.0908,0.2041
433.2994,0.3342,433.2994,0.396,433.2994,0.2049
433.508,0.3348,433.508,0.3953,433.508,0.205
433.7165,0.3358,433.7165,0.3955,433.7165,0.2058
433.9251,0.3339,433.9251,0.3952,433.9251,0.205
434.1336,0.3345,434.1336,0.3953,434.1336,0.2051
434.3422,0.3347,434.3422,0.3949,434.3422,0.2042
434.5507,0.3343,434.5507,0.3945,434.5507,0.2041
434.7592,0.333,434.7592,0.3946,434.7592,0.2047
434.9677,0.3333,434.9677,0.3937,434.9677,0.204
435.1762,0.3332,435.1762,0.3942,435.1762,0.2043
435.3847,0.3345,435.3847,0.3946,435.3847,0.2035
435.5932,0.3335,435.5932,0.3934,435.5932,0.2041
435.8017,0.3322,435.8017,0.394,435.8017,0.203
436.0101,0.3325,436.0101,0.3934,436.0101,0.2042
436.2185,0.3344,436.2185,0.3934,436.2185,0.2036
436.427,0.3321,436.427,0.3941,436.427,0.2035
436.6354,0.3329,436.6354,0.3929,436.6354,0.2038
436.8438,0.3333,436.8438,0.3933,436.8438,0.2036
437.0522,0.3321,437.0522,0.3925,437.0522,0.2019
437.2606,0.3316,437.2606,0.392,437.2606,0.2028
437.469,0.3321,437.469,0.392,437.469,0.2023
437.6773,0.3315,437.6773,0.3927,437.6773,0.2024
437.8857,0.3307,437.8857,0.3919,437.8857,0.2013
438.094,0.3312,438.094,0.3914,438.094,0.2034
438.3024,0.3329,438.3024,0.3927,438.3024,0.2023
438.5107,0.3326,438.5107,0.3923,438.5107,0.2022
438.719,0.3323,438.719,0.3913,438.719,0.2007
438.9273,0.3307,438.9273,0.3911,438.9273,0.2024
439.1356,0.3318,439.1356,0.3902,439.1356,0.2019
439.3438,0.3313,439.3438,0.3901,439.3438,0.2009
439.5521,0.3328,439.5521,0.3906,439.5521,0.2012
439.7604,0.3312,439.7604,0.3906,439.7604,0.2021
439.9686,0.331,439.9686,0.3897,439.9686,0.202
440.1768,0.3307,440.1768,0.3901,440.1768,0.2011
440.3851,0.3298,440.3851,0.3904,440.3851,0.2018
440.5933,0.3301,440.5933,0.3891,440.5933,0.2001
440.8015,0.3317,440.8015,0.3904,440.8015,0.2028
441.0097,0.3304,441.0097,0.3899,441.0097,0.2016
441.2178,0.3306,441.2178,0.3894,441.2178,0.1997
441.426,0.3305,441.426,0.3899,441.426,0.2008
441.6341,0.3319,441.6341,0.3894,441.6341,0.2
441.8423,0.3314,441.8423,0.3887,441.8423,0.2002
442.0504,0.3313,442.0504,0.3895,442.0504,0.2011
442.2585,0.3319,442.2585,0.3893,442.2585,0.2001
442.4667,0.3297,442.4667,0.3884,442.4667,0.1995
442.6748,0.3305,442.6748,0.3893,442.6748,0.1999
442.8828,0.3306,442.8828,0.389,442.8828,0.2011
443.0909,0.3291,443.0909,0.3886,443.0909,0.2002
443.299,0.3306,443.299,0.3879,443.299,0.1998
443.507,0.3303,443.507,0.3884,443.507,0.2007
443.7151,0.3295,443.7151,0.3887,443.7151,0.1995
443.9231,0.3292,443.9231,0.3883,443.9231,0.1994
444.1311,0.3292,444.1311,0.3885,444.1311,0.1992
444.3392,0.3306,444.3392,0.3885,444.3392,0.1999
444.5472,0.3299,444.5472,0.388,444.5472,0.2006
444.7551,0.3301,444.7551,0.3875,444.7551,0.1985
444.9631,0.3289,444.9631,0.3872,444.9631,0.1988
445.1711,0.3283,445.1711,0.387,445.1711,0.1991
