Wavelength,Absorbance,Wavelength,Absorbance,Wavelength,Absorbance
[nm],[-],[nm],[-],[nm],[-]
Before Reaction,Before Reaction,After Reaction,After Reaction,4x Purification,4x Purification
346.0353,0,346.0353,0,346.0353,-0.5881
346.2482,0,346.2482,0,346.2482,-0.5881
346.4611,0,346.4611,0,346.4611,-0.5881
346.674,1.0271,346.674,-0.2317,346.674,-1.0356
346.8868,0.5287,346.8868,0,346.8868,-1.4784
347.0997,-0.0312,347.0997,0.4251,347.0997,-0.0457
347.3125,0.1978,347.3125,-0.52,347.3125,0
347.5254,-1.0747,347.5254,-0.7546,347.5254,0.6964
347.7382,-1.621,347.7382,0,347.7382,-0.1834
347.951,-0.3901,347.951,-0.6158,347.951,-0.8122
348.1638,-0.1953,348.1638,-0.1532,348.1638,0.0929
348.3766,-1.5611,348.3766,0,348.3766,0
348.5894,0,348.5894,0,348.5894,-0.6223
348.8022,-0.379,348.8022,-0.1667,348.8022,-0.1317
349.015,-0.662,349.015,0,349.015,0
349.2277,-0.7095,349.2277,0,349.2277,0
349.4405,-0.3329,349.4405,0,349.4405,0
349.6532,0.3249,349.6532,-0.1348,349.6532,0
349.866,0.3521,349.866,0.3256,349.866,0.3287
350.0787,0.3167,350.0787,0.3713,350.0787,0.2707
350.2914,0.3415,350.2914,0.387,350.2914,0.2692
350.5041,0.3443,350.5041,0.3854,350.5041,0.2766
350.7168,0.3704,350.7168,0.3384,350.7168,0.3018
350.9295,0.341,350.9295,0.4123,350.9295,0.2661
351.1421,0.321,351.1421,0.3093,351.1421,0.285
351.3548,0.3192,351.3548,0.3867,351.3548,0.2283
351.5675,0.3804,351.5675,0.3554,351.5675,0.2867
351.7801,0.3372,351.7801,0.3169,351.7801,0.2778
351.9927,0.4062,351.9927,0.3114,351.9927,0.2951
352.2053,0.3533,352.2053,0.335,352.2053,0.3222
352.418,0.3231,352.418,0.3524,352.418,0.299
352.6306,0.3665,352.6306,0.3485,352.6306,0.2887
352.8432,0.3723,352.8432,0.3079,352.8432,0.2235
353.0557,0.3227,353.0557,0.3523,353.0557,0.2543
353.2683,0.3852,353.2683,0.3634,353.2683,0.2747
353.4809,0.3092,353.4809,0.4048,353.4809,0.2813
353.6934,0.3066,353.6934,0.3622,353.6934,0.3095
353.906,0.3627,353.906,0.3679,353.906,0.2864
354.1185,0.3078,354.1185,0.3577,354.1185,0.3115
354.331,0.3675,354.331,0.4051,354.331,0.287
354.5435,0.3552,354.5435,0.3672,354.5435,0.2369
354.756,0.2926,354.756,0.3434,354.756,0.2183
354.9685,0.3204,354.9685,0.3534,354.9685,0.2497
355.181,0.3518,355.181,0.3316,355.181,0.2447
355.3935,0.3479,355.3935,0.3644,355.3935,0.3066
355.6059,0.2916,355.6059,0.3962,355.6059,0.2434
355.8184,0.3323,355.8184,0.3455,355.8184,0.2687
356.0308,0.3487,356.0308,0.3637,356.0308,0.2781
356.2433,0.3612,356.2433,0.352,356.2433,0.2902
356.4557,0.3655,356.4557,0.3204,356.4557,0.2557
356.6681,0.339,356.6681,0.3643,356.6681,0.2499
356.8805,0.3472,356.8805,0.338,356.8805,0.2447
357.0929,0.409,357.0929,0.3895,357.0929,0.3052
357.3053,0.3653,357.3053,0.3222,357.3053,0.2933
357.5176,0.3326,357.5176,0.3051,357.5176,0.2991
357.73,0.3716,357.73,0.3544,357.73,0.2843
357.9424,0.3208,357.9424,0.3638,357.9424,0.2659
358.1547,0.3926,358.1547,0.357,358.1547,0.2828
358.367,0.3203,358.367,0.3752,358.367,0.2576
358.5793,0.3676,358.5793,0.3452,358.5793,0.2808
358.7917,0.3557,358.7917,0.3507,358.7917,0.2509
359.004,0.3748,359.004,0.3633,359.004,0.2653
359.2162,0.3477,359.2162,0.3211,359.2162,0.286
359.4285,0.3407,359.4285,0.3573,359.4285,0.2499
359.6408,0.3773,359.6408,0.344,359.6408,0.2732
359.8531,0.3703,359.8531,0.3709,359.8531,0.2768
360.0653,0.3478,360.0653,0.3576,360.0653,0.3021
360.2776,0.3461,360.2776,0.3139,360.2776,0.2866
360.4898,0.3298,360.4898,0.3317,360.4898,0.3014
360.702,0.3588,360.702,0.3491,360.702,0.2384
360.9142,0.3304,360.9142,0.3847,360.9142,0.2401
361.1264,0.3632,361.1264,0.3521,361.1264,0.272
361.3386,0.379,361.3386,0.3542,361.3386,0.2769
361.5508,0.3496,361.5508,0.4154,361.5508,0.2671
361.763,0.3933,361.763,0.3121,361.763,0.2639
361.9751,0.3566,361.9751,0.3736,361.9751,0.2774
362.1873,0.3714,362.1873,0.3853,362.1873,0.3063
362.3994,0.3752,362.3994,0.3689,362.3994,0.3202
362.6115,0.3091,362.6115,0.327,362.6115,0.2675
362.8237,0.3498,362.8237,0.3567,362.8237,0.2752
363.0358,0.3227,363.0358,0.3385,363.0358,0.2698
363.2479,0.3516,363.2479,0.3442,363.2479,0.2786
363.46,0.366,363.46,0.3569,363.46,0.2547
363.672,0.355,363.672,0.388,363.672,0.2844
363.8841,0.3835,363.8841,0.3857,363.8841,0.2934
364.0962,0.362,364.0962,0.3838,364.0962,0.256
364.3082,0.3471,364.3082,0.3536,364.3082,0.2751
364.5202,0.3983,364.5202,0.3461,364.5202,0.257
364.7323,0.3641,364.7323,0.3586,364.7323,0.2933
364.9443,0.3491,364.9443,0.3587,364.9443,0.2902
365.1563,0.3357,365.1563,0.3697,365.1563,0.2854
365.3683,0.3419,365.3683,0.4218,365.3683,0.2669
365.5803,0.3708,365.5803,0.3879,365.5803,0.2943
365.7923,0.3262,365.7923,0.3669,365.7923,0.2606
366.0042,0.355,366.0042,0.3638,366.0042,0.2745
366.2162,0.3373,366.2162,0.3389,366.2162,0.2765
366.4281,0.3273,366.4281,0.3452,366.4281,0.2834
366.6401,0.3574,366.6401,0.4135,366.6401,0.2957
366.852,0.3254,366.852,0.367,366.852,0.281
367.0639,0.328,367.0639,0.4124,367.0639,0.2666
367.2758,0.3446,367.2758,0.3656,367.2758,0.2442
367.4877,0.3442,367.4877,0.3847,367.4877,0.2827
367.6996,0.3562,367.6996,0.3687,367.6996,0.2831
367.9115,0.3228,367.9115,0.352,367.9115,0.2549
368.1234,0.3684,368.1234,0.3726,368.1234,0.2848
368.3352,0.3527,368.3352,0.3179,368.3352,0.2494
368.5471,0.3492,368.5471,0.3736,368.5471,0.2729
368.7589,0.3426,368.7589,0.3922,368.7589,0.2581
368.9707,0.3308,368.9707,0.3782,368.9707,0.2485
369.1825,0.3357,369.1825,0.3758,369.1825,0.2617
369.3943,0.3442,369.3943,0.3771,369.3943,0.2808
369.6061,0.3193,369.6061,0.3389,369.6061,0.2734
369.8179,0.3347,369.8179,0.3771,369.8179,0.271
370.0297,0.3229,370.0297,0.3771,370.0297,0.285
370.2415,0.3465,370.2415,0.3627,370.2415,0.2977
370.4532,0.3301,370.4532,0.3683,370.4532,0.252
370.665,0.3281,370.665,0.3211,370.665,0.27
370.8767,0.3279,370.8767,0.3551,370.8767,0.257
371.0884,0.3821,371.0884,0.3687,371.0884,0.2454
371.3001,0.3366,371.3001,0.3669,371.3001,0.2997
371.5118,0.3363,371.5118,0.356,371.5118,0.2559
371.7235,0.3422,371.7235,0.3516,371.7235,0.2626
371.9352,0.3376,371.9352,0.3603,371.9352,0.2497
372.1469,0.3589,372.1469,0.3677,372.1469,0.2552
372.3585,0.332,372.3585,0.3828,372.3585,0.2506
372.5702,0.3385,372.5702,0.3458,372.5702,0.2714
372.7818,0.3384,372.7818,0.374,372.7818,0.245
372.9935,0.3559,372.9935,0.3407,372.9935,0.2829
373.2051,0.3448,373.2051,0.3533,373.2051,0.2587
373.4167,0.3269,373.4167,0.3309,373.4167,0.2533
373.6283,0.3613,373.6283,0.3551,373.6283,0.2602
373.8399,0.3253,373.8399,0.357,373.8399,0.2631
374.0515,0.3506,374.0515,0.3405,374.0515,0.2555
