Wavelength,Absorbance,Wavelength,Absorbance,Wavelength,Absorbance
374.263,0.3692,374.263,0.3747,374.263,0.2464
374.4746,0.3453,374.4746,0.3983,374.4746,0.2514
374.6862,0.398,374.6862,0.403,374.6862,0.2595
374.8977,0.4625,374.8977,0.4202,374.8977,0.2256
375.1092,0.3183,375.1092,0.3973,375.1092,0.269
375.3207,0.3668,375.3207,0.4095,375.3207,0.2806
375.5323,0.3931,375.5323,0.4274,375.5323,0.2362
375.7438,0.3563,375.7438,0.4079,375.7438,0.2516
375.9552,0.4185,375.9552,0.3938,375.9552,0.2591
376.1667,0.4029,376.1667,0.6577,376.1667,0.2762
376.3782,0.3361,376.3782,0.4095,376.3782,0.2651
376.5896,0.3875,376.5896,0.3956,376.5896,0.2538
376.8011,0.4684,376.8011,0.4131,376.8011,0.2499
377.0125,0.2843,377.0125,0.4243,377.0125,0.2393
377.224,0.3346,377.224,0.4238,377.224,0.2481
377.4354,0.3756,377.4354,0.4069,377.4354,0.2367
377.6468,0.401,377.6468,0.4206,377.6468,0.2599
377.8582,0.3196,377.8582,0.4231,377.8582,0.2495
378.0696,0.3891,378.0696,0.4202,378.0696,0.2581
378.2809,0.323,378.2809,0.4218,378.2809,0.2538
378.4923,0.3965,378.4923,0.4164,378.4923,0.2424
378.7037,0.4096,378.7037,0.3953,378.7037,0.265
378.915,0.3868,378.915,0.4067,378.915,0.2555
379.1263,0.324,379.1263,0.3811,379.1263,0.2569
379.3377,0.3029,379.3377,0.3983,379.3377,0.2671
379.549,0.3338,379.549,0.4055,379.549,0.2312
379.7603,0.3646,379.7603,0.4247,379.7603,0.2674
379.9716,0.3853,379.9716,0.4313,379.9716,0.2649
380.1829,0.4006,380.1829,0.4322,380.1829,0.2656
380.3941,0.365,380.3941,0.4077,380.3941,0.249
380.6054,0.3448,380.6054,0.4017,380.6054,0.2551
380.8166,0.398,380.8166,0.4149,380.8166,0.2557
381.0279,0.3574,381.0279,0.4072,381.0279,0.2476
381.2391,0.3643,381.2391,0.4225,381.2391,0.2576
381.4503,0.3555,381.4503,0.4098,381.4503,0.2456
381.6615,0.3645,381.6615,0.3993,381.6615,0.2527
381.8727,0.3956,381.8727,0.4254,381.8727,0.2548
382.0839,0.3968,382.0839,0.4408,382.0839,0.2586
382.2951,0.3837,382.2951,0.4155,382.2951,0.2691
382.5063,0.3191,382.5063,0.4132,382.5063,0.2609
382.7174,0.3657,382.7174,0.4053,382.7174,0.252
382.9286,0.3694,382.9286,0.4125,382.9286,0.2615
383.1397,0.3663,383.1397,0.4125,383.1397,0.2632
383.3509,0.3669,383.3509,0.404,383.3509,0.2664
383.562,0.4145,383.562,0.4131,383.562,0.26
383.7731,0.3301,383.7731,0.4126,383.7731,0.2559
383.9842,0.3569,383.9842,0.4281,383.9842,0.2593
384.1953,0.344,384.1953,0.4172,384.1953,0.2698
384.4063,0.3688,384.4063,0.4093,384.4063,0.2701
384.6174,0.3603,384.6174,0.4311,384.6174,0.2621
384.8285,0.3264,384.8285,0.4127,384.8285,0.2588
385.0395,0.3795,385.0395,0.4224,385.0395,0.2625
385.2505,0.3645,385.2505,0.4211,385.2505,0.2658
385.4616,0.3429,385.4616,0.4149,385.4616,0.2519
385.6726,0.3529,385.6726,0.431,385.6726,0.2663
385.8836,0.3644,385.8836,0.4142,385.8836,0.2642
386.0946,0.3741,386.0946,0.4159,386.0946,0.2576
386.3056,0.3592,386.3056,0.4028,386.3056,0.2661
386.5165,0.3452,386.5165,0.4265,386.5165,0.2663
386.7275,0.3549,386.7275,0.4172,386.7275,0.2701
386.9384,0.3786,386.9384,0.4163,386.9384,0.263
387.1494,0.3636,387.1494,0.4173,387.1494,0.2587
387.3603,0.3563,387.3603,0.4082,387.3603,0.2727
387.5712,0.3636,387.5712,0.4051,387.5712,0.2586
387.7822,0.3595,387.7822,0.4198,387.7822,0.2659
387.9931,0.352,387.9931,0.4132,387.9931,0.2711
388.2039,0.3628,388.2039,0.4202,388.2039,0.2673
388.4148,0.3492,388.4148,0.4154,388.4148,0.2659
388.6257,0.3565,388.6257,0.4296,388.6257,0.2546
388.8365,0.3455,388.8365,0.4076,388.8365,0.2702
389.0474,0.352,389.0474,0.419,389.0474,0.2581
389.2582,0.3342,389.2582,0.4062,389.2582,0.2585
389.4691,0.3503,389.4691,0.4172,389.4691,0.2613
389.6799,0.3804,389.6799,0.4144,389.6799,0.2666
389.8907,0.3603,389.8907,0.4137,389.8907,0.2695
390.1015,0.3676,390.1015,0.4203,390.1015,0.2665
390.3123,0.3696,390.3123,0.4205,390.3123,0.2715
390.523,0.352,390.523,0.4115,390.523,0.2648
390.7338,0.3674,390.7338,0.4141,390.7338,0.2664
390.9446,0.3669,390.9446,0.4215,390.9446,0.2652
391.1553,0.3584,391.1553,0.424,391.1553,0.2697
391.366,0.3626,391.366,0.4217,391.366,0.2686
391.5768,0.3578,391.5768,0.4154,391.5768,0.2713
391.7875,0.3435,391.7875,0.4194,391.7875,0.2738
391.9982,0.3534,391.9982,0.416,391.9982,0.2682
392.2089,0.3577,392.2089,0.4154,392.2089,0.2652
392.4195,0.3739,392.4195,0.4189,392.4195,0.2704
392.6302,0.3758,392.6302,0.4184,392.6302,0.2684
392.8409,0.3561,392.8409,0.4197,392.8409,0.2652
393.0515,0.3602,393.0515,0.4197,393.0515,0.2736
393.2622,0.3604,393.2622,0.4188,393.2622,0.2669
393.4728,0.3617,393.4728,0.4181,393.4728,0.2673
393.6834,0.3718,393.6834,0.4159,393.6834,0.2717
393.894,0.3527,393.894,0.4156,393.894,0.2712
394.1046,0.3695,394.1046,0.418,394.1046,0.2725
394.3152,0.3535,394.3152,0.4195,394.3152,0.2725
394.5258,0.3614,394.5258,0.4175,394.5258,0.2635
394.7363,0.3656,394.7363,0.4107,394.7363,0.2671
394.9469,0.3529,394.9469,0.4213,394.9469,0.2672
395.1574,0.3702,395.1574,0.4173,395.1574,0.2653
395.368,0.3579,395.368,0.4176,395.368,0.2686
395.5785,0.3626,395.5785,0.4192,395.5785,0.2671
395.789,0.3636,395.789,0.4162,395.789,0.2748
395.9995,0.3679,395.9995,0.4114,395.9995,0.2736
396.21,0.3644,396.21,0.4152,396.21,0.2673
396.4205,0.3587,396.4205,0.4141,396.4205,0.2709
396.631,0.3661,396.631,0.4195,396.631,0.2676
396.8414,0.3671,396.8414,0.4167,396.8414,0.2729
397.0519,0.3617,397.0519,0.4223,397.0519,0.2699
397.2623,0.3569,397.2623,0.4245,397.2623,0.2763
397.4727,0.362,397.4727,0.4137,397.4727,0.2691
397.6832,0.3638,397.6832,0.4178,397.6832,0.275
397.8936,0.3607,397.8936,0.4159,397.8936,0.2705
398.104,0.3622,398.104,0.4209,398.104,0.2697
398.3143,0.3713,398.3143,0.4129,398.3143,0.272
398.5247,0.3608,398.5247,0.4145,398.5247,0.2705
398.7351,0.3691,398.7351,0.4145,398.7351,0.2734
398.9454,0.359,398.9454,0.4154,398.9454,0.2718
399.1558,0.3582,399.1558,0.4156,399.1558,0.2708
399.3661,0.3574,399.3661,0.4193,399.3661,0.2705
399.5764,0.3577,399.5764,0.4215,399.5764,0.2745
399.7868,0.3684,399.7868,0.4165,399.7868,0.2691
399.9971,0.3614,399.9971,0.4149,399.9971,0.2736
400.2074,0.3663,400.2074,0.4133,400.2074,0.2735
400.4176,0.3582,400.4176,0.4206,400.4176,0.2713
400.6279,0.3556,400.6279,0.4158,400.6279,0.2725
400.8382,0.3628,400.8382,0.4172,400.8382,0.2733
401.0484,0.3551,401.0484,0.4171,401.0484,0.2735
401.2587,0.359,401.2587,0.4164,401.2587,0.2727
401.4689,0.3568,401.4689,0.4171,401.4689,0.2715
401.6791,0.3637,401.6791,0.4179,401.6791,0.2726
401.8893,0.3639,401.8893,0.4148,401.8893,0.2726
402.0995,0.3661,402.0995,0.4165,402.0995,0.2737
402.3097,0.3591,402.3097,0.4207,402.3097,0.2716
402.5199,0.3598,402.5199,0.4111,402.5199,0.2728
402.73,0.355,402.73,0.4187,402.73,0.273
402.9402,0.3643,402.9402,0.4156,402.9402,0.2738
403.1503,0.3602,403.1503,0.4148,403.1503,0.2767
403.3605,0.364,403.3605,0.4182,403.3605,0.2743
403.5706,0.3589,403.5706,0.4152,403.5706,0.2748
403.7807,0.3616,403.7807,0.4148,403.7807,0.2743
403.9908,0.3591,403.9908,0.4171,403.9908,0.2741
404.2009,0.3661,404.2009,0.4183,404.2009,0.2743
404.411,0.3646,404.411,0.4168,404.411,0.2743
404.6211,0.3722,404.6211,0.4197,404.6211,0.2744
404.8311,0.3678,404.8311,0.4202,404.8311,0.2745
405.0412,0.3613,405.0412,0.4133,405.0412,0.2754
405.2512,0.3639,405.2512,0.4176,405.2512,0.2714
405.4612,0.3625,405.4612,0.4148,405.4612,0.2748
405.6712,0.363,405.6712,0.4168,405.6712,0.2742
405.8813,0.3592,405.8813,0.4127,405.8813,0.2739
406.0912,0.3636,406.0912,0.4146,406.0912,0.2719
406.3012,0.3592,406.3012,0.4149,406.3012,0.2725
406.5112,0.3624,406.5112,0.4165,406.5112,0.2726
406.7212,0.3621,406.7212,0.4137,406.7212,0.2752
406.9311,0.362,406.9311,0.4165,406.9311,0.2723
407.1411,0.3603,407.1411,0.4123,407.1411,0.2747
407.351,0.36,407.351,0.4162,407.351,0.2752
407.5609,0.3555,407.5609,0.418,407.5609,0.2747
407.7708,0.358,407.7708,0.4154,407.7708,0.2752
407.9807,0.3586,407.9807,0.4162,407.9807,0.2723
408.1906,0.3613,408.1906,0.4152,408.1906,0.2723
408.4005,0.358,408.4005,0.4145,408.4005,0.272
408.6104,0.3584,408.6104,0.4156,408.6104,0.2754
408.8202,0.3621,408.8202,0.4141,408.8202,0.2711
409.0301,0.3609,409.0301,0.4142,409.0301,0.2703
409.2399,0.3628,409.2399,0.4153,409.2399,0.2719
409.4497,0.3603,409.4497,0.4162,409.4497,0.2736
409.6596,0.3598,409.6596,0.4145,409.6596,0.273
409.8694,0.3575,409.8694,0.4127,409.8694,0.2714
410.0791,0.3575,410.0791,0.4131,410.0791,0.2716
410.2889,0.3572,410.2889,0.4126,410.2889,0.2714
410.4987,0.3544,410.4987,0.4136,410.4987,0.2725
410.7085,0.3581,410.7085,0.413,410.7085,0.2714
410.9182,0.3547,410.9182,0.4115,410.9182,0.2706
411.128,0.3586,411.128,0.4091,411.128,0.2712
411.3377,0.3558,411.3377,0.412,411.3377,0.2706
411.5474,0.3589,411.5474,0.4124,411.5474,0.2697
411.7571,0.3589,411.7571,0.4128,411.7571,0.2701
411.9668,0.3555,411.9668,0.4117,411.9668,0.2689
412.1765,0.3578,412.1765,0.4141,412.1765,0.2691
412.3862,0.358,412.3862,0.4115,412.3862,0.2707
412.5958,0.3594,412.5958,0.4118,412.5958,0.2677
412.8055,0.3567,412.8055,0.4111,412.8055,0.2684
413.0151,0.3579,413.0151,0.4118,413.0151,0.2683
413.2248,0.3594,413.2248,0.4103,413.2248,0.268
413.4344,0.3548,413.4344,0.4091,413.4344,0.2696
413.644,0.3542,413.644,0.4092,413.644,0.2695
413.8536,0.3606,413.8536,0.4088,413.8536,0.2684
414.0632,0.3563,414.0632,0.4096,414.0632,0.2677
414.2728,0.3549,414.2728,0.4088,414.2728,0.2681
414.4823,0.3549,414.4823,0.4092,414.4823,0.2685
414.6919,0.3536,414.6919,0.409,414.6919,0.2668
414.9015,0.3517,414.9015,0.4082,414.9015,0.2666
415.111,0.3549,415.111,0.4078,415.111,0.2688
415.3205,0.3557,415.3205,0.4111,415.3205,0.2677
415.53,0.3571,415.53,0.4087,415.53,0.2669
415.7395,0.3515,415.7395,0.4083,415.7395,0.2664
415.949,0.3559,415.949,0.4067,415.949,0.2678
416.1585,0.3524,416.1585,0.4063,416.1585,0.2658
416.368,0.3541,416.368,0.4072,416.368,0.2646
416.5775,0.3537,416.5775,0.4079,416.5775,0.2648
416.7869,0.3556,416.7869,0.4056,416.7869,0.2658
416.9963,0.353,416.9963,0.4061,416.9963,0.2661
417.2058,0.3577,417.2058,0.4071,417.2058,0.2665
417.4152,0.3522,417.4152,0.4065,417.4152,0.2656
417.6246,0.3537,417.6246,0.4046,417.6246,0.2656
417.834,0.3515,417.834,0.4051,417.834,0.2652
418.0434,0.3545,418.0434,0.4052,418.0434,0.2644
418.2528,0.3503,418.2528,0.4041,418.2528,0.2626
418.4621,0.3511,418.4621,0.4051,418.4621,0.2644
418.6715,0.3494,418.6715,0.4038,418.6715,0.2652
418.8808,0.3475,418.8808,0.4033,418.8808,0.2637
419.0902,0.3535,419.0902,0.4041,419.0902,0.2634
419.2995,0.3512,419.2995,0.4047,419.2995,0.2643
419.5088,0.3486,419.5088,0.4026,419.5088,0.2633
419.7181,0.3491,419.7181,0.4041,419.7181,0.264
419.9274,0.3533,419.9274,0.4036,419.9274,0.2638
420.1367,0.352,420.1367,0.401,420.1367,0.2618
420.3459,0.348,420.3459,0.4019,420.3459,0.2639
420.5552,0.35,420.5552,0.3997,420.5552,0.2625
420.7644,0.3517,420.7644,0.4016,420.7644,0.2622
420.9737,0.3512,420.9737,0.4024,420.9737,0.2621
421.1829,0.3533,421.1829,0.3995,421.1829,0.2633
421.3921,0.3478,421.3921,0.4018,421.3921,0.2621
421.6013,0.3495,421.6013,0.4,421.6013,0.2621
421.8105,0.3457,421.8105,0.3996,421.8105,0.2615
422.0197,0.3481,422.0197,0.3988,422.0197,0.2611
422.2289,0.3498,422.2289,0.3987,422.2289,0.2609
422.438,0.3499,422.438,0.3983,422.438,0.2614
422.6472,0.3479,422.6472,0.3975,422.6472,0.2616
422.8563,0.3468,422.8563,0.3988,422.8563,0.2599
423.0654,0.3488,423.0654,0.399,423.0654,0.2609
423.2745,0.3476,423.2745,0.3972,423.2745,0.2602
423.4837,0.3465,423.4837,0.3967,423.4837,0.2595
423.6927,0.347,423.6927,0.3975,423.6927,0.2596
423.9018,0.3465,423.9018,0.3977,423.9018,0.2592
424.1109,0.3467,424.1109,0.398,424.1109,0.2582
424.32,0.3468,424.32,0.3969,424.32,0.2595
424.529,0.3455,424.529,0.3956,424.529,0.2602
424.7381,0.3452,424.7381,0.3975,424.7381,0.2587
424.9471,0.3447,424.9471,0.3964,424.9471,0.2586
425.1561,0.3477,425.1561,0.3949,425.1561,0.2585
425.3651,0.3484,425.3651,0.3949,425.3651,0.2575
425.5741,0.3452,425.5741,0.3948,425.5741,0.2574
425.7831,0.3451,425.7831,0.3946,425.7831,0.2578
425.9921,0.3431,425.9921,0.3935,425.9921,0.2592
426.201,0.3458,426.201,0.3939,426.201,0.2576
426.41,0.3434,426.41,0.3927,426.41,0.2573
426.6189,0.3476,426.6189,0.3929,426.6189,0.2565
426.8279,0.3468,426.8279,0.3936,426.8279,0.2557
427.0368,0.3459,427.0368,0.3925,427.0368,0.2555
427.2457,0.3461,427.2457,0.3921,427.2457,0.2578
427.4546,0.3445,427.4546,0.3918,427.4546,0.257
427.6635,0.3466,427.6635,0.3921,427.6635,0.2559
427.8724,0.3459,427.8724,0.3924,427.8724,0.2545
428.0812,0.3439,428.0812,0.3902,428.0812,0.2555
428.2901,0.3445,428.2901,0.3904,428.2901,0.2542
428.4989,0.3455,428.4989,0.3901,428.4989,0.2543
428.7078,0.3432,428.7078,0.3915,428.7078,0.2542
428.9166,0.3443,428.9166,0.3897,428.9166,0.2542
429.1254,0.344,429.1254,0.3897,429.1254,0.2538
429.3342,0.3422,429.3342,0.391,429.3342,0.2541
429.543,0.3416,429.543,0.3892,429.543,0.2548
429.7518,0.3447,429.7518,0.3894,429.7518,0.2523
429.9606,0.344,429.9606,0.3875,429.9606,0.2525
430.1693,0.3437,430.1693,0.3888,430.1693,0.2518
430.3781,0.3417,430.3781,0.3885,430.3781,0.253
430.5868,0.3434,430.5868,0.3869,430.5868,0.2515
430.7955,0.3448,430.7955,0.388,430.7955,0.2505
431.0042,0.3428,431.0042,0.3873,431.0042,0.2528
431.2129,0.3413,431.2129,0.3878,431.2129,0.2524
431.4216,0.3413,431.4216,0.386,431.4216,0.2511
431.6303,0.3397,431.6303,0.3861,431.6303,0.2524
431.839,0.3409,431.839,0.3861,431.839,0.2528
432.0476,0.3409,432.0476,0.3857,432.0476,0.2513
432.2563,0.3411,432.2563,0.387,432.2563,0.2524
432.4649,0.3419,432.4649,0.3873,432.4649,0.2495
432.6736,0.3394,432.6736,0.3854,432.6736,0.2519
432.8822,0.3398,432.8822,0.3862,432.8822,0.2504
433.0908,0.3413,433.0908,0.385,433.0908,0.2506
433.2994,0.3404,433.2994,0.3856,433.2994,0.2493
433.508,0.3429,433.508,0.3841,433.508,0.2497
433.7165,0.3408,433.7165,0.3837,433.7165,0.2512
433.9251,0.342,433.9251,0.3851,433.9251,0.2494
434.1336,0.3421,434.1336,0.3843,434.1336,0.251
434.3422,0.3394,434.3422,0.3823,434.3422,0.2487
434.5507,0.3392,434.5507,0.3825,434.5507,0.2493
434.7592,0.3404,434.7592,0.3848,434.7592,0.2492
434.9677,0.3414,434.9677,0.3832,434.9677,0.2487
435.1762,0.3456,435.1762,0.383,435.1762,0.2483
435.3847,0.3468,435.3847,0.3832,435.3847,0.2486
435.5932,0.3495,435.5932,0.3817,435.5932,0.2483
435.8017,0.3484,435.8017,0.3827,435.8017,0.2486
436.0101,0.3479,436.0101,0.3823,436.0101,0.2479
436.2185,0.3451,436.2185,0.3818,436.2185,0.2487
436.427,0.3425,436.427,0.3819,436.427,0.2484
436.6354,0.339,436.6354,0.3808,436.6354,0.2486
436.8438,0.3354,436.8438,0.3822,436.8438,0.2477
437.0522,0.3385,437.0522,0.3813,437.0522,0.2486
437.2606,0.3382,437.2606,0.3813,437.2606,0.2469
437.469,0.3411,437.469,0.3803,437.469,0.2468
437.6773,0.3397,437.6773,0.382,437.6773,0.2472
437.8857,0.3388,437.8857,0.381,437.8857,0.2468
438.094,0.3361,438.094,0.3801,438.094,0.2476
438.3024,0.3412,438.3024,0.3814,438.3024,0.2476
438.5107,0.3372,438.5107,0.3819,438.5107,0.2466
438.719,0.3395,438.719,0.3795,438.719,0.2474
438.9273,0.3381,438.9273,0.3797,438.9273,0.2465
439.1356,0.3364,439.1356,0.3799,439.1356,0.2459
439.3438,0.3372,439.3438,0.3781,439.3438,0.245
439.5521,0.3375,439.5521,0.3791,439.5521,0.2461
439.7604,0.3361,439.7604,0.3791,439.7604,0.2458
439.9686,0.337,439.9686,0.3792,439.9686,0.2458
440.1768,0.3377,440.1768,0.3775,440.1768,0.2459
440.3851,0.3344,440.3851,0.379,440.3851,0.245
440.5933,0.3341,440.5933,0.3784,440.5933,0.2452
440.8015,0.3379,440.8015,0.3781,440.8015,0.2456
441.0097,0.3355,441.0097,0.3777,441.0097,0.2455
441.2178,0.3355,441.2178,0.3789,441.2178,0.2459
441.426,0.3378,441.426,0.3771,441.426,0.245
441.6341,0.3365,441.6341,0.3781,441.6341,0.2448
441.8423,0.3361,441.8423,0.3772,441.8423,0.2444
442.0504,0.3354,442.0504,0.3791,442.0504,0.2445
442.2585,0.3336,442.2585,0.3769,442.2585,0.2442
442.4667,0.3361,442.4667,0.3767,442.4667,0.2439
442.6748,0.3377,442.6748,0.3764,442.6748,0.2451
442.8828,0.333,442.8828,0.3771,442.8828,0.2453
443.0909,0.3368,443.0909,0.3758,443.0909,0.2446
443.299,0.3352,443.299,0.3765,443.299,0.2447
443.507,0.335,443.507,0.3773,443.507,0.2445
443.7151,0.3348,443.7151,0.3767,443.7151,0.2446
443.9231,0.3351,443.9231,0.3764,443.9231,0.2432
444.1311,0.3334,444.1311,0.3764,444.1311,0.2423
444.3392,0.3316,444.3392,0.3771,444.3392,0.2441
444.5472,0.3341,444.5472,0.3755,444.5472,0.2431
444.7551,0.3345,444.7551,0.3752,444.7551,0.2431
444.9631,0.3346,444.9631,0.3751,444.9631,0.242
445.1711,0.3326,445.1711,0.3742,445.1711,0.2437
445.379,0.3321,445.379,0.3748,445.379,0.2438
