Wavelength,Absorbance,Wavelength,Absorbance,Wavelength,Absorbance
364.3082,0.3096,364.3082,0.3308,364.3082,0.1124
364.5202,0.3497,364.5202,0.3395,364.5202,0.1271
364.7323,0.3262,364.7323,0.3575,364.7323,0.1096
364.9443,0.3449,364.9443,0.3146,364.9443,0.1108
365.1563,0.3394,365.1563,0.3764,365.1563,0.1366
365.3683,0.3267,365.3683,0.3666,365.3683,0.119
365.5803,0.3526,365.5803,0.3465,365.5803,0.1246
365.7923,0.3135,365.7923,0.3534,365.7923,0.0927
366.0042,0.3606,366.0042,0.3068,366.0042,0.1392
366.2162,0.3307,366.2162,0.3473,366.2162,0.133
366.4281,0.3026,366.4281,0.343,366.4281,0.1017
366.6401,0.2996,366.6401,0.3373,366.6401,0.113
366.852,0.305,366.852,0.3431,366.852,0.1213
367.0639,0.3134,367.0639,0.3375,367.0639,0.111
367.2758,0.3345,367.2758,0.3454,367.2758,0.1341
367.4877,0.326,367.4877,0.3485,367.4877,0.1139
367.6996,0.3307,367.6996,0.3673,367.6996,0.121
367.9115,0.3088,367.9115,0.3461,367.9115,0.1211
368.1234,0.3174,368.1234,0.3258,368.1234,0.1213
368.3352,0.2806,368.3352,0.3574,368.3352,0.1183
368.5471,0.3222,368.5471,0.2975,368.5471,0.1298
368.7589,0.3308,368.7589,0.3255,368.7589,0.1309
368.9707,0.3067,368.9707,0.329,368.9707,0.1189
369.1825,0.3025,369.1825,0.3448,369.1825,0.0984
369.3943,0.338,369.3943,0.3146,369.3943,0.1301
369.6061,0.3217,369.6061,0.3528,369.6061,0.114
369.8179,0.3042,369.8179,0.3346,369.8179,0.1181
370.0297,0.3114,370.0297,0.3535,370.0297,0.1378
370.2415,0.3301,370.2415,0.3234,370.2415,0.1159
370.4532,0.3336,370.4532,0.3821,370.4532,0.1135
370.665,0.329,370.665,0.3301,370.665,0.1276
370.8767,0.3221,370.8767,0.3681,370.8767,0.1259
371.0884,0.3304,371.0884,0.3191,371.0884,0.0981
371.3001,0.3202,371.3001,0.359,371.3001,0.1086
371.5118,0.3133,371.5118,0.3691,371.5118,0.1001
371.7235,0.3403,371.7235,0.3498,371.7235,0.128
371.9352,0.3054,371.9352,0.3398,371.9352,0.1192
372.1469,0.3447,372.1469,0.3408,372.1469,0.122
372.3585,0.3418,372.3585,0.3507,372.3585,0.1201
372.5702,0.3276,372.5702,0.3263,372.5702,0.1254
372.7818,0.3386,372.7818,0.3185,372.7818,0.1195
372.9935,0.3074,372.9935,0.3432,372.9935,0.1165
373.2051,0.3396,373.2051,0.3592,373.2051,0.1139
373.4167,0.3537,373.4167,0.345,373.4167,0.1211
373.6283,0.3052,373.6283,0.3404,373.6283,0.1024
373.8399,0.3173,373.8399,0.313,373.8399,0.118
374.0515,0.3479,374.0515,0.3405,374.0515,0.117
374.263,0.3173,374.263,0.3411,374.263,0.107
374.4746,0.311,374.4746,0.338,374.4746,0.1014
374.6862,0.3059,374.6862,0.3265,374.6862,0.1031
374.8977,0.3054,374.8977,0.3429,374.8977,0.1251
375.1092,0.3334,375.1092,0.3454,375.1092,0.1083
375.3207,0.2852,375.3207,0.3107,375.3207,0.1039
375.5323,0.3097,375.5323,0.3465,375.5323,0.1197
375.7438,0.3532,375.7438,0.3572,375.7438,0.1081
375.9552,0.3404,375.9552,0.3457,375.9552,0.1191
376.1667,0.3225,376.1667,0.2052,376.1667,0.1391
376.3782,0.319,376.3782,0.3282,376.3782,0.1233
376.5896,0.33,376.5896,0.3598,376.5896,0.1057
376.8011,0.3295,376.8011,0.3615,376.8011,0.1102
377.0125,0.323,377.0125,0.3349,377.0125,0.1258
377.224,0.3487,377.224,0.322,377.224,0.1203
377.4354,0.3222,377.4354,0.3135,377.4354,0.1123
377.6468,0.3377,377.6468,0.3329,377.6468,0.1262
377.8582,0.3272,377.8582,0.3209,377.8582,0.1343
378.0696,0.3181,378.0696,0.354,378.0696,0.1138
378.2809,0.3356,378.2809,0.3396,378.2809,0.1073
378.4923,0.2799,378.4923,0.3528,378.4923,0.1233
378.7037,0.3427,378.7037,0.331,378.7037,0.127
378.915,0.3253,378.915,0.3408,378.915,0.1244
379.1263,0.339,379.1263,0.3522,379.1263,0.1062
379.3377,0.3224,379.3377,0.3411,379.3377,0.1125
379.549,0.3408,379.549,0.3624,379.549,0.1132
379.7603,0.3297,379.7603,0.3473,379.7603,0.1091
379.9716,0.3111,379.9716,0.3463,379.9716,0.1279
380.1829,0.3364,380.1829,0.349,380.1829,0.1225
380.3941,0.344,380.3941,0.3716,380.3941,0.1255
380.6054,0.3422,380.6054,0.3308,380.6054,0.1225
380.8166,0.3283,380.8166,0.3359,380.8166,0.1091
381.0279,0.3321,381.0279,0.3374,381.0279,0.1085
381.2391,0.3366,381.2391,0.3441,381.2391,0.1086
381.4503,0.3413,381.4503,0.3424,381.4503,0.1157
381.6615,0.3174,381.6615,0.3447,381.6615,0.1191
381.8727,0.3215,381.8727,0.3552,381.8727,0.1132
382.0839,0.3378,382.0839,0.361,382.0839,0.1103
382.2951,0.3576,382.2951,0.3442,382.2951,0.1149
382.5063,0.3232,382.5063,0.3455,382.5063,0.1002
382.7174,0.3504,382.7174,0.334,382.7174,0.1172
382.9286,0.3267,382.9286,0.342,382.9286,0.1099
383.1397,0.3257,383.1397,0.3409,383.1397,0.1212
383.3509,0.3255,383.3509,0.3262,383.3509,0.0986
383.562,0.319,383.562,0.3358,383.562,0.1113
383.7731,0.3376,383.7731,0.3616,383.7731,0.1018
383.9842,0.335,383.9842,0.3374,383.9842,0.1138
384.1953,0.3192,384.1953,0.3443,384.1953,0.1038
384.4063,0.3252,384.4063,0.3513,384.4063,0.107
384.6174,0.3425,384.6174,0.336,384.6174,0.1148
384.8285,0.3341,384.8285,0.3568,384.8285,0.1238
385.0395,0.3385,385.0395,0.3461,385.0395,0.1148
385.2505,0.3325,385.2505,0.3406,385.2505,0.1154
385.4616,0.34,385.4616,0.3383,385.4616,0.1137
385.6726,0.3404,385.6726,0.3487,385.6726,0.1042
385.8836,0.3478,385.8836,0.3515,385.8836,0.1135
386.0946,0.3316,386.0946,0.35,386.0946,0.1127
386.3056,0.3372,386.3056,0.3503,386.3056,0.1195
386.5165,0.3208,386.5165,0.3431,386.5165,0.1113
386.7275,0.3291,386.7275,0.3434,386.7275,0.1104
386.9384,0.3343,386.9384,0.3571,386.9384,0.1068
387.1494,0.3355,387.1494,0.3502,387.1494,0.1196
387.3603,0.3413,387.3603,0.3477,387.3603,0.1236
387.5712,0.3314,387.5712,0.3412,387.5712,0.1112
387.7822,0.3331,387.7822,0.3436,387.7822,0.1177
387.9931,0.3343,387.9931,0.3415,387.9931,0.1122
388.2039,0.3358,388.2039,0.3461,388.2039,0.1166
388.4148,0.3455,388.4148,0.3491,388.4148,0.1122
388.6257,0.3384,388.6257,0.3498,388.6257,0.1189
388.8365,0.3458,388.8365,0.3491,388.8365,0.1163
389.0474,0.3309,389.0474,0.3492,389.0474,0.1189
389.2582,0.3355,389.2582,0.3497,389.2582,0.1183
389.4691,0.352,389.4691,0.348,389.4691,0.1173
389.6799,0.3413,389.6799,0.342,389.6799,0.1135
389.8907,0.3412,389.8907,0.3475,389.8907,0.1161
390.1015,0.3293,390.1015,0.3452,390.1015,0.1217
390.3123,0.3404,390.3123,0.3472,390.3123,0.1196
390.523,0.3436,390.523,0.3479,390.523,0.1165
390.7338,0.3401,390.7338,0.3472,390.7338,0.1154
390.9446,0.3422,390.9446,0.3418,390.9446,0.1149
391.1553,0.3336,391.1553,0.3445,391.1553,0.1222
391.366,0.3399,391.366,0.3451,391.366,0.1192
391.5768,0.3369,391.5768,0.3447,391.5768,0.1179
391.7875,0.3351,391.7875,0.3414,391.7875,0.1213
391.9982,0.3336,391.9982,0.347,391.9982,0.1188
392.2089,0.3386,392.2089,0.3451,392.2089,0.1173
392.4195,0.339,392.4195,0.3419,392.4195,0.1233
392.6302,0.3446,392.6302,0.3412,392.6302,0.1174
392.8409,0.3347,392.8409,0.35,392.8409,0.1176
393.0515,0.3388,393.0515,0.342,393.0515,0.1176
393.2622,0.341,393.2622,0.3401,393.2622,0.1179
393.4728,0.3411,393.4728,0.3491,393.4728,0.1207
393.6834,0.3377,393.6834,0.3443,393.6834,0.1201
393.894,0.3454,393.894,0.3436,393.894,0.118
394.1046,0.339,394.1046,0.3429,394.1046,0.1183
394.3152,0.343,394.3152,0.349,394.3152,0.118
394.5258,0.3403,394.5258,0.3471,394.5258,0.1245
394.7363,0.3383,394.7363,0.3377,394.7363,0.1172
394.9469,0.343,394.9469,0.3415,394.9469,0.1188
395.1574,0.3436,395.1574,0.3505,395.1574,0.1178
395.368,0.3442,395.368,0.348,395.368,0.1186
395.5785,0.3355,395.5785,0.3439,395.5785,0.1128
395.789,0.3364,395.789,0.3442,395.789,0.1171
395.9995,0.3451,395.9995,0.3437,395.9995,0.1163
396.21,0.3434,396.21,0.3402,396.21,0.1199
396.4205,0.3379,396.4205,0.3406,396.4205,0.1185
396.631,0.3391,396.631,0.3506,396.631,0.1233
396.8414,0.3375,396.8414,0.3415,396.8414,0.1199
397.0519,0.3367,397.0519,0.3441,397.0519,0.1172
397.2623,0.3407,397.2623,0.3432,397.2623,0.1211
397.4727,0.339,397.4727,0.3429,397.4727,0.1225
397.6832,0.3402,397.6832,0.3428,397.6832,0.119
397.8936,0.3432,397.8936,0.3475,397.8936,0.1191
398.104,0.3404,398.104,0.3412,398.104,0.1184
398.3143,0.3394,398.3143,0.3487,398.3143,0.1198
398.5247,0.3427,398.5247,0.3409,398.5247,0.1187
398.7351,0.3395,398.7351,0.3401,398.7351,0.1201
398.9454,0.3462,398.9454,0.3476,398.9454,0.1188
399.1558,0.3435,399.1558,0.3433,399.1558,0.1202
399.3661,0.3441,399.3661,0.3419,399.3661,0.1208
399.5764,0.3426,399.5764,0.342,399.5764,0.1223
399.7868,0.3464,399.7868,0.3441,399.7868,0.1207
399.9971,0.3387,399.9971,0.3449,399.9971,0.1216
400.2074,0.3435,400.2074,0.3449,400.2074,0.1225
400.4176,0.3375,400.4176,0.344,400.4176,0.1199
400.6279,0.3413,400.6279,0.3411,400.6279,0.12
400.8382,0.3454,400.8382,0.3438,400.8382,0.1224
401.0484,0.3421,401.0484,0.3412,401.0484,0.1224
401.2587,0.3395,401.2587,0.3409,401.2587,0.1247
401.4689,0.3419,401.4689,0.3379,401.4689,0.1233
401.6791,0.3384,401.6791,0.3398,401.6791,0.1215
401.8893,0.3439,401.8893,0.3375,401.8893,0.1217
402.0995,0.344,402.0995,0.3414,402.0995,0.1223
402.3097,0.3443,402.3097,0.341,402.3097,0.1231
402.5199,0.3418,402.5199,0.3398,402.5199,0.1201
402.73,0.3433,402.73,0.3409,402.73,0.123
402.9402,0.3406,402.9402,0.3404,402.9402,0.1232
403.1503,0.3427,403.1503,0.3423,403.1503,0.122
403.3605,0.3432,403.3605,0.3412,403.3605,0.1241
403.5706,0.3423,403.5706,0.3439,403.5706,0.1255
403.7807,0.3427,403.7807,0.3412,403.7807,0.1228
403.9908,0.3439,403.9908,0.3407,403.9908,0.1242
404.2009,0.3384,404.2009,0.342,404.2009,0.1238
404.411,0.3465,404.411,0.3428,404.411,0.1232
404.6211,0.3392,404.6211,0.3416,404.6211,0.1231
404.8311,0.3431,404.8311,0.3423,404.8311,0.1225
405.0412,0.3423,405.0412,0.3416,405.0412,0.1222
405.2512,0.3418,405.2512,0.3396,405.2512,0.1234
405.4612,0.3435,405.4612,0.3403,405.4612,0.1224
405.6712,0.341,405.6712,0.3389,405.6712,0.1226
405.8813,0.3431,405.8813,0.34,405.8813,0.1218
406.0912,0.3417,406.0912,0.3423,406.0912,0.1242
406.3012,0.343,406.3012,0.3412,406.3012,0.1242
406.5112,0.3434,406.5112,0.3365,406.5112,0.1239
406.7212,0.3433,406.7212,0.338,406.7212,0.1246
406.9311,0.34,406.9311,0.3381,406.9311,0.1244
407.1411,0.3439,407.1411,0.3376,407.1411,0.126
407.351,0.3424,407.351,0.3409,407.351,0.1233
407.5609,0.3442,407.5609,0.3387,407.5609,0.1232
407.7708,0.3421,407.7708,0.3358,407.7708,0.1229
407.9807,0.3418,407.9807,0.3383,407.9807,0.1216
408.1906,0.3387,408.1906,0.3369,408.1906,0.1234
408.4005,0.3409,408.4005,0.3399,408.4005,0.125
408.6104,0.3428,408.6104,0.3391,408.6104,0.1238
408.8202,0.3419,408.8202,0.3372,408.8202,0.1236
409.0301,0.3393,409.0301,0.3391,409.0301,0.1246
409.2399,0.3377,409.2399,0.3356,409.2399,0.1232
409.4497,0.3374,409.4497,0.3371,409.4497,0.1256
409.6596,0.3434,409.6596,0.3382,409.6596,0.1236
409.8694,0.3414,409.8694,0.3359,409.8694,0.1248
410.0791,0.3386,410.0791,0.3357,410.0791,0.1249
410.2889,0.3379,410.2889,0.3386,410.2889,0.1239
410.4987,0.3378,410.4987,0.3337,410.4987,0.1224
410.7085,0.3394,410.7085,0.338,410.7085,0.1232
410.9182,0.3391,410.9182,0.3369,410.9182,0.1241
411.128,0.3393,411.128,0.3351,411.128,0.123
411.3377,0.3386,411.3377,0.3348,411.3377,0.1228
411.5474,0.3363,411.5474,0.3356,411.5474,0.1223
411.7571,0.3378,411.7571,0.3371,411.7571,0.1216
411.9668,0.3381,411.9668,0.3349,411.9668,0.1234
412.1765,0.3372,412.1765,0.3354,412.1765,0.1232
412.3862,0.3361,412.3862,0.3346,412.3862,0.1227
412.5958,0.3375,412.5958,0.3353,412.5958,0.1242
412.8055,0.3367,412.8055,0.3345,412.8055,0.1217
413.0151,0.3356,413.0151,0.3343,413.0151,0.1221
413.2248,0.3382,413.2248,0.3335,413.2248,0.1245
413.4344,0.3358,413.4344,0.3333,413.4344,0.1235
413.644,0.3366,413.644,0.3338,413.644,0.1228
413.8536,0.3341,413.8536,0.334,413.8536,0.1227
414.0632,0.3358,414.0632,0.3335,414.0632,0.1223
414.2728,0.3358,414.2728,0.332,414.2728,0.123
414.4823,0.3341,414.4823,0.3331,414.4823,0.1233
414.6919,0.3362,414.6919,0.3316,414.6919,0.1214
414.9015,0.3342,414.9015,0.3321,414.9015,0.1232
415.111,0.334,415.111,0.3322,415.111,0.1254
415.3205,0.3332,415.3205,0.332,415.3205,0.1225
415.53,0.3332,415.53,0.3325,415.53,0.1223
415.7395,0.3351,415.7395,0.3319,415.7395,0.1223
415.949,0.3329,415.949,0.3322,415.949,0.1219
416.1585,0.3323,416.1585,0.3308,416.1585,0.1218
416.368,0.333,416.368,0.3301,416.368,0.1224
416.5775,0.3332,416.5775,0.3326,416.5775,0.1213
416.7869,0.3327,416.7869,0.3302,416.7869,0.1219
416.9963,0.3322,416.9963,0.3305,416.9963,0.1222
417.2058,0.3315,417.2058,0.3308,417.2058,0.1224
417.4152,0.3331,417.4152,0.3301,417.4152,0.1223
417.6246,0.333,417.6246,0.3319,417.6246,0.1219
417.834,0.3318,417.834,0.3305,417.834,0.1225
418.0434,0.3303,418.0434,0.3284,418.0434,0.1212
418.2528,0.3315,418.2528,0.3304,418.2528,0.1201
418.4621,0.3279,418.4621,0.3299,418.4621,0.1216
418.6715,0.3316,418.6715,0.3287,418.6715,0.1217
418.8808,0.3312,418.8808,0.3291,418.8808,0.1211
419.0902,0.3292,419.0902,0.3289,419.0902,0.122
419.2995,0.3278,419.2995,0.3287,419.2995,0.121
419.5088,0.3298,419.5088,0.3294,419.5088,0.1208
419.7181,0.3273,419.7181,0.3293,419.7181,0.1207
419.9274,0.3314,419.9274,0.3282,419.9274,0.1211
420.1367,0.3285,420.1367,0.3276,420.1367,0.1214
420.3459,0.3286,420.3459,0.3282,420.3459,0.1194
420.5552,0.3284,420.5552,0.3279,420.5552,0.122
420.7644,0.3293,420.7644,0.3281,420.7644,0.1189
420.9737,0.3283,420.9737,0.3267,420.9737,0.12
421.1829,0.3271,421.1829,0.3263,421.1829,0.1209
421.3921,0.3293,421.3921,0.3273,421.3921,0.1205
421.6013,0.3296,421.6013,0.3259,421.6013,0.1207
421.8105,0.3263,421.8105,0.3274,421.8105,0.1202
422.0197,0.326,422.0197,0.3254,422.0197,0.1212
422.2289,0.3267,422.2289,0.3259,422.2289,0.1201
422.438,0.3272,422.438,0.3274,422.438,0.1213
422.6472,0.3263,422.6472,0.3263,422.6472,0.1199
422.8563,0.3263,422.8563,0.3258,422.8563,0.1202
423.0654,0.3256,423.0654,0.3254,423.0654,0.1197
423.2745,0.3249,423.2745,0.3239,423.2745,0.1192
423.4837,0.3243,423.4837,0.3245,423.4837,0.1197
423.6927,0.3258,423.6927,0.3236,423.6927,0.1204
423.9018,0.3252,423.9018,0.3249,423.9018,0.1189
424.1109,0.325,424.1109,0.3238,424.1109,0.1192
424.32,0.3237,424.32,0.3234,424.32,0.1184
424.529,0.3242,424.529,0.3242,424.529,0.1181
424.7381,0.3245,424.7381,0.3224,424.7381,0.1186
424.9471,0.3238,424.9471,0.3246,424.9471,0.1187
425.1561,0.3236,425.1561,0.323,425.1561,0.1185
425.3651,0.3248,425.3651,0.3232,425.3651,0.1192
425.5741,0.3218,425.5741,0.322,425.5741,0.1183
425.7831,0.3218,425.7831,0.3221,425.7831,0.1189
425.9921,0.3218,425.9921,0.323,425.9921,0.1186
426.201,0.3239,426.201,0.3227,426.201,0.1187
426.41,0.3223,426.41,0.3216,426.41,0.119
426.6189,0.3217,426.6189,0.3227,426.6189,0.1185
426.8279,0.3214,426.8279,0.3215,426.8279,0.1181
427.0368,0.3215,427.0368,0.3203,427.0368,0.1182
427.2457,0.3207,427.2457,0.3211,427.2457,0.1178
427.4546,0.322,427.4546,0.3217,427.4546,0.1185
427.6635,0.3208,427.6635,0.3204,427.6635,0.1175
427.8724,0.3203,427.8724,0.3198,427.8724,0.1177
428.0812,0.3202,428.0812,0.3199,428.0812,0.1164
428.2901,0.3191,428.2901,0.3199,428.2901,0.1162
428.4989,0.3197,428.4989,0.3203,428.4989,0.1171
428.7078,0.3185,428.7078,0.3197,428.7078,0.1179
428.9166,0.3191,428.9166,0.3197,428.9166,0.1175
429.1254,0.3184,429.1254,0.3203,429.1254,0.1184
429.3342,0.3187,429.3342,0.3175,429.3342,0.1187
429.543,0.3189,429.543,0.3179,429.543,0.1176
429.7518,0.3174,429.7518,0.3184,429.7518,0.1164
429.9606,0.3192,429.9606,0.3184,429.9606,0.1169
430.1693,0.3182,430.1693,0.3173,430.1693,0.1168
430.3781,0.3172,430.3781,0.319,430.3781,0.1175
430.5868,0.3184,430.5868,0.3181,430.5868,0.1168
430.7955,0.3159,430.7955,0.3178,430.7955,0.1155
431.0042,0.3156,431.0042,0.317,431.0042,0.1171
431.2129,0.3166,431.2129,0.3194,431.2129,0.1166
431.4216,0.3167,431.4216,0.3165,431.4216,0.117
431.6303,0.315,431.6303,0.3168,431.6303,0.1167
431.839,0.3175,431.839,0.3166,431.839,0.1166
432.0476,0.3155,432.0476,0.3177,432.0476,0.1166
432.2563,0.3144,432.2563,0.3166,432.2563,0.1156
432.4649,0.3154,432.4649,0.3175,432.4649,0.1158
432.6736,0.3156,432.6736,0.3157,432.6736,0.1161
432.8822,0.315,432.8822,0.3154,432.8822,0.1168
433.0908,0.3149,433.0908,0.3157,433.0908,0.1156
433.2994,0.3147,433.2994,0.316,433.2994,0.1158
433.508,0.3126,433.508,0.3167,433.508,0.1162
433.7165,0.314,433.7165,0.3145,433.7165,0.1159
433.9251,0.3133,433.9251,0.3149,433.9251,0.1156
434.1336,0.3128,434.1336,0.3159,434.1336,0.1154
434.3422,0.3133,434.3422,0.3149,434.3422,0.1155
434.5507,0.3132,434.5507,0.3148,434.5507,0.116
434.7592,0.3131,434.7592,0.315,434.7592,0.1154
434.9677,0.3133,434.9677,0.3138,434.9677,0.1144
435.1762,0.3122,435.1762,0.3143,435.1762,0.1145
435.3847,0.3125,435.3847,0.3146,435.3847,0.1134
435.5932,0.3105,435.5932,0.3135,435.5932,0.1159
435.8017,0.3131,435.8017,0.3144,435.8017,0.1152
436.0101,0.3123,436.0101,0.3124,436.0101,0.1151
436.2185,0.3117,436.2185,0.314,436.2185,0.1153
436.427,0.3126,436.427,0.3124,436.427,0.1146
436.6354,0.3118,436.6354,0.3123,436.6354,0.1148
436.8438,0.3116,436.8438,0.3128,436.8438,0.1143
437.0522,0.3106,437.0522,0.313,437.0522,0.1157
437.2606,0.3109,437.2606,0.3117,437.2606,0.1146
437.469,0.3109,437.469,0.3131,437.469,0.1146
437.6773,0.311,437.6773,0.313,437.6773,0.1145
437.8857,0.3104,437.8857,0.3109,437.8857,0.1134
438.094,0.31,438.094,0.3126,438.094,0.1136
438.3024,0.3112,438.3024,0.3124,438.3024,0.1141
438.5107,0.3104,438.5107,0.3124,438.5107,0.1148
438.719,0.3096,438.719,0.3111,438.719,0.1139
438.9273,0.3089,438.9273,0.3121,438.9273,0.1141
439.1356,0.31,439.1356,0.311,439.1356,0.114
439.3438,0.3087,439.3438,0.3101,439.3438,0.1146
439.5521,0.3099,439.5521,0.3116,439.5521,0.1143
439.7604,0.3105,439.7604,0.3093,439.7604,0.1138
439.9686,0.3099,439.9686,0.311,439.9686,0.1149
440.1768,0.3074,440.1768,0.3103,440.1768,0.114
440.3851,0.3086,440.3851,0.3098,440.3851,0.1147
440.5933,0.3072,440.5933,0.3104,440.5933,0.1148
440.8015,0.3076,440.8015,0.3105,440.8015,0.1151
441.0097,0.3083,441.0097,0.3109,441.0097,0.1145
441.2178,0.308,441.2178,0.3097,441.2178,0.1153
441.426,0.3085,441.426,0.3099,441.426,0.1139
441.6341,0.3072,441.6341,0.3104,441.6341,0.1137
441.8423,0.3077,441.8423,0.3092,441.8423,0.1144
442.0504,0.3069,442.0504,0.3083,442.0504,0.1139
442.2585,0.3071,442.2585,0.3081,442.2585,0.1143
442.4667,0.3059,442.4667,0.309,442.4667,0.1154
442.6748,0.3066,442.6748,0.3092,442.6748,0.1136
442.8828,0.3066,442.8828,0.3084,442.8828,0.1137
443.0909,0.3058,443.0909,0.3086,443.0909,0.1137
443.299,0.307,443.299,0.3082,443.299,0.1136
443.507,0.3063,443.507,0.3089,443.507,0.1142
443.7151,0.3067,443.7151,0.3087,443.7151,0.1146
443.9231,0.3071,443.9231,0.3079,443.9231,0.1153
444.1311,0.3049,444.1311,0.3075,444.1311,0.1138
444.3392,0.3062,444.3392,0.3077,444.3392,0.1137
444.5472,0.3066,444.5472,0.3075,444.5472,0.1143
444.7551,0.3051,444.7551,0.3079,444.7551,0.1141
444.9631,0.3058,444.9631,0.3075,444.9631,0.1148
445.1711,0.306,445.1711,0.307,445.1711,0.1137
445.379,0.3058,445.379,0.3071,445.379,0.1142
