Wavelength,Absorbance,Wavelength,Absorbance,Wavelength,Absorbance
374.4746,0.2422,374.4746,0.2459,374.4746,0.1514
374.6862,0.2416,374.6862,0.2495,374.6862,0.151
374.8977,0.2422,374.8977,0.2452,374.8977,0.1712
375.1092,0.2555,375.1092,0.2622,375.1092,0.1433
375.3207,0.264,375.3207,0.239,375.3207,0.1579
375.5323,0.2707,375.5323,0.2407,375.5323,0.1465
375.7438,0.2609,375.7438,0.2715,375.7438,0.1709
375.9552,0.2862,375.9552,0.2569,375.9552,0.1623
376.1667,0.1928,376.1667,0.2138,376.1667,0.2868
376.3782,0.2566,376.3782,0.2515,376.3782,0.1532
376.5896,0.2529,376.5896,0.234,376.5896,0.1609
376.8011,0.2729,376.8011,0.2584,376.8011,0.1618
377.0125,0.2593,377.0125,0.266,377.0125,0.147
377.224,0.2528,377.224,0.2303,377.224,0.1587
377.4354,0.2435,377.4354,0.2674,377.4354,0.1775
377.6468,0.2516,377.6468,0.2487,377.6468,0.1582
377.8582,0.2666,377.8582,0.2509,377.8582,0.1652
378.0696,0.2475,378.0696,0.2537,378.0696,0.1613
378.2809,0.2652,378.2809,0.2606,378.2809,0.1558
378.4923,0.2425,378.4923,0.2525,378.4923,0.1531
378.7037,0.2519,378.7037,0.2566,378.7037,0.171
378.915,0.2556,378.915,0.2612,378.915,0.1578
379.1263,0.2477,379.1263,0.2583,379.1263,0.1641
379.3377,0.2862,379.3377,0.2382,379.3377,0.155
379.549,0.2646,379.549,0.2431,379.549,0.1591
379.7603,0.267,379.7603,0.2468,379.7603,0.1568
379.9716,0.265,379.9716,0.2558,379.9716,0.1568
380.1829,0.2716,380.1829,0.2688,380.1829,0.1498
380.3941,0.2605,380.3941,0.2463,380.3941,0.1549
380.6054,0.2714,380.6054,0.2449,380.6054,0.1547
380.8166,0.2491,380.8166,0.2534,380.8166,0.1657
381.0279,0.2637,381.0279,0.2465,381.0279,0.1573
381.2391,0.2627,381.2391,0.2458,381.2391,0.1501
381.4503,0.2689,381.4503,0.2457,381.4503,0.149
381.6615,0.2585,381.6615,0.2425,381.6615,0.1537
381.8727,0.2498,381.8727,0.2385,381.8727,0.1562
382.0839,0.2753,382.0839,0.2454,382.0839,0.1646
382.2951,0.2677,382.2951,0.2472,382.2951,0.1616
382.5063,0.2584,382.5063,0.2478,382.5063,0.1626
382.7174,0.2539,382.7174,0.2429,382.7174,0.1591
382.9286,0.2679,382.9286,0.2521,382.9286,0.1545
383.1397,0.2806,383.1397,0.2437,383.1397,0.1683
383.3509,0.2621,383.3509,0.2445,383.3509,0.1704
383.562,0.2573,383.562,0.2455,383.562,0.1594
383.7731,0.2663,383.7731,0.252,383.7731,0.1664
383.9842,0.2673,383.9842,0.2518,383.9842,0.1612
384.1953,0.2687,384.1953,0.2516,384.1953,0.172
384.4063,0.2758,384.4063,0.2346,384.4063,0.178
384.6174,0.2798,384.6174,0.2523,384.6174,0.1639
384.8285,0.2647,384.8285,0.2552,384.8285,0.1523
385.0395,0.2625,385.0395,0.2538,385.0395,0.1675
385.2505,0.2648,385.2505,0.2633,385.2505,0.1551
385.4616,0.2818,385.4616,0.2374,385.4616,0.1591
385.6726,0.2665,385.6726,0.2436,385.6726,0.16
385.8836,0.2577,385.8836,0.2423,385.8836,0.1654
386.0946,0.255,386.0946,0.2439,386.0946,0.1689
386.3056,0.2703,386.3056,0.2414,386.3056,0.1617
386.5165,0.2708,386.5165,0.2461,386.5165,0.153
386.7275,0.2739,386.7275,0.2546,386.7275,0.1668
386.9384,0.2738,386.9384,0.2462,386.9384,0.1598
387.1494,0.272,387.1494,0.2456,387.1494,0.1674
387.3603,0.269,387.3603,0.2402,387.3603,0.1647
387.5712,0.2705,387.5712,0.253,387.5712,0.1642
387.7822,0.2655,387.7822,0.251,387.7822,0.1575
387.9931,0.2649,387.9931,0.254,387.9931,0.1624
388.2039,0.2632,388.2039,0.2453,388.2039,0.1698
388.4148,0.2636,388.4148,0.2515,388.4148,0.1701
388.6257,0.2646,388.6257,0.2521,388.6257,0.1696
388.8365,0.2658,388.8365,0.2531,388.8365,0.1637
389.0474,0.267,389.0474,0.2452,389.0474,0.1658
389.2582,0.2756,389.2582,0.2448,389.2582,0.1706
389.4691,0.2726,389.4691,0.2451,389.4691,0.166
389.6799,0.2602,389.6799,0.2513,389.6799,0.1652
389.8907,0.2674,389.8907,0.2439,389.8907,0.1597
390.1015,0.2696,390.1015,0.2476,390.1015,0.1663
390.3123,0.2734,390.3123,0.2505,390.3123,0.1642
390.523,0.2592,390.523,0.2478,390.523,0.1677
390.7338,0.2623,390.7338,0.2422,390.7338,0.16
390.9446,0.268,390.9446,0.2562,390.9446,0.1672
391.1553,0.2674,391.1553,0.25,391.1553,0.1595
391.366,0.2765,391.366,0.245,391.366,0.165
391.5768,0.2663,391.5768,0.2527,391.5768,0.1645
391.7875,0.2634,391.7875,0.2532,391.7875,0.1671
391.9982,0.2734,391.9982,0.2474,391.9982,0.1666
392.2089,0.2772,392.2089,0.2533,392.2089,0.1666
392.4195,0.2719,392.4195,0.2523,392.4195,0.165
392.6302,0.2706,392.6302,0.2542,392.6302,0.1621
392.8409,0.2679,392.8409,0.2497,392.8409,0.1612
393.0515,0.2674,393.0515,0.2451,393.0515,0.1704
393.2622,0.2696,393.2622,0.2497,393.2622,0.1642
393.4728,0.2765,393.4728,0.2519,393.4728,0.1639
393.6834,0.2679,393.6834,0.2493,393.6834,0.1702
393.894,0.2701,393.894,0.2502,393.894,0.1649
394.1046,0.2698,394.1046,0.2484,394.1046,0.1695
394.3152,0.2674,394.3152,0.2465,394.3152,0.1696
394.5258,0.277,394.5258,0.2517,394.5258,0.1714
394.7363,0.2687,394.7363,0.2425,394.7363,0.1643
394.9469,0.2702,394.9469,0.2463,394.9469,0.1671
395.1574,0.2736,395.1574,0.2454,395.1574,0.1672
395.368,0.274,395.368,0.2503,395.368,0.1653
395.5785,0.2683,395.5785,0.2477,395.5785,0.1647
395.789,0.2706,395.789,0.2501,395.789,0.1621
395.9995,0.272,395.9995,0.2462,395.9995,0.1633
396.21,0.2708,396.21,0.2492,396.21,0.1666
396.4205,0.2686,396.4205,0.2523,396.4205,0.1599
396.631,0.2704,396.631,0.2513,396.631,0.1683
396.8414,0.2719,396.8414,0.2449,396.8414,0.1673
397.0519,0.2706,397.0519,0.2515,397.0519,0.1648
397.2623,0.2716,397.2623,0.2456,397.2623,0.1655
397.4727,0.2689,397.4727,0.2476,397.4727,0.1665
397.6832,0.2702,397.6832,0.2488,397.6832,0.1647
397.8936,0.2742,397.8936,0.2494,397.8936,0.1639
398.104,0.268,398.104,0.2466,398.104,0.1611
398.3143,0.2673,398.3143,0.2496,398.3143,0.1663
398.5247,0.2755,398.5247,0.2447,398.5247,0.1638
398.7351,0.27,398.7351,0.2479,398.7351,0.1685
398.9454,0.2722,398.9454,0.2475,398.9454,0.1672
399.1558,0.2706,399.1558,0.2471,399.1558,0.1639
399.3661,0.2711,399.3661,0.2477,399.3661,0.165
399.5764,0.27,399.5764,0.2487,399.5764,0.1645
399.7868,0.2729,399.7868,0.2494,399.7868,0.1638
399.9971,0.2687,399.9971,0.2464,399.9971,0.1667
400.2074,0.2709,400.2074,0.2451,400.2074,0.1651
400.4176,0.2705,400.4176,0.2466,400.4176,0.1651
400.6279,0.2725,400.6279,0.2488,400.6279,0.1629
400.8382,0.2711,400.8382,0.2471,400.8382,0.1664
401.0484,0.2709,401.0484,0.2499,401.0484,0.1677
401.2587,0.2731,401.2587,0.2479,401.2587,0.1645
401.4689,0.2678,401.4689,0.2477,401.4689,0.1668
401.6791,0.2726,401.6791,0.2484,401.6791,0.1655
401.8893,0.2672,401.8893,0.2469,401.8893,0.1664
402.0995,0.2718,402.0995,0.2463,402.0995,0.1644
402.3097,0.2731,402.3097,0.2502,402.3097,0.1641
402.5199,0.2747,402.5199,0.2476,402.5199,0.1646
402.73,0.2736,402.73,0.2487,402.73,0.1653
402.9402,0.273,402.9402,0.2476,402.9402,0.1664
403.1503,0.2697,403.1503,0.2484,403.1503,0.1663
403.3605,0.2714,403.3605,0.2479,403.3605,0.1647
403.5706,0.274,403.5706,0.2484,403.5706,0.1649
403.7807,0.2719,403.7807,0.2476,403.7807,0.1651
403.9908,0.2745,403.9908,0.2475,403.9908,0.164
404.2009,0.2749,404.2009,0.2492,404.2009,0.1681
404.411,0.2709,404.411,0.2482,404.411,0.1659
404.6211,0.2721,404.6211,0.2475,404.6211,0.1654
404.8311,0.2751,404.8311,0.249,404.8311,0.167
405.0412,0.2743,405.0412,0.2477,405.0412,0.1664
405.2512,0.2737,405.2512,0.2494,405.2512,0.166
405.4612,0.271,405.4612,0.2476,405.4612,0.1648
405.6712,0.2696,405.6712,0.246,405.6712,0.1656
405.8813,0.2717,405.8813,0.2463,405.8813,0.1648
406.0912,0.2706,406.0912,0.248,406.0912,0.1644
406.3012,0.2698,406.3012,0.2462,406.3012,0.1654
406.5112,0.2706,406.5112,0.2472,406.5112,0.1663
406.7212,0.2713,406.7212,0.2447,406.7212,0.1658
406.9311,0.2688,406.9311,0.2451,406.9311,0.1637
407.1411,0.2711,407.1411,0.2455,407.1411,0.1666
407.351,0.2707,407.351,0.2488,407.351,0.1651
407.5609,0.2676,407.5609,0.2461,407.5609,0.1653
407.7708,0.2702,407.7708,0.2462,407.7708,0.1677
407.9807,0.2713,407.9807,0.2466,407.9807,0.1648
408.1906,0.2712,408.1906,0.2445,408.1906,0.165
408.4005,0.2706,408.4005,0.2459,408.4005,0.1657
408.6104,0.2707,408.6104,0.2474,408.6104,0.1646
408.8202,0.2713,408.8202,0.2456,408.8202,0.1646
409.0301,0.2719,409.0301,0.248,409.0301,0.1644
409.2399,0.2687,409.2399,0.2466,409.2399,0.1659
409.4497,0.2688,409.4497,0.2466,409.4497,0.1643
409.6596,0.2703,409.6596,0.2444,409.6596,0.1641
409.8694,0.268,409.8694,0.2451,409.8694,0.1637
410.0791,0.2688,410.0791,0.2444,410.0791,0.164
410.2889,0.2666,410.2889,0.2439,410.2889,0.1631
410.4987,0.2687,410.4987,0.2451,410.4987,0.1636
410.7085,0.2688,410.7085,0.2448,410.7085,0.1621
410.9182,0.2649,410.9182,0.2435,410.9182,0.162
411.128,0.2664,411.128,0.2432,411.128,0.1621
411.3377,0.2707,411.3377,0.2439,411.3377,0.1636
411.5474,0.2686,411.5474,0.2449,411.5474,0.1625
411.7571,0.2679,411.7571,0.2428,411.7571,0.163
411.9668,0.2652,411.9668,0.2436,411.9668,0.1614
412.1765,0.2666,412.1765,0.2437,412.1765,0.1628
412.3862,0.265,412.3862,0.2434,412.3862,0.1613
412.5958,0.266,412.5958,0.243,412.5958,0.1622
412.8055,0.2667,412.8055,0.2434,412.8055,0.1605
413.0151,0.2643,413.0151,0.2417,413.0151,0.161
413.2248,0.266,413.2248,0.2427,413.2248,0.1618
413.4344,0.2675,413.4344,0.2419,413.4344,0.1623
413.644,0.2649,413.644,0.2422,413.644,0.1602
413.8536,0.2652,413.8536,0.2429,413.8536,0.1615
414.0632,0.2659,414.0632,0.2425,414.0632,0.1597
414.2728,0.2644,414.2728,0.2408,414.2728,0.1609
414.4823,0.264,414.4823,0.2412,414.4823,0.1603
414.6919,0.2659,414.6919,0.2407,414.6919,0.1606
414.9015,0.2647,414.9015,0.2395,414.9015,0.1609
415.111,0.2636,415.111,0.2407,415.111,0.1601
415.3205,0.2649,415.3205,0.2415,415.3205,0.1618
415.53,0.2651,415.53,0.2418,415.53,0.1612
415.7395,0.2634,415.7395,0.2418,415.7395,0.1591
415.949,0.264,415.949,0.2401,415.949,0.1608
416.1585,0.2626,416.1585,0.2401,416.1585,0.1601
416.368,0.264,416.368,0.2408,416.368,0.1605
416.5775,0.2625,416.5775,0.2399,416.5775,0.1585
416.7869,0.264,416.7869,0.2393,416.7869,0.1599
416.9963,0.2615,416.9963,0.2398,416.9963,0.1584
417.2058,0.2635,417.2058,0.2394,417.2058,0.1596
417.4152,0.2608,417.4152,0.2392,417.4152,0.1602
417.6246,0.263,417.6246,0.2376,417.6246,0.1579
417.834,0.2605,417.834,0.2387,417.834,0.1596
418.0434,0.2619,418.0434,0.2378,418.0434,0.162
418.2528,0.263,418.2528,0.2376,418.2528,0.1594
418.4621,0.26,418.4621,0.2387,418.4621,0.1584
418.6715,0.2607,418.6715,0.2367,418.6715,0.1592
418.8808,0.2614,418.8808,0.2391,418.8808,0.1584
419.0902,0.2606,419.0902,0.2379,419.0902,0.1579
419.2995,0.2609,419.2995,0.2366,419.2995,0.1579
419.5088,0.2595,419.5088,0.238,419.5088,0.1598
419.7181,0.2613,419.7181,0.2379,419.7181,0.1584
419.9274,0.2593,419.9274,0.2366,419.9274,0.1594
420.1367,0.2613,420.1367,0.236,420.1367,0.1572
420.3459,0.2587,420.3459,0.2379,420.3459,0.1565
420.5552,0.2592,420.5552,0.2368,420.5552,0.1578
420.7644,0.257,420.7644,0.236,420.7644,0.157
420.9737,0.2576,420.9737,0.2364,420.9737,0.1558
421.1829,0.2563,421.1829,0.2346,421.1829,0.156
421.3921,0.2588,421.3921,0.2356,421.3921,0.1572
421.6013,0.2578,421.6013,0.235,421.6013,0.1558
421.8105,0.257,421.8105,0.2342,421.8105,0.1551
422.0197,0.258,422.0197,0.2354,422.0197,0.1569
422.2289,0.2567,422.2289,0.2353,422.2289,0.1555
422.438,0.2565,422.438,0.2345,422.438,0.156
422.6472,0.2549,422.6472,0.2346,422.6472,0.1556
422.8563,0.257,422.8563,0.2339,422.8563,0.1559
423.0654,0.2552,423.0654,0.2338,423.0654,0.1548
423.2745,0.2558,423.2745,0.2333,423.2745,0.1553
423.4837,0.2572,423.4837,0.2338,423.4837,0.1563
423.6927,0.2559,423.6927,0.2326,423.6927,0.1544
423.9018,0.2543,423.9018,0.2336,423.9018,0.1547
424.1109,0.2546,424.1109,0.2342,424.1109,0.1539
424.32,0.254,424.32,0.2341,424.32,0.1532
424.529,0.2548,424.529,0.2325,424.529,0.1542
424.7381,0.2548,424.7381,0.2345,424.7381,0.1542
424.9471,0.255,424.9471,0.233,424.9471,0.154
425.1561,0.2534,425.1561,0.2311,425.1561,0.1533
425.3651,0.2546,425.3651,0.2329,425.3651,0.1536
425.5741,0.254,425.5741,0.2318,425.5741,0.1526
425.7831,0.2539,425.7831,0.2324,425.7831,0.1527
425.9921,0.2529,425.9921,0.2321,425.9921,0.1522
426.201,0.2544,426.201,0.2314,426.201,0.1525
426.41,0.255,426.41,0.2314,426.41,0.1528
426.6189,0.2529,426.6189,0.2311,426.6189,0.1517
426.8279,0.2543,426.8279,0.2324,426.8279,0.1533
427.0368,0.2516,427.0368,0.2299,427.0368,0.152
427.2457,0.2516,427.2457,0.23,427.2457,0.1515
427.4546,0.2521,427.4546,0.2307,427.4546,0.1515
427.6635,0.2523,427.6635,0.231,427.6635,0.152
427.8724,0.2515,427.8724,0.2309,427.8724,0.1502
428.0812,0.2506,428.0812,0.2295,428.0812,0.151
428.2901,0.2517,428.2901,0.2303,428.2901,0.1513
428.4989,0.2509,428.4989,0.2285,428.4989,0.1506
428.7078,0.2502,428.7078,0.23,428.7078,0.1503
428.9166,0.2508,428.9166,0.2302,428.9166,0.1497
429.1254,0.2509,429.1254,0.2287,429.1254,0.1501
429.3342,0.2508,429.3342,0.2304,429.3342,0.1504
429.543,0.2499,429.543,0.2285,429.543,0.1503
429.7518,0.2502,429.7518,0.2299,429.7518,0.1493
429.9606,0.2499,429.9606,0.2293,429.9606,0.1496
430.1693,0.2487,430.1693,0.2287,430.1693,0.1487
430.3781,0.2487,430.3781,0.2293,430.3781,0.1492
430.5868,0.2474,430.5868,0.2289,430.5868,0.1487
430.7955,0.2494,430.7955,0.2292,430.7955,0.1481
431.0042,0.2496,431.0042,0.2282,431.0042,0.1483
431.2129,0.2483,431.2129,0.2274,431.2129,0.1493
431.4216,0.2488,431.4216,0.2267,431.4216,0.1487
431.6303,0.2473,431.6303,0.2278,431.6303,0.1481
431.839,0.2478,431.839,0.2286,431.839,0.1488
432.0476,0.2481,432.0476,0.2274,432.0476,0.1475
432.2563,0.248,432.2563,0.2278,432.2563,0.1481
432.4649,0.248,432.4649,0.2261,432.4649,0.1485
432.6736,0.2486,432.6736,0.2274,432.6736,0.1487
432.8822,0.2477,432.8822,0.2261,432.8822,0.1479
433.0908,0.2465,433.0908,0.2269,433.0908,0.1475
433.2994,0.2465,433.2994,0.2271,433.2994,0.1471
433.508,0.2478,433.508,0.2275,433.508,0.1469
433.7165,0.246,433.7165,0.2266,433.7165,0.1474
433.9251,0.2471,433.9251,0.226,433.9251,0.1461
434.1336,0.2456,434.1336,0.2262,434.1336,0.1472
434.3422,0.2461,434.3422,0.2251,434.3422,0.146
434.5507,0.2446,434.5507,0.2268,434.5507,0.1464
434.7592,0.2455,434.7592,0.2262,434.7592,0.1463
434.9677,0.2465,434.9677,0.226,434.9677,0.1465
435.1762,0.2443,435.1762,0.2266,435.1762,0.146
435.3847,0.2438,435.3847,0.226,435.3847,0.1459
435.5932,0.2449,435.5932,0.2253,435.5932,0.1453
435.8017,0.2441,435.8017,0.2249,435.8017,0.1461
436.0101,0.2451,436.0101,0.2266,436.0101,0.1462
436.2185,0.2449,436.2185,0.2257,436.2185,0.1455
436.427,0.2442,436.427,0.2251,436.427,0.1451
436.6354,0.2434,436.6354,0.2244,436.6354,0.1441
436.8438,0.2442,436.8438,0.2252,436.8438,0.1448
437.0522,0.2443,437.0522,0.2238,437.0522,0.1436
437.2606,0.2438,437.2606,0.225,437.2606,0.1444
437.469,0.2438,437.469,0.2243,437.469,0.1446
437.6773,0.2427,437.6773,0.2244,437.6773,0.1447
437.8857,0.2426,437.8857,0.225,437.8857,0.1442
438.094,0.2434,438.094,0.2247,438.094,0.1438
438.3024,0.2434,438.3024,0.2239,438.3024,0.1438
438.5107,0.2442,438.5107,0.2232,438.5107,0.1444
438.719,0.2436,438.719,0.223,438.719,0.1447
438.9273,0.243,438.9273,0.2246,438.9273,0.1431
439.1356,0.2421,439.1356,0.2235,439.1356,0.1437
439.3438,0.2432,439.3438,0.2231,439.3438,0.1438
439.5521,0.2427,439.5521,0.2238,439.5521,0.1445
439.7604,0.2409,439.7604,0.2232,439.7604,0.1437
439.9686,0.2432,439.9686,0.2248,439.9686,0.1429
440.1768,0.2425,440.1768,0.223,440.1768,0.1431
440.3851,0.2429,440.3851,0.2239,440.3851,0.1436
440.5933,0.2421,440.5933,0.2242,440.5933,0.1423
440.8015,0.2416,440.8015,0.223,440.8015,0.1426
441.0097,0.2409,441.0097,0.2242,441.0097,0.1427
441.2178,0.2423,441.2178,0.2247,441.2178,0.1429
441.426,0.2419,441.426,0.2243,441.426,0.1427
441.6341,0.2425,441.6341,0.2225,441.6341,0.142
441.8423,0.2402,441.8423,0.2238,441.8423,0.1422
442.0504,0.2423,442.0504,0.2235,442.0504,0.1421
442.2585,0.2413,442.2585,0.2226,442.2585,0.1426
442.4667,0.2415,442.4667,0.222,442.4667,0.1398
442.6748,0.2416,442.6748,0.2234,442.6748,0.1422
442.8828,0.2405,442.8828,0.224,442.8828,0.1418
443.0909,0.2394,443.0909,0.2228,443.0909,0.1419
443.299,0.2405,443.299,0.2223,443.299,0.1411
443.507,0.2414,443.507,0.2226,443.507,0.1419
443.7151,0.2405,443.7151,0.2225,443.7151,0.1409
443.9231,0.2411,443.9231,0.222,443.9231,0.1415
444.1311,0.2409,444.1311,0.2221,444.1311,0.1416
444.3392,0.2404,444.3392,0.2229,444.3392,0.1408
444.5472,0.2404,444.5472,0.2226,444.5472,0.1405
444.7551,0.2379,444.7551,0.223,444.7551,0.1403
444.9631,0.239,444.9631,0.2217,444.9631,0.1413
445.1711,0.2398,445.1711,0.2207,445.1711,0.1412
445.379,0.2402,445.379,0.2229,445.379,0.1399
445.587,0.2399,445.587,0.2226,445.587,0.1402
