Wavelength,Absorbance,Wavelength,Absorbance,Wavelength,Absorbance
374.263,0.3702,374.263,0.3205,374.263,0.2782
374.4746,0.3651,374.4746,0.3388,374.4746,0.2699
374.6862,0.3799,374.6862,0.3451,374.6862,0.2596
374.8977,0.3627,374.8977,0.3292,374.8977,0.2477
375.1092,0.3634,375.1092,0.3054,375.1092,0.2931
375.3207,0.3251,375.3207,0.3162,375.3207,0.2925
375.5323,0.3607,375.5323,0.3225,375.5323,0.2624
375.7438,0.3526,375.7438,0.2998,375.7438,0.2977
375.9552,0.3622,375.9552,0.3046,375.9552,0.2568
376.1667,0.3516,376.1667,0.4945,376.1667,0.1635
376.3782,0.3547,376.3782,0.3238,376.3782,0.2797
376.5896,0.3582,376.5896,0.3139,376.5896,0.2648
376.8011,0.3621,376.8011,0.3063,376.8011,0.2732
377.0125,0.3753,377.0125,0.3065,377.0125,0.2728
377.224,0.3646,377.224,0.302,377.224,0.2762
377.4354,0.3664,377.4354,0.3232,377.4354,0.2676
377.6468,0.3443,377.6468,0.3112,377.6468,0.2598
377.8582,0.3902,377.8582,0.3382,377.8582,0.2636
378.0696,0.3834,378.0696,0.3345,378.0696,0.2856
378.2809,0.3256,378.2809,0.3247,378.2809,0.2799
378.4923,0.3823,378.4923,0.3328,378.4923,0.2824
378.7037,0.3594,378.7037,0.3263,378.7037,0.2821
378.915,0.3366,378.915,0.3141,378.915,0.2629
379.1263,0.3637,379.1263,0.3067,379.1263,0.2866
379.3377,0.3908,379.3377,0.3215,379.3377,0.2631
379.549,0.3672,379.549,0.3191,379.549,0.2791
379.7603,0.3418,379.7603,0.3073,379.7603,0.2956
379.9716,0.3661,379.9716,0.3273,379.9716,0.2627
380.1829,0.3721,380.1829,0.3177,380.1829,0.2639
380.3941,0.3701,380.3941,0.3398,380.3941,0.2715
380.6054,0.3672,380.6054,0.2991,380.6054,0.2787
380.8166,0.3582,380.8166,0.3261,380.8166,0.2691
381.0279,0.3359,381.0279,0.3442,381.0279,0.2754
381.2391,0.3491,381.2391,0.3276,381.2391,0.2636
381.4503,0.386,381.4503,0.3208,381.4503,0.246
381.6615,0.3687,381.6615,0.3162,381.6615,0.2705
381.8727,0.3622,381.8727,0.3059,381.8727,0.2812
382.0839,0.3608,382.0839,0.3407,382.0839,0.2731
382.2951,0.3462,382.2951,0.3362,382.2951,0.2562
382.5063,0.3576,382.5063,0.3341,382.5063,0.2785
382.7174,0.3615,382.7174,0.3293,382.7174,0.2765
382.9286,0.3603,382.9286,0.3372,382.9286,0.2809
383.1397,0.3647,383.1397,0.319,383.1397,0.2804
383.3509,0.3745,383.3509,0.319,383.3509,0.2731
383.562,0.3793,383.562,0.3364,383.562,0.278
383.7731,0.3769,383.7731,0.3336,383.7731,0.2579
383.9842,0.3677,383.9842,0.3287,383.9842,0.275
384.1953,0.3471,384.1953,0.3317,384.1953,0.2657
384.4063,0.3598,384.4063,0.327,384.4063,0.2628
384.6174,0.3829,384.6174,0.3255,384.6174,0.2691
384.8285,0.3547,384.8285,0.3322,384.8285,0.2652
385.0395,0.3692,385.0395,0.3215,385.0395,0.2543
385.2505,0.3676,385.2505,0.3319,385.2505,0.273
385.4616,0.3602,385.4616,0.322,385.4616,0.2677
385.6726,0.3672,385.6726,0.322,385.6726,0.2746
385.8836,0.3728,385.8836,0.3376,385.8836,0.2778
386.0946,0.3704,386.0946,0.3218,386.0946,0.2705
386.3056,0.3716,386.3056,0.3154,386.3056,0.2675
386.5165,0.3752,386.5165,0.3355,386.5165,0.271
386.7275,0.3765,386.7275,0.3262,386.7275,0.2674
386.9384,0.3655,386.9384,0.3219,386.9384,0.2624
387.1494,0.3729,387.1494,0.3189,387.1494,0.2689
387.3603,0.3677,387.3603,0.3359,387.3603,0.2724
387.5712,0.3707,387.5712,0.3203,387.5712,0.2778
387.7822,0.3645,387.7822,0.3327,387.7822,0.2702
387.9931,0.3793,387.9931,0.3245,387.9931,0.2649
388.2039,0.3704,388.2039,0.3194,388.2039,0.2759
388.4148,0.3736,388.4148,0.3299,388.4148,0.2757
388.6257,0.3796,388.6257,0.333,388.6257,0.2616
388.8365,0.3691,388.8365,0.3315,388.8365,0.2692
389.0474,0.3726,389.0474,0.3377,389.0474,0.2717
389.2582,0.3893,389.2582,0.3274,389.2582,0.2615
389.4691,0.374,389.4691,0.3341,389.4691,0.267
389.6799,0.3654,389.6799,0.3249,389.6799,0.2619
389.8907,0.3785,389.8907,0.3231,389.8907,0.2575
390.1015,0.3704,390.1015,0.3313,390.1015,0.269
390.3123,0.3741,390.3123,0.3235,390.3123,0.2661
390.523,0.3714,390.523,0.329,390.523,0.2583
390.7338,0.3728,390.7338,0.3286,390.7338,0.2695
390.9446,0.3777,390.9446,0.3296,390.9446,0.2613
391.1553,0.3773,391.1553,0.3262,391.1553,0.2757
391.366,0.369,391.366,0.3248,391.366,0.2589
391.5768,0.383,391.5768,0.3211,391.5768,0.263
391.7875,0.3713,391.7875,0.325,391.7875,0.2602
391.9982,0.3804,391.9982,0.3282,391.9982,0.2642
392.2089,0.3832,392.2089,0.33,392.2089,0.2644
392.4195,0.3798,392.4195,0.3324,392.4195,0.2619
392.6302,0.38,392.6302,0.329,392.6302,0.2685
392.8409,0.3791,392.8409,0.336,392.8409,0.2667
393.0515,0.3744,393.0515,0.3269,393.0515,0.2649
393.2622,0.3825,393.2622,0.3269,393.2622,0.2646
393.4728,0.3754,393.4728,0.3307,393.4728,0.2654
393.6834,0.3768,393.6834,0.3283,393.6834,0.2604
393.894,0.3756,393.894,0.3319,393.894,0.2596
394.1046,0.381,394.1046,0.3315,394.1046,0.2629
394.3152,0.3813,394.3152,0.3336,394.3152,0.2617
394.5258,0.3764,394.5258,0.3332,394.5258,0.261
394.7363,0.3762,394.7363,0.3328,394.7363,0.2622
394.9469,0.3745,394.9469,0.3329,394.9469,0.2622
395.1574,0.3836,395.1574,0.3301,395.1574,0.2603
395.368,0.3785,395.368,0.328,395.368,0.2633
395.5785,0.377,395.5785,0.3345,395.5785,0.2588
395.789,0.3888,395.789,0.3324,395.789,0.2641
395.9995,0.3835,395.9995,0.3323,395.9995,0.2645
396.21,0.3774,396.21,0.3311,396.21,0.2582
396.4205,0.3795,396.4205,0.3331,396.4205,0.2598
396.631,0.3781,396.631,0.3268,396.631,0.2607
396.8414,0.3776,396.8414,0.3285,396.8414,0.2638
397.0519,0.3801,397.0519,0.3265,397.0519,0.2603
397.2623,0.3778,397.2623,0.3314,397.2623,0.2592
397.4727,0.3815,397.4727,0.3314,397.4727,0.2625
397.6832,0.3777,397.6832,0.3268,397.6832,0.262
397.8936,0.3766,397.8936,0.333,397.8936,0.2603
398.104,0.3815,398.104,0.3291,398.104,0.2643
398.3143,0.38,398.3143,0.3291,398.3143,0.2595
398.5247,0.3818,398.5247,0.33,398.5247,0.2639
398.7351,0.3847,398.7351,0.3289,398.7351,0.2642
398.9454,0.3804,398.9454,0.3329,398.9454,0.2622
399.1558,0.3755,399.1558,0.3294,399.1558,0.2645
399.3661,0.3802,399.3661,0.3292,399.3661,0.2603
399.5764,0.3808,399.5764,0.3289,399.5764,0.2587
399.7868,0.3801,399.7868,0.33,399.7868,0.2617
399.9971,0.3793,399.9971,0.3318,399.9971,0.2609
400.2074,0.3761,400.2074,0.3302,400.2074,0.2588
400.4176,0.3754,400.4176,0.3309,400.4176,0.2595
400.6279,0.3805,400.6279,0.3326,400.6279,0.2615
400.8382,0.3828,400.8382,0.3303,400.8382,0.2619
401.0484,0.3839,401.0484,0.3304,401.0484,0.2623
401.2587,0.3822,401.2587,0.3297,401.2587,0.2632
401.4689,0.3813,401.4689,0.3318,401.4689,0.2577
401.6791,0.3832,401.6791,0.3336,401.6791,0.2604
401.8893,0.3798,401.8893,0.3253,401.8893,0.2608
402.0995,0.38,402.0995,0.33,402.0995,0.2619
402.3097,0.381,402.3097,0.3331,402.3097,0.2602
402.5199,0.3793,402.5199,0.3317,402.5199,0.2607
402.73,0.3833,402.73,0.3312,402.73,0.2604
402.9402,0.3801,402.9402,0.3315,402.9402,0.2602
403.1503,0.3856,403.1503,0.3297,403.1503,0.2603
403.3605,0.3832,403.3605,0.3321,403.3605,0.2603
403.5706,0.3816,403.5706,0.3307,403.5706,0.2613
403.7807,0.3822,403.7807,0.3294,403.7807,0.2617
403.9908,0.3822,403.9908,0.3282,403.9908,0.2594
404.2009,0.386,404.2009,0.3306,404.2009,0.2616
404.411,0.3822,404.411,0.3294,404.411,0.2591
404.6211,0.3821,404.6211,0.3291,404.6211,0.26
404.8311,0.3819,404.8311,0.3311,404.8311,0.2599
405.0412,0.3814,405.0412,0.3323,405.0412,0.2622
405.2512,0.3842,405.2512,0.332,405.2512,0.2579
405.4612,0.3811,405.4612,0.3298,405.4612,0.2581
405.6712,0.3829,405.6712,0.3301,405.6712,0.2613
405.8813,0.383,405.8813,0.3292,405.8813,0.2599
406.0912,0.3821,406.0912,0.3317,406.0912,0.2582
406.3012,0.3818,406.3012,0.3302,406.3012,0.2608
406.5112,0.3819,406.5112,0.3305,406.5112,0.2593
406.7212,0.3824,406.7212,0.3305,406.7212,0.2563
406.9311,0.3802,406.9311,0.3313,406.9311,0.257
407.1411,0.3815,407.1411,0.3286,407.1411,0.2599
407.351,0.383,407.351,0.3296,407.351,0.2587
407.5609,0.3783,407.5609,0.3313,407.5609,0.2596
407.7708,0.3825,407.7708,0.3311,407.7708,0.257
407.9807,0.382,407.9807,0.3285,407.9807,0.2548
408.1906,0.3811,408.1906,0.3283,408.1906,0.2567
408.4005,0.3815,408.4005,0.3279,408.4005,0.2568
408.6104,0.3823,408.6104,0.3293,408.6104,0.2585
408.8202,0.3813,408.8202,0.3293,408.8202,0.258
409.0301,0.3796,409.0301,0.3275,409.0301,0.2578
409.2399,0.3777,409.2399,0.3279,409.2399,0.2565
409.4497,0.3796,409.4497,0.327,409.4497,0.2572
409.6596,0.3783,409.6596,0.326,409.6596,0.2592
409.8694,0.3777,409.8694,0.3245,409.8694,0.2575
410.0791,0.3774,410.0791,0.3255,410.0791,0.2566
410.2889,0.3782,410.2889,0.3278,410.2889,0.2538
410.4987,0.3789,410.4987,0.326,410.4987,0.2554
410.7085,0.3785,410.7085,0.3242,410.7085,0.2555
410.9182,0.3766,410.9182,0.3274,410.9182,0.2548
411.128,0.3768,411.128,0.326,411.128,0.2548
411.3377,0.3793,411.3377,0.324,411.3377,0.2562
411.5474,0.3774,411.5474,0.3248,411.5474,0.2554
411.7571,0.3767,411.7571,0.3251,411.7571,0.2561
411.9668,0.3743,411.9668,0.3252,411.9668,0.2554
412.1765,0.3776,412.1765,0.3244,412.1765,0.2551
412.3862,0.3775,412.3862,0.3252,412.3862,0.2564
412.5958,0.3757,412.5958,0.3243,412.5958,0.2554
412.8055,0.3762,412.8055,0.3248,412.8055,0.2541
413.0151,0.3746,413.0151,0.3225,413.0151,0.2558
413.2248,0.3769,413.2248,0.3246,413.2248,0.2549
413.4344,0.3761,413.4344,0.3225,413.4344,0.2544
413.644,0.3746,413.644,0.3217,413.644,0.2557
413.8536,0.3746,413.8536,0.3219,413.8536,0.2548
414.0632,0.374,414.0632,0.3239,414.0632,0.2545
414.2728,0.3748,414.2728,0.3234,414.2728,0.2532
414.4823,0.3744,414.4823,0.3214,414.4823,0.2529
414.6919,0.374,414.6919,0.3216,414.6919,0.2545
414.9015,0.3738,414.9015,0.3232,414.9015,0.253
415.111,0.3745,415.111,0.322,415.111,0.2543
415.3205,0.3763,415.3205,0.3218,415.3205,0.2543
415.53,0.3726,415.53,0.3204,415.53,0.2517
415.7395,0.3719,415.7395,0.3228,415.7395,0.2512
415.949,0.375,415.949,0.3217,415.949,0.2542
416.1585,0.3735,416.1585,0.323,416.1585,0.2523
416.368,0.371,416.368,0.3219,416.368,0.252
416.5775,0.3718,416.5775,0.3212,416.5775,0.2526
416.7869,0.3704,416.7869,0.3216,416.7869,0.2521
416.9963,0.3716,416.9963,0.3214,416.9963,0.2516
417.2058,0.3726,417.2058,0.3202,417.2058,0.2519
417.4152,0.3726,417.4152,0.3192,417.4152,0.2516
417.6246,0.371,417.6246,0.3203,417.6246,0.2515
417.834,0.3712,417.834,0.3203,417.834,0.2515
418.0434,0.3701,418.0434,0.3203,418.0434,0.2518
418.2528,0.3704,418.2528,0.3205,418.2528,0.25
418.4621,0.3693,418.4621,0.3198,418.4621,0.2505
418.6715,0.3712,418.6715,0.3198,418.6715,0.2503
418.8808,0.369,418.8808,0.3194,418.8808,0.2517
419.0902,0.3708,419.0902,0.3178,419.0902,0.2511
419.2995,0.37,419.2995,0.3179,419.2995,0.2506
419.5088,0.3693,419.5088,0.319,419.5088,0.2494
419.7181,0.3671,419.7181,0.3183,419.7181,0.2492
419.9274,0.3673,419.9274,0.3184,419.9274,0.2486
420.1367,0.3676,420.1367,0.3171,420.1367,0.2492
420.3459,0.37,420.3459,0.3178,420.3459,0.2497
420.5552,0.3672,420.5552,0.3156,420.5552,0.2495
420.7644,0.3661,420.7644,0.3165,420.7644,0.2481
420.9737,0.3684,420.9737,0.316,420.9737,0.2489
421.1829,0.3659,421.1829,0.318,421.1829,0.2469
421.3921,0.3654,421.3921,0.3183,421.3921,0.2487
421.6013,0.3661,421.6013,0.3158,421.6013,0.2478
421.8105,0.3656,421.8105,0.3136,421.8105,0.2473
422.0197,0.3661,422.0197,0.3155,422.0197,0.2468
422.2289,0.3658,422.2289,0.3161,422.2289,0.2471
422.438,0.3656,422.438,0.314,422.438,0.248
422.6472,0.364,422.6472,0.3137,422.6472,0.2464
422.8563,0.3644,422.8563,0.3136,422.8563,0.2473
423.0654,0.3639,423.0654,0.3142,423.0654,0.2475
423.2745,0.3636,423.2745,0.3135,423.2745,0.2473
423.4837,0.3627,423.4837,0.3139,423.4837,0.2462
423.6927,0.3643,423.6927,0.3128,423.6927,0.2463
423.9018,0.3637,423.9018,0.3145,423.9018,0.246
424.1109,0.3643,424.1109,0.3124,424.1109,0.2463
424.32,0.3614,424.32,0.3125,424.32,0.2461
424.529,0.3628,424.529,0.3126,424.529,0.2454
424.7381,0.3627,424.7381,0.3126,424.7381,0.2446
424.9471,0.3629,424.9471,0.3121,424.9471,0.2442
425.1561,0.3629,425.1561,0.3112,425.1561,0.2456
425.3651,0.362,425.3651,0.3116,425.3651,0.2436
425.5741,0.3614,425.5741,0.3096,425.5741,0.2448
425.7831,0.36,425.7831,0.311,425.7831,0.2452
425.9921,0.3621,425.9921,0.3094,425.9921,0.244
426.201,0.3607,426.201,0.3098,426.201,0.2436
426.41,0.3602,426.41,0.3106,426.41,0.2431
426.6189,0.36,426.6189,0.309,426.6189,0.2435
426.8279,0.3608,426.8279,0.3095,426.8279,0.2428
427.0368,0.3597,427.0368,0.3086,427.0368,0.2426
427.2457,0.3583,427.2457,0.3087,427.2457,0.2438
427.4546,0.3593,427.4546,0.3083,427.4546,0.2423
427.6635,0.3592,427.6635,0.3075,427.6635,0.2419
427.8724,0.3597,427.8724,0.3071,427.8724,0.2409
428.0812,0.3578,428.0812,0.3064,428.0812,0.2429
428.2901,0.358,428.2901,0.3083,428.2901,0.2418
428.4989,0.3576,428.4989,0.3068,428.4989,0.2418
428.7078,0.3563,428.7078,0.3075,428.7078,0.2414
428.9166,0.3564,428.9166,0.3052,428.9166,0.2416
429.1254,0.356,429.1254,0.3058,429.1254,0.2412
429.3342,0.3584,429.3342,0.3073,429.3342,0.2414
429.543,0.357,429.543,0.3053,429.543,0.2407
429.7518,0.3551,429.7518,0.3052,429.7518,0.2413
429.9606,0.3552,429.9606,0.304,429.9606,0.2415
430.1693,0.355,430.1693,0.305,430.1693,0.2411
430.3781,0.3565,430.3781,0.3052,430.3781,0.2404
430.5868,0.3547,430.5868,0.3054,430.5868,0.2399
430.7955,0.3549,430.7955,0.3046,430.7955,0.2392
431.0042,0.3543,431.0042,0.3047,431.0042,0.2393
431.2129,0.3548,431.2129,0.3031,431.2129,0.2386
431.4216,0.3542,431.4216,0.3032,431.4216,0.2397
431.6303,0.3533,431.6303,0.3014,431.6303,0.2382
431.839,0.3539,431.839,0.3033,431.839,0.239
432.0476,0.3543,432.0476,0.3034,432.0476,0.2399
432.2563,0.3518,432.2563,0.3033,432.2563,0.2384
432.4649,0.351,432.4649,0.302,432.4649,0.2388
432.6736,0.3529,432.6736,0.3033,432.6736,0.2381
432.8822,0.3539,432.8822,0.3015,432.8822,0.238
433.0908,0.3532,433.0908,0.3006,433.0908,0.2377
433.2994,0.3525,433.2994,0.3012,433.2994,0.2374
433.508,0.3521,433.508,0.3011,433.508,0.2367
433.7165,0.3509,433.7165,0.301,433.7165,0.238
433.9251,0.3517,433.9251,0.3004,433.9251,0.2362
434.1336,0.3512,434.1336,0.3001,434.1336,0.2374
434.3422,0.3505,434.3422,0.3003,434.3422,0.2363
434.5507,0.3523,434.5507,0.2997,434.5507,0.2365
434.7592,0.3506,434.7592,0.3006,434.7592,0.2369
434.9677,0.3514,434.9677,0.2995,434.9677,0.2351
435.1762,0.3507,435.1762,0.2994,435.1762,0.2363
435.3847,0.3517,435.3847,0.3001,435.3847,0.2362
435.5932,0.3506,435.5932,0.3002,435.5932,0.2344
435.8017,0.3511,435.8017,0.2991,435.8017,0.2353
436.0101,0.35,436.0101,0.2987,436.0101,0.2354
436.2185,0.3501,436.2185,0.2997,436.2185,0.235
436.427,0.3495,436.427,0.2988,436.427,0.2359
436.6354,0.3487,436.6354,0.2974,436.6354,0.2347
436.8438,0.35,436.8438,0.2977,436.8438,0.236
437.0522,0.3489,437.0522,0.2971,437.0522,0.2335
437.2606,0.3497,437.2606,0.2975,437.2606,0.235
437.469,0.3472,437.469,0.2969,437.469,0.234
437.6773,0.3494,437.6773,0.2962,437.6773,0.2348
437.8857,0.3484,437.8857,0.295,437.8857,0.2336
438.094,0.3481,438.094,0.2968,438.094,0.2344
438.3024,0.3486,438.3024,0.2968,438.3024,0.2354
438.5107,0.3479,438.5107,0.2971,438.5107,0.2355
438.719,0.3473,438.719,0.2962,438.719,0.2339
438.9273,0.3468,438.9273,0.2943,438.9273,0.2345
439.1356,0.3478,439.1356,0.2952,439.1356,0.2337
439.3438,0.3474,439.3438,0.2946,439.3438,0.234
439.5521,0.3474,439.5521,0.2945,439.5521,0.2347
439.7604,0.3482,439.7604,0.2947,439.7604,0.2335
439.9686,0.3468,439.9686,0.2945,439.9686,0.2349
440.1768,0.3468,440.1768,0.2937,440.1768,0.2339
440.3851,0.3464,440.3851,0.2933,440.3851,0.2329
440.5933,0.3465,440.5933,0.2921,440.5933,0.2328
440.8015,0.3457,440.8015,0.2925,440.8015,0.2344
441.0097,0.3478,441.0097,0.2929,441.0097,0.2323
441.2178,0.3461,441.2178,0.295,441.2178,0.2332
441.426,0.3456,441.426,0.2932,441.426,0.2332
441.6341,0.3462,441.6341,0.2929,441.6341,0.2322
441.8423,0.3451,441.8423,0.2912,441.8423,0.2326
442.0504,0.345,442.0504,0.2926,442.0504,0.2325
442.2585,0.3448,442.2585,0.2908,442.2585,0.233
442.4667,0.3442,442.4667,0.291,442.4667,0.2308
442.6748,0.3447,442.6748,0.2911,442.6748,0.2322
442.8828,0.3448,442.8828,0.2931,442.8828,0.2332
443.0909,0.345,443.0909,0.2906,443.0909,0.2316
443.299,0.343,443.299,0.2906,443.299,0.2314
443.507,0.3446,443.507,0.2898,443.507,0.2321
443.7151,0.3437,443.7151,0.291,443.7151,0.2327
443.9231,0.3445,443.9231,0.2911,443.9231,0.2321
444.1311,0.3448,444.1311,0.2911,444.1311,0.2324
444.3392,0.3435,444.3392,0.2893,444.3392,0.2324
444.5472,0.3448,444.5472,0.2902,444.5472,0.2321
444.7551,0.3431,444.7551,0.2903,444.7551,0.2312
444.9631,0.3416,444.9631,0.2899,444.9631,0.2306
445.1711,0.3416,445.1711,0.2884,445.1711,0.2311
445.379,0.3433,445.379,0.2903,445.379,0.2333
