Wavelength,Absorbance,Wavelength,Absorbance,Wavelength,Absorbance
374.263,0.365,374.263,0.4222,374.263,0.7635
374.4746,0.3722,374.4746,0.3933,374.4746,0.6455
374.6862,0.3702,374.6862,0.3803,374.6862,0.6499
374.8977,0.3837,374.8977,0.3828,374.8977,0.6801
375.1092,0.3395,375.1092,0.402,375.1092,0.7264
375.3207,0.3898,375.3207,0.4152,375.3207,0.6771
375.5323,0.3558,375.5323,0.4037,375.5323,0.6765
375.7438,0.379,375.7438,0.4297,375.7438,0.7638
375.9552,0.3695,375.9552,0.4223,375.9552,0.6965
376.1667,0.3702,376.1667,0.387,376.1667,0.7118
376.3782,0.3691,376.3782,0.4062,376.3782,0.6661
376.5896,0.3645,376.5896,0.4122,376.5896,0.7588
376.8011,0.3626,376.8011,0.3732,376.8011,0.726
377.0125,0.352,377.0125,0.3801,377.0125,0.7325
377.224,0.3542,377.224,0.4063,377.224,0.7068
377.4354,0.3701,377.4354,0.3989,377.4354,0.6848
377.6468,0.3661,377.6468,0.4127,377.6468,0.714
377.8582,0.3705,377.8582,0.4138,377.8582,0.6842
378.0696,0.3468,378.0696,0.4094,378.0696,0.6744
378.2809,0.3619,378.2809,0.3832,378.2809,0.6734
378.4923,0.3523,378.4923,0.3963,378.4923,0.7296
378.7037,0.3868,378.7037,0.3992,378.7037,0.717
378.915,0.3613,378.915,0.39,378.915,0.6795
379.1263,0.3796,379.1263,0.3894,379.1263,0.6837
379.3377,0.3936,379.3377,0.3911,379.3377,0.6994
379.549,0.3731,379.549,0.3927,379.549,0.7152
379.7603,0.3771,379.7603,0.3962,379.7603,0.7346
379.9716,0.372,379.9716,0.4031,379.9716,0.6813
380.1829,0.3811,380.1829,0.4174,380.1829,0.7248
380.3941,0.3402,380.3941,0.3943,380.3941,0.6513
380.6054,0.363,380.6054,0.387,380.6054,0.6977
380.8166,0.375,380.8166,0.3934,380.8166,0.7176
381.0279,0.3778,381.0279,0.4241,381.0279,0.7064
381.2391,0.3615,381.2391,0.426,381.2391,0.7014
381.4503,0.3703,381.4503,0.4136,381.4503,0.7089
381.6615,0.3711,381.6615,0.4076,381.6615,0.7443
381.8727,0.366,381.8727,0.4048,381.8727,0.7013
382.0839,0.361,382.0839,0.4078,382.0839,0.7844
382.2951,0.3893,382.2951,0.3977,382.2951,0.7181
382.5063,0.3644,382.5063,0.3813,382.5063,0.7215
382.7174,0.3667,382.7174,0.3848,382.7174,0.6878
382.9286,0.3813,382.9286,0.3915,382.9286,0.7401
383.1397,0.389,383.1397,0.4089,383.1397,0.7126
383.3509,0.3934,383.3509,0.3893,383.3509,0.7299
383.562,0.3843,383.562,0.4114,383.562,0.7203
383.7731,0.3684,383.7731,0.4061,383.7731,0.7271
383.9842,0.3669,383.9842,0.4037,383.9842,0.7608
384.1953,0.3773,384.1953,0.3934,384.1953,0.7393
384.4063,0.3748,384.4063,0.399,384.4063,0.7331
384.6174,0.3717,384.6174,0.4085,384.6174,0.7431
384.8285,0.3712,384.8285,0.3992,384.8285,0.7313
385.0395,0.3763,385.0395,0.3941,385.0395,0.7016
385.2505,0.3862,385.2505,0.4104,385.2505,0.7429
385.4616,0.3678,385.4616,0.4068,385.4616,0.7282
385.6726,0.3818,385.6726,0.4084,385.6726,0.7333
385.8836,0.3719,385.8836,0.4014,385.8836,0.7639
386.0946,0.3789,386.0946,0.3978,386.0946,0.7268
386.3056,0.3763,386.3056,0.3845,386.3056,0.7192
386.5165,0.3846,386.5165,0.4071,386.5165,0.7024
386.7275,0.386,386.7275,0.4008,386.7275,0.7306
386.9384,0.3822,386.9384,0.3825,386.9384,0.7271
387.1494,0.3824,387.1494,0.3892,387.1494,0.7431
387.3603,0.3838,387.3603,0.4016,387.3603,0.7263
387.5712,0.3803,387.5712,0.3959,387.5712,0.7514
387.7822,0.3778,387.7822,0.4084,387.7822,0.7575
387.9931,0.3767,387.9931,0.3934,387.9931,0.7441
388.2039,0.3832,388.2039,0.3999,388.2039,0.7537
388.4148,0.3805,388.4148,0.3932,388.4148,0.736
388.6257,0.3872,388.6257,0.3984,388.6257,0.7395
388.8365,0.3746,388.8365,0.394,388.8365,0.7693
389.0474,0.3807,389.0474,0.4114,389.0474,0.7424
389.2582,0.3723,389.2582,0.4156,389.2582,0.7611
389.4691,0.3832,389.4691,0.3912,389.4691,0.76
389.6799,0.385,389.6799,0.3957,389.6799,0.7698
389.8907,0.3869,389.8907,0.4018,389.8907,0.748
390.1015,0.3817,390.1015,0.3997,390.1015,0.7551
390.3123,0.3892,390.3123,0.4038,390.3123,0.7478
390.523,0.3776,390.523,0.399,390.523,0.7631
390.7338,0.3808,390.7338,0.4004,390.7338,0.7586
390.9446,0.3809,390.9446,0.3964,390.9446,0.775
391.1553,0.3949,391.1553,0.392,391.1553,0.7667
391.366,0.3938,391.366,0.4012,391.366,0.7579
391.5768,0.3874,391.5768,0.3917,391.5768,0.753
391.7875,0.3812,391.7875,0.4071,391.7875,0.754
391.9982,0.3883,391.9982,0.399,391.9982,0.7596
392.2089,0.3891,392.2089,0.4016,392.2089,0.7708
392.4195,0.3929,392.4195,0.4014,392.4195,0.7756
392.6302,0.3936,392.6302,0.4005,392.6302,0.7443
392.8409,0.3948,392.8409,0.3988,392.8409,0.7695
393.0515,0.3863,393.0515,0.399,393.0515,0.7745
393.2622,0.3862,393.2622,0.3906,393.2622,0.7733
393.4728,0.3882,393.4728,0.4047,393.4728,0.76
393.6834,0.3873,393.6834,0.4002,393.6834,0.749
393.894,0.3838,393.894,0.398,393.894,0.7566
394.1046,0.3867,394.1046,0.3947,394.1046,0.7625
394.3152,0.3877,394.3152,0.4011,394.3152,0.7662
394.5258,0.3885,394.5258,0.3969,394.5258,0.7622
394.7363,0.3939,394.7363,0.3986,394.7363,0.7666
394.9469,0.3953,394.9469,0.4047,394.9469,0.7641
395.1574,0.3886,395.1574,0.3949,395.1574,0.7736
395.368,0.3905,395.368,0.3996,395.368,0.7672
395.5785,0.39,395.5785,0.4001,395.5785,0.7578
395.789,0.3895,395.789,0.4006,395.789,0.7651
395.9995,0.3912,395.9995,0.3984,395.9995,0.7665
396.21,0.3882,396.21,0.4005,396.21,0.7606
396.4205,0.3898,396.4205,0.4021,396.4205,0.7653
396.631,0.3972,396.631,0.4013,396.631,0.769
396.8414,0.3904,396.8414,0.3969,396.8414,0.768
397.0519,0.3876,397.0519,0.4047,397.0519,0.7566
397.2623,0.3907,397.2623,0.3947,397.2623,0.7647
397.4727,0.3858,397.4727,0.3986,397.4727,0.7674
397.6832,0.3903,397.6832,0.4006,397.6832,0.7644
397.8936,0.3945,397.8936,0.4042,397.8936,0.7602
398.104,0.3885,398.104,0.3988,398.104,0.7586
398.3143,0.3943,398.3143,0.3955,398.3143,0.7658
398.5247,0.3946,398.5247,0.3994,398.5247,0.7753
398.7351,0.3974,398.7351,0.3962,398.7351,0.7647
398.9454,0.3882,398.9454,0.4006,398.9454,0.7641
399.1558,0.3903,399.1558,0.3949,399.1558,0.7689
399.3661,0.3921,399.3661,0.399,399.3661,0.7695
399.5764,0.391,399.5764,0.3995,399.5764,0.7676
399.7868,0.3916,399.7868,0.3996,399.7868,0.7683
399.9971,0.3927,399.9971,0.4002,399.9971,0.7689
400.2074,0.3872,400.2074,0.4017,400.2074,0.7735
400.4176,0.3899,400.4176,0.3966,400.4176,0.7698
400.6279,0.3906,400.6279,0.4013,400.6279,0.7698
400.8382,0.3898,400.8382,0.3991,400.8382,0.7678
401.0484,0.3938,401.0484,0.3987,401.0484,0.7719
401.2587,0.3963,401.2587,0.4022,401.2587,0.7701
401.4689,0.3935,401.4689,0.399,401.4689,0.7671
401.6791,0.3936,401.6791,0.4034,401.6791,0.7756
401.8893,0.3959,401.8893,0.4008,401.8893,0.7659
402.0995,0.3923,402.0995,0.4028,402.0995,0.7703
402.3097,0.393,402.3097,0.4022,402.3097,0.7685
402.5199,0.3897,402.5199,0.4025,402.5199,0.7673
402.73,0.3944,402.73,0.4001,402.73,0.7711
402.9402,0.3962,402.9402,0.3979,402.9402,0.7744
403.1503,0.3937,403.1503,0.397,403.1503,0.7703
403.3605,0.3909,403.3605,0.3987,403.3605,0.7697
403.5706,0.3961,403.5706,0.3995,403.5706,0.7662
403.7807,0.3985,403.7807,0.4001,403.7807,0.7695
403.9908,0.3935,403.9908,0.4035,403.9908,0.7681
404.2009,0.3951,404.2009,0.3992,404.2009,0.7702
404.411,0.3944,404.411,0.3976,404.411,0.7666
404.6211,0.3934,404.6211,0.4011,404.6211,0.7654
404.8311,0.3953,404.8311,0.4014,404.8311,0.7712
405.0412,0.3917,405.0412,0.4004,405.0412,0.7671
405.2512,0.3954,405.2512,0.3994,405.2512,0.7711
405.4612,0.3977,405.4612,0.3976,405.4612,0.7674
405.6712,0.3957,405.6712,0.4004,405.6712,0.7611
405.8813,0.3956,405.8813,0.4002,405.8813,0.7654
406.0912,0.3927,406.0912,0.4033,406.0912,0.7717
406.3012,0.3944,406.3012,0.3966,406.3012,0.7712
406.5112,0.3953,406.5112,0.3996,406.5112,0.7661
406.7212,0.3932,406.7212,0.3997,406.7212,0.7652
406.9311,0.3959,406.9311,0.4001,406.9311,0.7676
407.1411,0.3956,407.1411,0.402,407.1411,0.7669
407.351,0.3961,407.351,0.4,407.351,0.7652
407.5609,0.3947,407.5609,0.3986,407.5609,0.7658
407.7708,0.394,407.7708,0.3996,407.7708,0.7659
407.9807,0.3956,407.9807,0.3982,407.9807,0.7686
408.1906,0.3934,408.1906,0.3994,408.1906,0.7716
408.4005,0.3942,408.4005,0.3998,408.4005,0.7627
408.6104,0.3924,408.6104,0.3985,408.6104,0.7675
408.8202,0.3925,408.8202,0.3978,408.8202,0.7657
409.0301,0.3943,409.0301,0.3987,409.0301,0.7648
409.2399,0.3935,409.2399,0.3969,409.2399,0.7678
409.4497,0.3938,409.4497,0.3989,409.4497,0.7627
409.6596,0.3921,409.6596,0.3975,409.6596,0.7641
409.8694,0.3939,409.8694,0.3963,409.8694,0.7646
410.0791,0.3935,410.0791,0.3983,410.0791,0.7671
410.2889,0.3907,410.2889,0.3946,410.2889,0.7641
410.4987,0.3906,410.4987,0.3978,410.4987,0.7679
410.7085,0.3922,410.7085,0.3968,410.7085,0.7649
410.9182,0.3919,410.9182,0.3963,410.9182,0.7643
411.128,0.3924,411.128,0.3961,411.128,0.7656
411.3377,0.3909,411.3377,0.3959,411.3377,0.7638
411.5474,0.3893,411.5474,0.3965,411.5474,0.7662
411.7571,0.3908,411.7571,0.3969,411.7571,0.762
411.9668,0.3903,411.9668,0.3948,411.9668,0.7635
412.1765,0.3906,412.1765,0.3937,412.1765,0.762
412.3862,0.3885,412.3862,0.3953,412.3862,0.7639
412.5958,0.3886,412.5958,0.3941,412.5958,0.7649
412.8055,0.3894,412.8055,0.3925,412.8055,0.7619
413.0151,0.3906,413.0151,0.3929,413.0151,0.761
413.2248,0.3885,413.2248,0.3924,413.2248,0.7592
413.4344,0.3904,413.4344,0.3945,413.4344,0.7582
413.644,0.3887,413.644,0.3924,413.644,0.7582
413.8536,0.3887,413.8536,0.3944,413.8536,0.7597
414.0632,0.3894,414.0632,0.3934,414.0632,0.7641
414.2728,0.3883,414.2728,0.3932,414.2728,0.7616
414.4823,0.3874,414.4823,0.3934,414.4823,0.7603
414.6919,0.3881,414.6919,0.3943,414.6919,0.7609
414.9015,0.3885,414.9015,0.3955,414.9015,0.7616
415.111,0.3871,415.111,0.391,415.111,0.7596
415.3205,0.3871,415.3205,0.3904,415.3205,0.757
415.53,0.3846,415.53,0.391,415.53,0.758
415.7395,0.3857,415.7395,0.3911,415.7395,0.7563
415.949,0.3874,415.949,0.3907,415.949,0.7573
416.1585,0.387,416.1585,0.3905,416.1585,0.7557
416.368,0.3867,416.368,0.3912,416.368,0.757
416.5775,0.3872,416.5775,0.3888,416.5775,0.7595
416.7869,0.3871,416.7869,0.3905,416.7869,0.7569
416.9963,0.3859,416.9963,0.3908,416.9963,0.7554
417.2058,0.3856,417.2058,0.3896,417.2058,0.7561
417.4152,0.3851,417.4152,0.3903,417.4152,0.7558
417.6246,0.385,417.6246,0.3876,417.6246,0.7553
417.834,0.3841,417.834,0.3896,417.834,0.7525
418.0434,0.3849,418.0434,0.3876,418.0434,0.7572
418.2528,0.3839,418.2528,0.3878,418.2528,0.7564
418.4621,0.3833,418.4621,0.3892,418.4621,0.7537
418.6715,0.3836,418.6715,0.3883,418.6715,0.7519
418.8808,0.383,418.8808,0.3873,418.8808,0.7544
419.0902,0.3837,419.0902,0.3871,419.0902,0.7534
419.2995,0.3827,419.2995,0.3866,419.2995,0.7534
419.5088,0.384,419.5088,0.3861,419.5088,0.7537
419.7181,0.3833,419.7181,0.3865,419.7181,0.7534
419.9274,0.3809,419.9274,0.3844,419.9274,0.7499
420.1367,0.3819,420.1367,0.3852,420.1367,0.752
420.3459,0.3819,420.3459,0.3851,420.3459,0.7494
420.5552,0.3817,420.5552,0.3876,420.5552,0.751
420.7644,0.3818,420.7644,0.384,420.7644,0.7493
420.9737,0.3812,420.9737,0.384,420.9737,0.7503
421.1829,0.3811,421.1829,0.3835,421.1829,0.7524
421.3921,0.3802,421.3921,0.3829,421.3921,0.7482
421.6013,0.381,421.6013,0.3831,421.6013,0.75
421.8105,0.3798,421.8105,0.385,421.8105,0.7505
422.0197,0.3801,422.0197,0.3841,422.0197,0.75
422.2289,0.3809,422.2289,0.3834,422.2289,0.7492
422.438,0.3787,422.438,0.3836,422.438,0.7464
422.6472,0.3789,422.6472,0.3819,422.6472,0.7475
422.8563,0.3794,422.8563,0.3825,422.8563,0.7479
423.0654,0.3795,423.0654,0.3821,423.0654,0.7469
423.2745,0.3774,423.2745,0.3811,423.2745,0.7448
423.4837,0.3785,423.4837,0.3808,423.4837,0.7459
423.6927,0.3774,423.6927,0.3806,423.6927,0.7455
423.9018,0.3792,423.9018,0.3813,423.9018,0.7448
424.1109,0.3776,424.1109,0.3811,424.1109,0.7451
424.32,0.3757,424.32,0.38,424.32,0.745
424.529,0.3772,424.529,0.3798,424.529,0.7434
424.7381,0.3776,424.7381,0.3807,424.7381,0.7426
424.9471,0.377,424.9471,0.3799,424.9471,0.7451
425.1561,0.377,425.1561,0.3787,425.1561,0.7405
425.3651,0.375,425.3651,0.3791,425.3651,0.7418
425.5741,0.3742,425.5741,0.3778,425.5741,0.7415
425.7831,0.3749,425.7831,0.3774,425.7831,0.7426
425.9921,0.3764,425.9921,0.3775,425.9921,0.743
426.201,0.3755,426.201,0.3775,426.201,0.7426
426.41,0.3737,426.41,0.3769,426.41,0.7423
426.6189,0.3747,426.6189,0.3786,426.6189,0.7396
426.8279,0.3743,426.8279,0.3769,426.8279,0.7388
427.0368,0.3732,427.0368,0.3756,427.0368,0.7402
427.2457,0.3746,427.2457,0.3762,427.2457,0.7395
427.4546,0.3741,427.4546,0.3761,427.4546,0.7399
427.6635,0.3739,427.6635,0.3771,427.6635,0.7389
427.8724,0.3726,427.8724,0.3747,427.8724,0.739
428.0812,0.3722,428.0812,0.3755,428.0812,0.7379
428.2901,0.3728,428.2901,0.3735,428.2901,0.7363
428.4989,0.3714,428.4989,0.375,428.4989,0.736
428.7078,0.3714,428.7078,0.3725,428.7078,0.7343
428.9166,0.3726,428.9166,0.3735,428.9166,0.7368
429.1254,0.3712,429.1254,0.3732,429.1254,0.7335
429.3342,0.3711,429.3342,0.3736,429.3342,0.736
429.543,0.3705,429.543,0.3737,429.543,0.7358
429.7518,0.372,429.7518,0.3725,429.7518,0.733
429.9606,0.372,429.9606,0.3727,429.9606,0.7346
430.1693,0.371,430.1693,0.3728,430.1693,0.7334
430.3781,0.3711,430.3781,0.3728,430.3781,0.7331
430.5868,0.3694,430.5868,0.3717,430.5868,0.7321
430.7955,0.3698,430.7955,0.3719,430.7955,0.7332
431.0042,0.3692,431.0042,0.3713,431.0042,0.7324
431.2129,0.3702,431.2129,0.3707,431.2129,0.7317
431.4216,0.3691,431.4216,0.3702,431.4216,0.7322
431.6303,0.3683,431.6303,0.371,431.6303,0.7302
431.839,0.3696,431.839,0.3708,431.839,0.7326
432.0476,0.3679,432.0476,0.3688,432.0476,0.7292
432.2563,0.3682,432.2563,0.3704,432.2563,0.7294
432.4649,0.3683,432.4649,0.3698,432.4649,0.7309
432.6736,0.368,432.6736,0.3686,432.6736,0.7287
432.8822,0.3681,432.8822,0.3698,432.8822,0.7281
433.0908,0.3686,433.0908,0.3692,433.0908,0.7288
433.2994,0.3682,433.2994,0.3671,433.2994,0.7274
433.508,0.3663,433.508,0.3687,433.508,0.728
433.7165,0.3673,433.7165,0.3674,433.7165,0.7277
433.9251,0.3676,433.9251,0.3676,433.9251,0.7277
434.1336,0.3665,434.1336,0.3679,434.1336,0.727
434.3422,0.366,434.3422,0.3679,434.3422,0.7258
434.5507,0.3677,434.5507,0.3671,434.5507,0.7256
434.7592,0.3665,434.7592,0.3681,434.7592,0.7252
434.9677,0.365,434.9677,0.3665,434.9677,0.7264
435.1762,0.3662,435.1762,0.3671,435.1762,0.724
435.3847,0.3655,435.3847,0.3662,435.3847,0.7252
435.5932,0.365,435.5932,0.3659,435.5932,0.7256
435.8017,0.3643,435.8017,0.3654,435.8017,0.7248
436.0101,0.3653,436.0101,0.3665,436.0101,0.7248
436.2185,0.3645,436.2185,0.3661,436.2185,0.7257
436.427,0.3646,436.427,0.3664,436.427,0.7215
436.6354,0.3649,436.6354,0.3637,436.6354,0.7227
436.8438,0.3652,436.8438,0.3656,436.8438,0.7235
437.0522,0.3645,437.0522,0.3652,437.0522,0.7225
437.2606,0.3637,437.2606,0.3637,437.2606,0.7219
437.469,0.3625,437.469,0.3642,437.469,0.7214
437.6773,0.3639,437.6773,0.3638,437.6773,0.7211
437.8857,0.363,437.8857,0.3635,437.8857,0.7203
438.094,0.3631,438.094,0.3637,438.094,0.7204
438.3024,0.364,438.3024,0.3636,438.3024,0.7211
438.5107,0.3632,438.5107,0.3632,438.5107,0.7212
438.719,0.3627,438.719,0.3628,438.719,0.7184
438.9273,0.3628,438.9273,0.3623,438.9273,0.7201
439.1356,0.3607,439.1356,0.362,439.1356,0.7187
439.3438,0.3611,439.3438,0.3631,439.3438,0.718
439.5521,0.3623,439.5521,0.3628,439.5521,0.7185
439.7604,0.3618,439.7604,0.3627,439.7604,0.7186
439.9686,0.3616,439.9686,0.3627,439.9686,0.718
440.1768,0.3614,440.1768,0.3607,440.1768,0.7194
440.3851,0.3612,440.3851,0.362,440.3851,0.7173
440.5933,0.3605,440.5933,0.3608,440.5933,0.7173
440.8015,0.3625,440.8015,0.3623,440.8015,0.7184
441.0097,0.3616,441.0097,0.3614,441.0097,0.7176
441.2178,0.3615,441.2178,0.3603,441.2178,0.7172
441.426,0.3599,441.426,0.36,441.426,0.718
441.6341,0.3602,441.6341,0.3608,441.6341,0.7163
441.8423,0.3613,441.8423,0.3597,441.8423,0.7146
442.0504,0.3598,442.0504,0.3612,442.0504,0.7162
442.2585,0.3599,442.2585,0.3592,442.2585,0.7143
442.4667,0.3584,442.4667,0.3592,442.4667,0.7147
442.6748,0.3606,442.6748,0.3605,442.6748,0.7165
442.8828,0.3614,442.8828,0.3593,442.8828,0.7152
443.0909,0.3593,443.0909,0.3601,443.0909,0.7153
443.299,0.3591,443.299,0.3576,443.299,0.7131
443.507,0.36,443.507,0.3591,443.507,0.7136
443.7151,0.3607,443.7151,0.3588,443.7151,0.7156
443.9231,0.36,443.9231,0.3588,443.9231,0.7135
444.1311,0.3588,444.1311,0.3581,444.1311,0.7135
444.3392,0.3599,444.3392,0.3578,444.3392,0.7132
444.5472,0.3597,444.5472,0.358,444.5472,0.7123
444.7551,0.358,444.7551,0.3593,444.7551,0.714
444.9631,0.3594,444.9631,0.3576,444.9631,0.712
445.1711,0.3582,445.1711,0.3568,445.1711,0.7124
445.379,0.3594,445.379,0.3577,445.379,0.7106
